"","SourceFiscalYear","AccountDSI","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","BSA","BSAtitle","LineNumber","LineItem","LineItemTitle","CostType","CostTypeTitle","LineNumber","AddOrNonAdd","Classified","FiscalYear","OriginType","ActualTotal","EnactedTotal","EnactedTotalQuantity","EnactedType","PBtotal","PBtype","QuantActualTotal","QuantEnactedType","QuantPBtotal","QuantPBtype"
"7350",2017,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","06","Submarine Surveillance Equipment","56 ","2560","Submarine Support Equipment Prog","A","Weapon System Cost","56 ","Add","U",2017,"Total",NA,NA,NA,NA,0,NA,NA,NA,0,NA
"7351",2017,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","07","Other Ship Electronic Equipment","57 ","2606","Cooperative Engagement Capability","A","Weapon System Cost","57 ","Add","U",2017,"Total",NA,NA,NA,NA,22034,NA,NA,NA,0,NA
"7352",2017,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","07","Other Ship Electronic Equipment","58 ","2608","Trusted Information System (TIS)","A","Weapon System Cost","58 ","Add","U",2017,"Total",NA,NA,NA,NA,0,NA,NA,NA,0,NA
"7353",2017,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","07","Other Ship Electronic Equipment","59 ","2611","Naval Tactical Command Support System (NTCSS)","A","Weapon System Cost","59 ","Add","U",2017,"Total",NA,NA,NA,NA,12336,NA,NA,NA,0,NA
"7354",2017,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","07","Other Ship Electronic Equipment","60 ","2614","ATDLS","A","Weapon System Cost","60 ","Add","U",2017,"Total",NA,NA,NA,NA,30105,NA,NA,NA,0,NA
"7355",2017,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","07","Other Ship Electronic Equipment","61 ","2618","Navy Command and Control System (NCCS)","A","Weapon System Cost","61 ","Add","U",2017,"Total",NA,NA,NA,NA,4556,NA,NA,NA,0,NA
"7356",2017,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","07","Other Ship Electronic Equipment","62 ","2622","Minesweeping System Replacement","A","Weapon System Cost","62 ","Add","U",2017,"Total",NA,NA,NA,NA,56675,NA,NA,NA,0,NA
"7357",2017,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","07","Other Ship Electronic Equipment","63 ","2624","Shallow Water MCM","A","Weapon System Cost","63 ","Add","U",2017,"Total",NA,NA,NA,NA,8875,NA,NA,NA,0,NA
"7358",2017,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","07","Other Ship Electronic Equipment","64 ","2657","Navstar GPS Receivers (SPACE)","A","Weapon System Cost","64 ","Add","U",2017,"Total",NA,NA,NA,NA,12752,NA,NA,NA,0,NA
"7359",2017,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","07","Other Ship Electronic Equipment","65 ","2666","American Forces Radio and TV Service","A","Weapon System Cost","65 ","Add","U",2017,"Total",NA,NA,NA,NA,4577,NA,NA,NA,0,NA
"7360",2017,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","07","Other Ship Electronic Equipment","66 ","2676","Strategic Platform Support Equip","A","Weapon System Cost","66 ","Add","U",2017,"Total",NA,NA,NA,NA,8972,NA,NA,NA,0,NA
"7361",2017,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","08","Training Equipment","67 ","2762","Other Training Equipment","A","Weapon System Cost","67 ","Add","U",2017,"Total",NA,NA,NA,NA,0,NA,NA,NA,0,NA
"7362",2017,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","09","Aviation Electronic Equipment","68 ","2815","Matcals","A","Weapon System Cost","68 ","Add","U",2017,"Total",NA,NA,NA,NA,0,NA,NA,NA,0,NA
"7363",2017,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","09","Aviation Electronic Equipment","69 ","2820","Ashore ATC Equipment","A","Weapon System Cost","69 ","Add","U",2017,"Total",NA,NA,NA,NA,75068,NA,NA,NA,0,NA
"7364",2017,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","09","Aviation Electronic Equipment","70 ","2830","Afloat ATC Equipment","A","Weapon System Cost","70 ","Add","U",2017,"Total",NA,NA,NA,NA,33484,NA,NA,NA,0,NA
"7365",2017,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","09","Aviation Electronic Equipment","71 ","2831","Shipboard Air Traffic Control","A","Weapon System Cost","71 ","Add","U",2017,"Total",NA,NA,NA,NA,0,NA,NA,NA,0,NA
"7366",2017,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","09","Aviation Electronic Equipment","72 ","2832","Automatic Carrier Landing System","A","Weapon System Cost","72 ","Add","U",2017,"Total",NA,NA,NA,NA,0,NA,NA,NA,0,NA
"7367",2017,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","09","Aviation Electronic Equipment","73 ","2840","National Air Space System","A","Weapon System Cost","73 ","Add","U",2017,"Total",NA,NA,NA,NA,0,NA,NA,NA,0,NA
"7368",2017,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","09","Aviation Electronic Equipment","74 ","2845","Fleet Air Traffic Control Systems","A","Weapon System Cost","74 ","Add","U",2017,"Total",NA,NA,NA,NA,0,NA,NA,NA,0,NA
"7369",2017,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","09","Aviation Electronic Equipment","75 ","2846","Landing Systems","A","Weapon System Cost","75 ","Add","U",2017,"Total",NA,NA,NA,NA,0,NA,NA,NA,0,NA
"7370",2017,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","09","Aviation Electronic Equipment","76 ","2851","ID Systems","A","Weapon System Cost","76 ","Add","U",2017,"Total",NA,NA,NA,NA,22177,NA,NA,NA,0,NA
"7371",2017,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","09","Aviation Electronic Equipment","77 ","2876","Naval Mission Planning Systems","A","Weapon System Cost","77 ","Add","U",2017,"Total",NA,NA,NA,NA,14273,NA,NA,NA,0,NA
"7372",2017,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","10","Other Shore Electronic Equipment","78 ","2804","Deployable Joint Command & Control","A","Weapon System Cost","78 ","Add","U",2017,"Total",NA,NA,NA,NA,0,NA,NA,NA,0,NA
"7373",2017,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","10","Other Shore Electronic Equipment","79 ","2900","Maritime Integrated Broadcast System","A","Weapon System Cost","79 ","Add","U",2017,"Total",NA,NA,NA,NA,0,NA,NA,NA,0,NA
"7374",2017,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","10","Other Shore Electronic Equipment","80 ","2906","Tactical/Mobile C4I Systems","A","Weapon System Cost","80 ","Add","U",2017,"Total",NA,NA,NA,NA,27927,NA,NA,NA,0,NA
"7375",2017,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","10","Other Shore Electronic Equipment","81 ","2914","DCGS-N","A","Weapon System Cost","81 ","Add","U",2017,"Total",NA,NA,NA,NA,24676,NA,NA,NA,0,NA
"7376",2017,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","10","Other Shore Electronic Equipment","82 ","2915","CANES","A","Weapon System Cost","82 ","Add","U",2017,"Total",NA,NA,NA,NA,212030,NA,NA,NA,0,NA
"7377",2017,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","10","Other Shore Electronic Equipment","83 ","2920","RADIAC","A","Weapon System Cost","83 ","Add","U",2017,"Total",NA,NA,NA,NA,8092,NA,NA,NA,0,NA
"7378",2017,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","10","Other Shore Electronic Equipment","84 ","2925","CANES-Intell","A","Weapon System Cost","84 ","Add","U",2017,"Total",NA,NA,NA,NA,36013,NA,NA,NA,0,NA
"7379",2017,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","10","Other Shore Electronic Equipment","85 ","2940","GPETE","A","Weapon System Cost","85 ","Add","U",2017,"Total",NA,NA,NA,NA,6428,NA,NA,NA,0,NA
"7380",2017,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","10","Other Shore Electronic Equipment","86 ","2950","MASF","A","Weapon System Cost","86 ","Add","U",2017,"Total",NA,NA,NA,NA,0,NA,NA,NA,0,NA
"7381",2017,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","10","Other Shore Electronic Equipment","87 ","2960","Integ Combat System Test Facility","A","Weapon System Cost","87 ","Add","U",2017,"Total",NA,NA,NA,NA,8376,NA,NA,NA,0,NA
"7382",2017,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","10","Other Shore Electronic Equipment","88 ","2970","EMI Control Instrumentation","A","Weapon System Cost","88 ","Add","U",2017,"Total",NA,NA,NA,NA,3971,NA,NA,NA,0,NA
"7383",2017,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","10","Other Shore Electronic Equipment","89 ","2980","Items Less Than $5 Million","A","Weapon System Cost","89 ","Add","U",2017,"Total",NA,NA,NA,NA,58721,NA,NA,NA,0,NA
"7384",2017,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","11","Shipboard Communications","90 ","3010","Shipboard Tactical Communications","A","Weapon System Cost","90 ","Add","U",2017,"Total",NA,NA,NA,NA,17366,NA,NA,NA,0,NA
"7385",2017,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","11","Shipboard Communications","91 ","3050","Ship Communications Automation","A","Weapon System Cost","91 ","Add","U",2017,"Total",NA,NA,NA,NA,102479,NA,NA,NA,0,NA
"7386",2017,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","11","Shipboard Communications","92 ","3057","Communications Items Under $5M","A","Weapon System Cost","92 ","Add","U",2017,"Total",NA,NA,NA,NA,10403,NA,NA,NA,0,NA
"7387",2017,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","12","Submarine Communications","93 ","3107","Submarine Broadcast Support","A","Weapon System Cost","93 ","Add","U",2017,"Total",NA,NA,NA,NA,34151,NA,NA,NA,0,NA
"7388",2017,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","12","Submarine Communications","94 ","3130","Submarine Communication Equipment","A","Weapon System Cost","94 ","Add","U",2017,"Total",NA,NA,NA,NA,64529,NA,NA,NA,0,NA
"7389",2017,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","13","Satellite Communications","95 ","3215","Satellite Communications Systems","A","Weapon System Cost","95 ","Add","U",2017,"Total",NA,NA,NA,NA,14414,NA,NA,NA,0,NA
"7390",2017,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","13","Satellite Communications","96 ","3216","Navy Multiband Terminal (NMT)","A","Weapon System Cost","96 ","Add","U",2017,"Total",NA,NA,NA,NA,38365,NA,NA,NA,0,NA
"7391",2017,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","14","Shore Communications","97 ","3302","JCS Communications Equipment","A","Weapon System Cost","97 ","Add","U",2017,"Total",NA,NA,NA,NA,4156,NA,NA,NA,0,NA
"7392",2017,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","14","Shore Communications","98 ","3303","Electrical Power Systems","A","Weapon System Cost","98 ","Add","U",2017,"Total",NA,NA,NA,NA,0,NA,NA,NA,0,NA
"7393",2017,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","15","Cryptographic Equipment","99 ","3415","Info Systems Security Program (ISSP)","A","Weapon System Cost","99 ","Add","U",2017,"Total",NA,NA,NA,NA,85694,NA,NA,NA,0,NA
"7394",2017,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","15","Cryptographic Equipment","100","3417","MIO Intel Exploitation Team","A","Weapon System Cost","100","Add","U",2017,"Total",NA,NA,NA,NA,920,NA,NA,NA,0,NA
"7395",2017,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","16","Cryptologic Equipment","101","3501","Cryptologic Communications Equip","A","Weapon System Cost","101","Add","U",2017,"Total",NA,NA,NA,NA,21098,NA,NA,NA,0,NA
"7396",2017,"1810N","Other Procurement, Navy","NAVY","02","Communications & Electronics Equip","17","Other Electronic Support","102","3620","Coast Guard Equipment","A","Weapon System Cost","102","Add","U",2017,"Total",NA,NA,NA,NA,32291,NA,NA,NA,0,NA
"7397",2017,"1810N","Other Procurement, Navy","NAVY","03","Aviation Support Equipment","01","Sonobuoys","103","4048","Sonobuoys - All Types","A","Weapon System Cost","103","Add","U",2017,"Total",NA,NA,NA,NA,162588,NA,NA,NA,0,NA
"7398",2017,"1810N","Other Procurement, Navy","NAVY","03","Aviation Support Equipment","03","Aircraft Support Equipment","104","4204","Weapons Range Support Equipment","A","Weapon System Cost","104","Add","U",2017,"Total",NA,NA,NA,NA,58116,NA,NA,NA,0,NA
"7399",2017,"1810N","Other Procurement, Navy","NAVY","03","Aviation Support Equipment","03","Aircraft Support Equipment","105","4213","Aircraft Support Equipment","A","Weapon System Cost","105","Add","U",2017,"Total",NA,NA,NA,NA,120324,NA,NA,NA,0,NA
"7400",2017,"1810N","Other Procurement, Navy","NAVY","03","Aviation Support Equipment","03","Aircraft Support Equipment","106","4226","Meteorological Equipment","A","Weapon System Cost","106","Add","U",2017,"Total",NA,NA,NA,NA,29253,NA,NA,NA,0,NA
"7401",2017,"1810N","Other Procurement, Navy","NAVY","03","Aviation Support Equipment","03","Aircraft Support Equipment","107","4242","DCRS/DPL","A","Weapon System Cost","107","Add","U",2017,"Total",NA,NA,NA,NA,632,NA,NA,NA,0,NA
"7402",2017,"1810N","Other Procurement, Navy","NAVY","03","Aviation Support Equipment","03","Aircraft Support Equipment","108","4248","Airborne Mine Countermeasures","A","Weapon System Cost","108","Add","U",2017,"Total",NA,NA,NA,NA,29097,NA,NA,NA,0,NA
"7403",2017,"1810N","Other Procurement, Navy","NAVY","03","Aviation Support Equipment","03","Aircraft Support Equipment","109","4268","Aviation Support Equipment","A","Weapon System Cost","109","Add","U",2017,"Total",NA,NA,NA,NA,39099,NA,NA,NA,0,NA
"7404",2017,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","02","Ship Gun System Equipment","110","5111","Ship Gun Systems Equipment","A","Weapon System Cost","110","Add","U",2017,"Total",NA,NA,NA,NA,6191,NA,NA,NA,0,NA
"7405",2017,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","03","Ship Missile Systems Equipment","111","5231","Ship Missile Support Equipment","A","Weapon System Cost","111","Add","U",2017,"Total",NA,NA,NA,NA,320446,NA,NA,NA,0,NA
"7406",2017,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","03","Ship Missile Systems Equipment","112","5253","Tomahawk Support Equipment","A","Weapon System Cost","112","Add","U",2017,"Total",NA,NA,NA,NA,71046,NA,NA,NA,0,NA
"7407",2017,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","04","FBM Support Equipment","113","5358","Strategic Missile Systems Equip","A","Weapon System Cost","113","Add","U",2017,"Total",NA,NA,NA,NA,215138,NA,NA,NA,0,NA
"7408",2017,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","05","ASW Support Equipment","114","5420","SSN Combat Control Systems","A","Weapon System Cost","114","Add","U",2017,"Total",NA,NA,NA,NA,130715,NA,NA,NA,0,NA
"7409",2017,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","05","ASW Support Equipment","115","5429","ASW Support Equipment","A","Weapon System Cost","115","Add","U",2017,"Total",NA,NA,NA,NA,26431,NA,NA,NA,0,NA
"7410",2017,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","06","Other Ordnance Support Equipment","116","5509","Explosive Ordnance Disposal Equip","A","Weapon System Cost","116","Add","U",2017,"Total",NA,NA,NA,NA,111150,NA,NA,NA,0,NA
"7411",2017,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","06","Other Ordnance Support Equipment","117","5543","Items Less Than $5 Million","A","Weapon System Cost","117","Add","U",2017,"Total",NA,NA,NA,NA,6243,NA,NA,NA,0,NA
"7412",2017,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","07","Other Expendable Ordnance","118","5661","Submarine Training Device Mods","A","Weapon System Cost","118","Add","U",2017,"Total",NA,NA,NA,NA,48020,NA,NA,NA,0,NA
"7413",2017,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","07","Other Expendable Ordnance","119","5662","Training Device Mods","A","Weapon System Cost","119","Add","U",2017,"Total",NA,NA,NA,NA,0,NA,NA,NA,0,NA
"7414",2017,"1810N","Other Procurement, Navy","NAVY","04","Ordnance Support Equipment","07","Other Expendable Ordnance","120","5664","Surface Training Equipment","A","Weapon System Cost","120","Add","U",2017,"Total",NA,NA,NA,NA,97514,NA,NA,NA,0,NA
"7415",2017,"1810N","Other Procurement, Navy","NAVY","05","Civil Engineering Support Equip","01","Civil Engineering Support Equipment","121","6003","Passenger Carrying Vehicles","A","Weapon System Cost","121","Add","U",2017,"Total",NA,NA,NA,NA,8853,NA,NA,NA,0,NA
"7416",2017,"1810N","Other Procurement, Navy","NAVY","05","Civil Engineering Support Equip","01","Civil Engineering Support Equipment","122","6007","General Purpose Trucks","A","Weapon System Cost","122","Add","U",2017,"Total",NA,NA,NA,NA,4928,NA,NA,NA,0,NA
"7417",2017,"1810N","Other Procurement, Navy","NAVY","05","Civil Engineering Support Equip","01","Civil Engineering Support Equipment","123","6024","Construction & Maintenance Equip","A","Weapon System Cost","123","Add","U",2017,"Total",NA,NA,NA,NA,18527,NA,NA,NA,0,NA
"7418",2017,"1810N","Other Procurement, Navy","NAVY","05","Civil Engineering Support Equip","01","Civil Engineering Support Equipment","124","6027","Fire Fighting Equipment","A","Weapon System Cost","124","Add","U",2017,"Total",NA,NA,NA,NA,14199,NA,NA,NA,0,NA
"7419",2017,"1810N","Other Procurement, Navy","NAVY","05","Civil Engineering Support Equip","01","Civil Engineering Support Equipment","125","6028","Tactical Vehicles","A","Weapon System Cost","125","Add","U",2017,"Total",NA,NA,NA,NA,14917,NA,NA,NA,0,NA
"7420",2017,"1810N","Other Procurement, Navy","NAVY","05","Civil Engineering Support Equip","01","Civil Engineering Support Equipment","126","6033","Amphibious Equipment","A","Weapon System Cost","126","Add","U",2017,"Total",NA,NA,NA,NA,7676,NA,NA,NA,0,NA
"7421",2017,"1810N","Other Procurement, Navy","NAVY","05","Civil Engineering Support Equip","01","Civil Engineering Support Equipment","127","6058","Pollution Control Equipment","A","Weapon System Cost","127","Add","U",2017,"Total",NA,NA,NA,NA,2321,NA,NA,NA,0,NA
"7422",2017,"1810N","Other Procurement, Navy","NAVY","05","Civil Engineering Support Equip","01","Civil Engineering Support Equipment","128","6060","Items Under $5 Million","A","Weapon System Cost","128","Add","U",2017,"Total",NA,NA,NA,NA,12459,NA,NA,NA,0,NA
"7423",2017,"1810N","Other Procurement, Navy","NAVY","05","Civil Engineering Support Equip","01","Civil Engineering Support Equipment","129","6075","Physical Security Vehicles","A","Weapon System Cost","129","Add","U",2017,"Total",NA,NA,NA,NA,1095,NA,NA,NA,0,NA
"7424",2017,"1810N","Other Procurement, Navy","NAVY","06","Supply Support Equipment","01","Supply Support Equipment","130","7015","Materials Handling Equipment","A","Weapon System Cost","130","Add","U",2017,"Total",NA,NA,NA,NA,0,NA,NA,NA,0,NA
"7425",2017,"1810N","Other Procurement, Navy","NAVY","06","Supply Support Equipment","01","Supply Support Equipment","131","7025","Supply Equipment","A","Weapon System Cost","131","Add","U",2017,"Total",NA,NA,NA,NA,16023,NA,NA,NA,0,NA
"7426",2017,"1810N","Other Procurement, Navy","NAVY","06","Supply Support Equipment","01","Supply Support Equipment","132","7050","Other Supply Support Equipment","A","Weapon System Cost","132","Add","U",2017,"Total",NA,NA,NA,NA,0,NA,NA,NA,0,NA
"7427",2017,"1810N","Other Procurement, Navy","NAVY","06","Supply Support Equipment","01","Supply Support Equipment","133","7066","First Destination Transportation","A","Weapon System Cost","133","Add","U",2017,"Total",NA,NA,NA,NA,5140,NA,NA,NA,0,NA
"7428",2017,"1810N","Other Procurement, Navy","NAVY","06","Supply Support Equipment","01","Supply Support Equipment","134","7069","Special Purpose Supply Systems","A","Weapon System Cost","134","Add","U",2017,"Total",NA,NA,NA,NA,295471,NA,NA,NA,0,NA
"7429",2017,"1810N","Other Procurement, Navy","NAVY","07","Personnel & Command Support Equip","01","Training Devices","135","8081","Training Support Equipment","A","Weapon System Cost","135","Add","U",2017,"Total",NA,NA,NA,NA,0,NA,NA,NA,0,NA
"7430",2017,"1810N","Other Procurement, Navy","NAVY","07","Personnel & Command Support Equip","01","Training Devices","136","8101","Training and Education Equipment","A","Weapon System Cost","136","Add","U",2017,"Total",NA,NA,NA,NA,9504,NA,NA,NA,0,NA
"7431",2017,"1810N","Other Procurement, Navy","NAVY","07","Personnel & Command Support Equip","02","Command Support Equipment","137","8106","Command Support Equipment","A","Weapon System Cost","137","Add","U",2017,"Total",NA,NA,NA,NA,47742,NA,NA,NA,0,NA
"7432",2017,"1810N","Other Procurement, Navy","NAVY","07","Personnel & Command Support Equip","02","Command Support Equipment","138","8108","Education Support Equipment","A","Weapon System Cost","138","Add","U",2017,"Total",NA,NA,NA,NA,0,NA,NA,NA,0,NA
"7433",2017,"1810N","Other Procurement, Navy","NAVY","07","Personnel & Command Support Equip","02","Command Support Equipment","139","8109","Medical Support Equipment","A","Weapon System Cost","139","Add","U",2017,"Total",NA,NA,NA,NA,4128,NA,NA,NA,0,NA
"7434",2017,"1810N","Other Procurement, Navy","NAVY","07","Personnel & Command Support Equip","02","Command Support Equipment","141","8114","Naval MIP Support Equipment","A","Weapon System Cost","141","Add","U",2017,"Total",NA,NA,NA,NA,1925,NA,NA,NA,0,NA
"7435",2017,"1810N","Other Procurement, Navy","NAVY","07","Personnel & Command Support Equip","02","Command Support Equipment","142","8118","Operating Forces Support Equipment","A","Weapon System Cost","142","Add","U",2017,"Total",NA,NA,NA,NA,4777,NA,NA,NA,0,NA
"7436",2017,"1810N","Other Procurement, Navy","NAVY","07","Personnel & Command Support Equip","02","Command Support Equipment","143","8120","C4ISR Equipment","A","Weapon System Cost","143","Add","U",2017,"Total",NA,NA,NA,NA,9073,NA,NA,NA,0,NA
"7437",2017,"1810N","Other Procurement, Navy","NAVY","07","Personnel & Command Support Equip","02","Command Support Equipment","144","8126","Environmental Support Equipment","A","Weapon System Cost","144","Add","U",2017,"Total",NA,NA,NA,NA,21107,NA,NA,NA,0,NA
"7438",2017,"1810N","Other Procurement, Navy","NAVY","07","Personnel & Command Support Equip","02","Command Support Equipment","145","8128","Physical Security Equipment","A","Weapon System Cost","145","Add","U",2017,"Total",NA,NA,NA,NA,100906,NA,NA,NA,0,NA
"7439",2017,"1810N","Other Procurement, Navy","NAVY","07","Personnel & Command Support Equip","02","Command Support Equipment","146","8161","Enterprise Information Technology","A","Weapon System Cost","146","Add","U",2017,"Total",NA,NA,NA,NA,67544,NA,NA,NA,0,NA
"7440",2017,"1810N","Other Procurement, Navy","NAVY","07","Personnel & Command Support Equip","05","Other","149","8150","Cancelled Account Adjustments","A","Weapon System Cost","149","Add","U",2017,"Total",NA,NA,NA,NA,0,NA,NA,NA,0,NA
"7441",2017,"1810N","Other Procurement, Navy","NAVY","07","Personnel & Command Support Equip","05","Other","150","8164","Next Generation Enterprise Service","A","Weapon System Cost","150","Add","U",2017,"Total",NA,NA,NA,NA,98216,NA,NA,NA,0,NA
"7442",2017,"1810N","Other Procurement, Navy","","07","Personnel & Command Support Equip","99","Classified Programs","","9999999999","Classified Programs","","","","Add","U",2017,"Total",NA,NA,NA,NA,11575,NA,NA,NA,0,NA
"7443",2017,"1810N","Other Procurement, Navy","NAVY","08","Spares and Repair Parts","01","Spares and Repair Parts","151","9020","Spares and Repair Parts","A","Weapon System Cost","151","Add","U",2017,"Total",NA,NA,NA,NA,199660,NA,NA,NA,0,NA
"7444",2017,"1109N","Procurement, Marine Corps","NAVY","02","Weapons and combat vehicles","01","Tracked Combat Vehicles","1  ","2021","AAV7A1 PIP","A","Weapon System Cost","1  ","Add","U",2017,"Total",NA,NA,NA,NA,73785,NA,NA,NA,0,NA
"7445",2017,"1109N","Procurement, Marine Corps","NAVY","02","Weapons and combat vehicles","01","Tracked Combat Vehicles","2  ","2038","LAV PIP","A","Weapon System Cost","2  ","Add","U",2017,"Total",NA,NA,NA,NA,53423,NA,NA,NA,0,NA
"7446",2017,"1109N","Procurement, Marine Corps","NAVY","02","Weapons and combat vehicles","02","Artillery and Other Weapons","3  ","2064","Expeditionary Fire Support System","A","Weapon System Cost","3  ","Add","U",2017,"Total",NA,NA,NA,NA,3360,NA,NA,NA,0,NA
"7447",2017,"1109N","Procurement, Marine Corps","NAVY","02","Weapons and combat vehicles","02","Artillery and Other Weapons","4  ","2185","155mm Lightweight Towed Howitzer","A","Weapon System Cost","4  ","Add","U",2017,"Total",NA,NA,NA,NA,3318,NA,NA,NA,0,NA
"7448",2017,"1109N","Procurement, Marine Corps","NAVY","02","Weapons and combat vehicles","02","Artillery and Other Weapons","5  ","2212","High Mobility Artillery Rocket System","A","Weapon System Cost","5  ","Add","U",2017,"Total",NA,NA,NA,NA,33725,NA,NA,NA,0,NA
"7449",2017,"1109N","Procurement, Marine Corps","NAVY","02","Weapons and combat vehicles","02","Artillery and Other Weapons","6  ","2220","Weapons and Combat Vehicles Under $5 Million","A","Weapon System Cost","6  ","Add","U",2017,"Total",NA,NA,NA,NA,8753,NA,NA,NA,0,NA
"7450",2017,"1109N","Procurement, Marine Corps","NAVY","02","Weapons and combat vehicles","04","Other Support","7  ","2061","Modification Kits","A","Weapon System Cost","7  ","Add","U",2017,"Total",NA,NA,NA,NA,15250,NA,NA,NA,0,NA
"7451",2017,"1109N","Procurement, Marine Corps","NAVY","02","Weapons and combat vehicles","04","Other Support","8  ","2208","Weapons Enhancement Program","A","Weapon System Cost","8  ","Add","U",2017,"Total",NA,NA,NA,NA,0,NA,NA,NA,0,NA
"7452",2017,"1109N","Procurement, Marine Corps","NAVY","03","Guided missiles and equipment","01","Guided Missiles","9  ","3006","Ground Based Air Defense","A","Weapon System Cost","9  ","Add","U",2017,"Total",NA,NA,NA,NA,9170,NA,NA,NA,0,NA
"7453",2017,"1109N","Procurement, Marine Corps","NAVY","03","Guided missiles and equipment","01","Guided Missiles","10 ","3011","Javelin","A","Weapon System Cost","10 ","Add","U",2017,"Total",NA,NA,NA,NA,2615,NA,NA,NA,9,NA
"7454",2017,"1109N","Procurement, Marine Corps","NAVY","03","Guided missiles and equipment","01","Guided Missiles","11 ","3016","Follow On To SMAW","A","Weapon System Cost","11 ","Add","U",2017,"Total",NA,NA,NA,NA,24666,NA,NA,NA,0,NA
"7455",2017,"1109N","Procurement, Marine Corps","NAVY","03","Guided missiles and equipment","01","Guided Missiles","12 ","3017","Anti-Armor Weapons System-Heavy (AAWS-H)","A","Weapon System Cost","12 ","Add","U",2017,"Total",NA,NA,NA,NA,17080,NA,NA,NA,0,NA
"7456",2017,"1109N","Procurement, Marine Corps","NAVY","03","Guided missiles and equipment","03","Other Support","13 ","3123","Modification Kits","A","Weapon System Cost","13 ","Add","U",2017,"Total",NA,NA,NA,NA,0,NA,NA,NA,0,NA
"7457",2017,"1109N","Procurement, Marine Corps","NAVY","04","Communications And Electronics Equipment","04","Command and Control Systems","14 ","4190","Unit Operations Center","A","Weapon System Cost","14 ","Add","U",2017,"Total",NA,NA,NA,NA,0,NA,NA,NA,0,NA
