"","SourceFiscalYear","AccountDSI","Account","MilDeptDW","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","StateCountry","StateCountryTitle","FacilityCategoryTitle","LocationTitle","Classified","FiscalYear","Project.Title","BudgetMetric","OriginType","EnactedType","PBtotal","PBtype","EnactedTotal"
"4916",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","NJ","NEW JERSEY","TRAINING BUILDINGS","SEA GIRT","U","2013","Regional Training Institute","AppnAmount","Total",NA,34000,NA,NA
"4917",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","NY","NEW YORK","TANK AND AUTOMOTIVE MAINTENANCE FACILITIES","STORMVILLE","U","2013","Combined Support Maint Shop Ph1","AppnAmount","Total",NA,24000,NA,NA
"4918",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","OH","OHIO","TANK AND AUTOMOTIVE MAINTENANCE FACILITIES","CHILLICOTHE","U","2013","Field Maintenance Shop Add/Alt","AppnAmount","Total",NA,3100,NA,NA
"4919",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","OH","OHIO","TRAINING BUILDINGS","DELAWARE","U","2013","Readiness Center","AppnAmount","Total",NA,12000,NA,NA
"4920",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","OK","OKLAHOMA","TRAINING BUILDINGS","CAMP GRUBER","U","2013","Operations Readiness Training Complex","AppnAmount","Total",NA,25000,NA,NA
"4921",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","UT","UTAH","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","CAMP WILLIAMS","U","2013","BEQ Facility (Regional Training Institute)","AppnAmount","Total",NA,15000,NA,NA
"4922",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","UT","UTAH","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","CAMP WILLIAMS","U","2013","Regional Training Institute Ph2","AppnAmount","Total",NA,21000,NA,NA
"4923",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","WA","WASHINGTON","TRAINING BUILDINGS","FORT LEWIS","U","2013","Readiness Center","AppnAmount","Total",NA,35000,NA,NA
"4924",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","WV","WEST VIRGINIA","TRAINING BUILDINGS","LOGAN","U","2013","Readiness Center","AppnAmount","Total",NA,14200,NA,NA
"4925",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","WI","WISCONSIN","TANK AND AUTOMOTIVE MAINTENANCE FACILITIES","WAUSAU","U","2013","Field Maintenance Shop","AppnAmount","Total",NA,10000,NA,NA
"4926",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","GU","GUAM","TRAINING BUILDINGS","BARRIGADA","U","2013","JFHQ Ph4","AppnAmount","Total",NA,8500,NA,NA
"4927",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","PR","PUERTO RICO","TRAINING BUILDINGS","CAMP SANTIAGO","U","2013","Readiness Center","AppnAmount","Total",NA,3800,NA,NA
"4928",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","PR","PUERTO RICO","AIRFIELD OPERATIONAL BUILDINGS","CEIBA","U","2013","Refill Station Building","AppnAmount","Total",NA,2200,NA,NA
"4929",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","PR","PUERTO RICO","TRAINING BUILDINGS","GUAYNABO","U","2013","Readiness Center (JFHQ)","AppnAmount","Total",NA,15000,NA,NA
"4930",2013,"2085A","2085","A","MCon,Army NG","ARMY","01","MAJOR CONSTRUCTION","PR","PUERTO RICO","TRAINING BUILDINGS","GURABO","U","2013","Readiness Center","AppnAmount","Total",NA,14700,NA,NA
"4931",2013,"2085A","2085","A","MCon,Army NG","ARMY","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","MILCON UNSPECIFIED MINOR CONSTRUCTION","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","Unspecified Minor Construction","AppnAmount","Total",NA,15057,NA,NA
"4932",2013,"2085A","2085","A","MCon,Army NG","ARMY","03","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","MILCON PLANNING & DESIGN","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","Planning and Design","AppnAmount","Total",NA,26622,NA,NA
"4933",2013,"2086A","2086","A","MCon,A Res","ARMY","01","MAJOR CONSTRUCTION","CA","CALIFORNIA","TRAINING BUILDINGS","FORT HUNTER LIGGETT","U","2013","ORTC","AppnAmount","Total",NA,64000,NA,NA
"4934",2013,"2086A","2086","A","MCon,A Res","ARMY","01","MAJOR CONSTRUCTION","CA","CALIFORNIA","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","FORT HUNTER LIGGETT","U","2013","UPH Barracks","AppnAmount","Total",NA,4300,NA,NA
"4935",2013,"2086A","2086","A","MCon,A Res","ARMY","01","MAJOR CONSTRUCTION","CA","CALIFORNIA","TRAINING BUILDINGS","TUSTIN","U","2013","Army Reserve Center","AppnAmount","Total",NA,27000,NA,NA
"4936",2013,"2086A","2086","A","MCon,A Res","ARMY","01","MAJOR CONSTRUCTION","IL","ILLINOIS","TRAINING BUILDINGS","FORT SHERIDAN","U","2013","Army Reserve Center","AppnAmount","Total",NA,28000,NA,NA
"4937",2013,"2086A","2086","A","MCon,A Res","ARMY","01","MAJOR CONSTRUCTION","MD","MARYLAND","TRAINING BUILDINGS","ABERDEEN PROVING GROUND","U","2013","Army Reserve Center","AppnAmount","Total",NA,21000,NA,NA
"4938",2013,"2086A","2086","A","MCon,A Res","ARMY","01","MAJOR CONSTRUCTION","MD","MARYLAND","TRAINING BUILDINGS","BALTIMORE","U","2013","Add/Alt Army Reserve Center","AppnAmount","Total",NA,10000,NA,NA
"4939",2013,"2086A","2086","A","MCon,A Res","ARMY","01","MAJOR CONSTRUCTION","MA","MASSACHUSETTS","TRAINING RANGES","DEVENS RESERVE FORCES TRAINING AREA","U","2013","Automatic Record Fire Range","AppnAmount","Total",NA,4800,NA,NA
"4940",2013,"2086A","2086","A","MCon,A Res","ARMY","01","MAJOR CONSTRUCTION","MA","MASSACHUSETTS","TRAINING RANGES","DEVENS RESERVE FORCES TRAINING AREA","U","2013","Combat Pistol/MP Firearms Qualification","AppnAmount","Total",NA,3700,NA,NA
"4941",2013,"2086A","2086","A","MCon,A Res","ARMY","01","MAJOR CONSTRUCTION","NV","NEVADA","TRAINING BUILDINGS","LAS VEGAS","U","2013","Army Reserve Center/AMSA","AppnAmount","Total",NA,21000,NA,NA
"4942",2013,"2086A","2086","A","MCon,A Res","ARMY","01","MAJOR CONSTRUCTION","NJ","NEW JERSEY","TRAINING RANGES","Joint Base McGuire-Dix-Lakehurst","U","2013","Automated Infantry Squad Battle Course","AppnAmount","Total",NA,7400,NA,NA
"4943",2013,"2086A","2086","A","MCon,A Res","ARMY","01","MAJOR CONSTRUCTION","WA","WASHINGTON","TRAINING BUILDINGS","Joint Base Lewis-McChord","U","2013","Army Reserve Center","AppnAmount","Total",NA,40000,NA,NA
"4944",2013,"2086A","2086","A","MCon,A Res","ARMY","01","MAJOR CONSTRUCTION","WI","WISCONSIN","INSTALL & ORG COVERED STORAGE","FORT MCCOY","U","2013","Central Issue Facility","AppnAmount","Total",NA,12200,NA,NA
"4945",2013,"2086A","2086","A","MCon,A Res","ARMY","01","MAJOR CONSTRUCTION","WI","WISCONSIN","UNACCOM PERSONNEL HOUSING MESS FAC","FORT MCCOY","U","2013","Dining Facility","AppnAmount","Total",NA,8600,NA,NA
"4946",2013,"2086A","2086","A","MCon,A Res","ARMY","01","MAJOR CONSTRUCTION","WI","WISCONSIN","TANK AND AUTOMOTIVE MAINTENANCE FACILITIES","FORT MCCOY","U","2013","ECS Tactical Equip. Maint. Facilty (TEMF)","AppnAmount","Total",NA,27000,NA,NA
"4947",2013,"2086A","2086","A","MCon,A Res","ARMY","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","MILCON UNSPECIFIED MINOR CONSTRUCTION","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","Unspecified Minor Construction","AppnAmount","Total",NA,10895,NA,NA
"4948",2013,"2086A","2086","A","MCon,A Res","ARMY","03","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","MILCON PLANNING & DESIGN","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","Planning and Design","AppnAmount","Total",NA,15951,NA,NA
"4949",2013,"0720A","0720","A","Fam Hsg Const,A","ARMY","04","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","FAM HSG DEWELLINGS","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","Family Housing P&D","AppnAmount","Total",NA,4641,NA,NA
"4950",2013,"0725A","0725","A","Fam Hsg Op&Dt,A","ARMY","05","UTILITIES","ZU","WORLDWIDE UNSPECIFIED","FH UTILITIES ACCOUNT","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","Utilities Account","AppnAmount","Total",NA,88112,NA,NA
"4951",2013,"0725A","0725","A","Fam Hsg Op&Dt,A","ARMY","06","OPERATING EXPENSES","ZU","WORLDWIDE UNSPECIFIED","FH SERVICES ACCOUNT","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","Services Account","AppnAmount","Total",NA,13487,NA,NA
"4952",2013,"0725A","0725","A","Fam Hsg Op&Dt,A","ARMY","06","OPERATING EXPENSES","ZU","WORLDWIDE UNSPECIFIED","FH MANAGEMENT ACCOUNT","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","Management Account","AppnAmount","Total",NA,56970,NA,NA
"4953",2013,"0725A","0725","A","Fam Hsg Op&Dt,A","ARMY","06","OPERATING EXPENSES","ZU","WORLDWIDE UNSPECIFIED","FH MISCELLANEOUS ACCOUNT","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","Miscellaneous Account","AppnAmount","Total",NA,620,NA,NA
"4954",2013,"0725A","0725","A","Fam Hsg Op&Dt,A","ARMY","06","OPERATING EXPENSES","ZU","WORLDWIDE UNSPECIFIED","FH FURNISHINGS ACCOUNT","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","Furnishings Account","AppnAmount","Total",NA,31785,NA,NA
"4955",2013,"0725A","0725","A","Fam Hsg Op&Dt,A","ARMY","07","LEASING","ZU","WORLDWIDE UNSPECIFIED","FH LEASING ACCOUNT","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","Leasing","AppnAmount","Total",NA,203533,NA,NA
"4956",2013,"0725A","0725","A","Fam Hsg Op&Dt,A","ARMY","08","MAINTENANCE OF REAL PROPE","ZU","WORLDWIDE UNSPECIFIED","FH MAINTENANCE OF REAL PROPERTY","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","Maintenance of Real Property","AppnAmount","Total",NA,109534,NA,NA
"4957",2013,"0725A","0725","A","Fam Hsg Op&Dt,A","ARMY","12","HOUSING PVT  SUPPORT","ZU","WORLDWIDE UNSPECIFIED","FH PRIVATIZATION SUPPORT","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","Privatization Support Costs","AppnAmount","Total",NA,26010,NA,NA
"4958",2013,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","USA-121: FORT GILLEM, GA","AppnAmount","Total",NA,4976,NA,NA
"4959",2013,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","USA-222: FORT MCPHERSON, GA","AppnAmount","Total",NA,6772,NA,NA
"4960",2013,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","PROGRAM MANAGEMENT VARIOUS LOCATIONS","AppnAmount","Total",NA,20453,NA,NA
"4961",2013,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","USA-223: FORT MONMOUTH, NJ","AppnAmount","Total",NA,9989,NA,NA
"4962",2013,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","USA-36: RED RIVER ARMY DEPOT","AppnAmount","Total",NA,1385,NA,NA
"4963",2013,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","USA-113: FORT MONROE, VA","AppnAmount","Total",NA,12184,NA,NA
"4964",2013,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","USA-236: RC TRANSFORMATION IN CT","AppnAmount","Total",NA,557,NA,NA
"4965",2013,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","USA-242: RC TRANSFORMATION IN NY","AppnAmount","Total",NA,172,NA,NA
"4966",2013,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","USA-253: RC TRANSFORMATION IN PA","AppnAmount","Total",NA,100,NA,NA
"4967",2013,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","USA-212: USAR CMD & CNTRL - NEW ENGLAND","AppnAmount","Total",NA,222,NA,NA
"4968",2013,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","USA-167: USAR COMMAND AND CONTROL - NE","AppnAmount","Total",NA,175,NA,NA
"4969",2013,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","IND-112: RIVER BANK ARMY AMMO PLANT, CA","AppnAmount","Total",NA,22431,NA,NA
"4970",2013,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","IND-119: NEWPORT CHEMICAL DEPOT, IN","AppnAmount","Total",NA,197,NA,NA
"4971",2013,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","IND-106: KANSAS ARMY AMMUNITION PLANT, KS","AppnAmount","Total",NA,7280,NA,NA
"4972",2013,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","IND-110: MISSISSIPPI ARMY AMMO PLANT, MS","AppnAmount","Total",NA,160,NA,NA
"4973",2013,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","IND-122: LONE STAR ARMY AMMO PLANT, TX","AppnAmount","Total",NA,11379,NA,NA
"4974",2013,"051201A","051201","A","BRAC - Army","ARMY","01","FY 2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","BASE REALIGNMENT & CLOSURE ACCOUNT V","UNSPECIFIED WORLDWIDE LOCATIONS","U","2013","MED-2: WALTER REED NMMC, BETHESDA, MD","AppnAmount","Total",NA,7787,NA,NA
"4975",2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","AZ","ARIZONA","REPLACE TELE. AND SECURITY FORCES FACILITY","YUMA","U","2013","Security Operations Complex","AppnAmount","Total",NA,13300,NA,NA
"4976",2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","AZ","ARIZONA","AIRFIELD APRONS","YUMA","U","2013","Combat Aircraft Loading Apron","AppnAmount","Total",NA,15985,NA,NA
"4977",2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","CA","CALIFORNIA","COMMUNICATION BUILDINGS","CAMP PENDLETON, CALIFORNIA","U","2013","Comm. Information Systems Ops Complex","AppnAmount","Total",NA,78897,NA,NA
"4978",2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","CA","CALIFORNIA","ROADS","CAMP PENDLETON, CALIFORNIA","U","2013","San Jacinto Road Extension","AppnAmount","Total",NA,5074,NA,NA
"4979",2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","CA","CALIFORNIA","SIMULATION FACILITIES","CAMP PENDLETON, CALIFORNIA","U","2013","MV22 Aviation Simulator Building","AppnAmount","Total",NA,4139,NA,NA
"4980",2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","CA","CALIFORNIA","TRAINING BUILDINGS","LEMOORE","U","2013","BAMS Maintenance Training Facility","AppnAmount","Total",NA,14843,NA,NA
"4981",2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","CA","CALIFORNIA","AIRCRAFT MAINTENANCE FACILITIES","MIRAMAR","U","2013","Hangar 5 Renovations & Addition","AppnAmount","Total",NA,27897,NA,NA
"4982",2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","CA","CALIFORNIA","REPLACE TELE. AND SECURITY FORCES FACILITY","SAN DIEGO","U","2013","Entry Control Point (Gate Five)","AppnAmount","Total",NA,11752,NA,NA
"4983",2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","CA","CALIFORNIA","TRAINING BUILDINGS","SAN DIEGO","U","2013","LCS Training Facility","AppnAmount","Total",NA,59436,NA,NA
"4984",2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","CA","CALIFORNIA","RDT&E SCIENCE LABORARTORIES","SEAL BEACH","U","2013","Strategic Systems Weapons Eval. Test Lab","AppnAmount","Total",NA,30594,NA,NA
"4985",2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","CA","CALIFORNIA","LAND PURCHASE, CONDEMNATION, DONATION, OR TRANSFER","TWENTYNINE PALMS, CALIFORNIA","U","2013","Land Expansion Phase 2","AppnAmount","Total",NA,47270,NA,NA
"4986",2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","CA","CALIFORNIA","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","CORONADO","U","2013","Bachelor Quarters","AppnAmount","Total",NA,76063,NA,NA
"4987",2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","CA","CALIFORNIA","SIMULATION FACILITIES","CORONADO","U","2013","H-60S Simulator Training Facility","AppnAmount","Total",NA,2478,NA,NA
"4988",2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","FL","FLORIDA","AIRFIELD OPERATIONAL BUILDINGS","JACKSONVILLE","U","2013","BAMS Mission Control Complex","AppnAmount","Total",NA,21980,NA,NA
"4989",2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","HI","HAWAII","AIRCRAFT MAINTENANCE FACILITIES","KANEOHE BAY","U","2013","MV-22 Hangar and Infrastructure","AppnAmount","Total",NA,82630,NA,NA
"4990",2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","HI","HAWAII","AIRFIELD APRONS","KANEOHE BAY","U","2013","Aircraft Staging Area","AppnAmount","Total",NA,14680,NA,NA
"4991",2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","MS","MISSISSIPPI","UNACCOM PERSONNEL HOUSING MESS FAC","MERIDIAN","U","2013","Dining Facility","AppnAmount","Total",NA,10926,NA,NA
"4992",2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","NJ","NEW JERSEY","MISSILE & SPACE RDT&E BUILDINGS","EARLE","U","2013","Combat System Engineering Building Addition","AppnAmount","Total",NA,33498,NA,NA
"4993",2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","NC","NORTH CAROLINA","TRAINING BUILDINGS","CAMP LEJEUNE, NORTH CAROLINA","U","2013","Staff NCO Academy Facilities","AppnAmount","Total",NA,28986,NA,NA
"4994",2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","NC","NORTH CAROLINA","ROADS","CAMP LEJEUNE, NORTH CAROLINA","U","2013","Base Access and Road - Phase 3","AppnAmount","Total",NA,40904,NA,NA
"4995",2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","NC","NORTH CAROLINA","ADMIN BLDGS","CHERRY POINT MARINE CORPS AIR STATION","U","2013","Marine Air Support Squadron Compound","AppnAmount","Total",NA,34310,NA,NA
"4996",2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","NC","NORTH CAROLINA","INSTALL & READY-ISSUE AMMUNITION STORAGE","CHERRY POINT MARINE CORPS AIR STATION","U","2013","Armory","AppnAmount","Total",NA,11581,NA,NA
"4997",2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","NC","NORTH CAROLINA","ADMIN BLDGS","NEW RIVER","U","2013","Personnel Administration Center","AppnAmount","Total",NA,8525,NA,NA
"4998",2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","SC","SOUTH CAROLINA","MISC ITEMS & EQUIP MAINT FACILITIES","BEAUFORT","U","2013","Ground Support Equipment Shop","AppnAmount","Total",NA,9465,NA,NA
"4999",2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","SC","SOUTH CAROLINA","AIRFIELD RUNWAYS","BEAUFORT","U","2013","Simulated LHD Flight Deck","AppnAmount","Total",NA,12887,NA,NA
"5000",2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","SC","SOUTH CAROLINA","SEWAGE & INDUSTRIAL WASTE TREATMENT & DISPOSAL","BEAUFORT","U","2013","Recycling/Hazardous Waste Facility","AppnAmount","Total",NA,3743,NA,NA
"5001",2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","SC","SOUTH CAROLINA","AIRCRAFT MAINTENANCE FACILITIES","BEAUFORT","U","2013","Aircraft Maintenance Hangar","AppnAmount","Total",NA,42010,NA,NA
"5002",2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","SC","SOUTH CAROLINA","GROUND/FENCING","BEAUFORT","U","2013","Airfield Security Upgrades","AppnAmount","Total",NA,13675,NA,NA
"5003",2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","SC","SOUTH CAROLINA","REPLACE TELE. AND SECURITY FORCES FACILITY","PARRIS ISLAND","U","2013","Front Gate ATFP Improvements","AppnAmount","Total",NA,10135,NA,NA
"5004",2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","VA","VIRGINIA","TRAINING BUILDINGS","DAHLGREN","U","2013","Cruiser/Destroyer Upgrade Training Facility","AppnAmount","Total",NA,16494,NA,NA
"5005",2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","VA","VIRGINIA","INDOOR ATHLETIC FAC","DAHLGREN","U","2013","Physical Fitness Center","AppnAmount","Total",NA,11734,NA,NA
"5006",2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","VA","VIRGINIA","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","OCEANA NAVAL AIR STATION","U","2013","A School Barracks","AppnAmount","Total",NA,39086,NA,NA
"5007",2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","VA","VIRGINIA","ELECTRIC POWER TRANSMISSION & DIST LINES","PORTSMOUTH","U","2013","Drydock 8 Electrical Distribution Upgrade","AppnAmount","Total",NA,32706,NA,NA
"5008",2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","VA","VIRGINIA","OFFICERS UNACCOM PERSONNEL HOUSING","QUANTICO","U","2013","The Basic School Student Quarters - Phase 7","AppnAmount","Total",NA,31012,NA,NA
"5009",2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","VA","VIRGINIA","ROADS","QUANTICO","U","2013","Infrastruture - Widen Russell Road","AppnAmount","Total",NA,14826,NA,NA
"5010",2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","VA","VIRGINIA","UNACCOM PERSONNEL HOUSING MESS FAC","QUANTICO","U","2013","Weapons Training Battalion Mess Hall","AppnAmount","Total",NA,12876,NA,NA
"5011",2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","VA","VIRGINIA","ADMIN BLDGS","YORKTOWN","U","2013","Regimental Headquarters","AppnAmount","Total",NA,11015,NA,NA
"5012",2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","VA","VIRGINIA","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","YORKTOWN","U","2013","Bachelor Enlisted Quarters","AppnAmount","Total",NA,18422,NA,NA
"5013",2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","VA","VIRGINIA","TANK AND AUTOMOTIVE MAINTENANCE FACILITIES","YORKTOWN","U","2013","Motor Transportation Facility","AppnAmount","Total",NA,6188,NA,NA
"5014",2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","VA","VIRGINIA","INSTALL & ORG COVERED STORAGE","YORKTOWN","U","2013","Supply Warehouse Facility","AppnAmount","Total",NA,8939,NA,NA
"5015",2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","VA","VIRGINIA","DEPOT & ARSENAL AMMUNITION STORAGE","YORKTOWN","U","2013","Armory","AppnAmount","Total",NA,4259,NA,NA
"5016",2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","WA","WASHINGTON","SIMULATION FACILITIES","WHIDBEY ISLAND","U","2013","EA-18G Flight Simulator Facility","AppnAmount","Total",NA,6272,NA,NA
"5017",2013,"1205N","1205","N","Milcon, N","NAVY","01","MAJOR CONST","WA","WASHINGTON","PIERS AND WHARFS","KITSAP","U","2013","Explosives Handling Wharf #2 (INC)","AppnAmount","Total",NA,280041,NA,NA
