"","ProductOrServiceArea","ProductOrServiceCode","ProductOrServiceCodeText","Total","OCO","MinOfTotalFiscalYear","MaxOfTotalFiscalYear","MinOfOCOfiscalYear","MaxOfOCOfiscalYear","OCOrate"
"190","Electronics & Communications","7042","MINI & MICRO COMPUTER CONT DEVICES",1.38382408501851,0.00221738720010702,2000,2016,2006,2016,0.00160236205173243
"191","Electronics & Communications","7045","ADP SUPPLIES",5.59685058298938,0.0245307697649078,2000,2016,2004,2016,0.00438295955933944
"192","Electronics & Communications","7050","ADP COMPONENTS",14.7666925874026,0.0321556414172197,2000,2016,2003,2016,0.00217757911779457
"193","Engines & Power Plants","2805","GAS RECIPROCATING ENG - EXCEPT AIR",0.35414626807812,0.00021383237780099,2000,2016,2006,2015,0.000603796784197148
"194","Engines & Power Plants","2810","GAS RECIPROCATING ENG - AIRCRAFT",0.0924494882820127,2.8830009906615e-05,2000,2016,2011,2016,0.000311846073378691
"195","Engines & Power Plants","2815","DIESEL ENGINES AND COMPONENTS",4.25105410030844,0.00203724848493849,2000,2016,2007,2016,0.000479233723417135
"196","Engines & Power Plants","2820","STEAM ENGINES RECIPROCATING & COMPS",0.00540048984208976,0,2000,2016,NA,NA,0
"197","Engines & Power Plants","2825","STEAM TURBINES AND COMPONENTS",0.396194259287198,0.000333533255954526,2000,2016,2007,2015,0.000841842727743186
"198","Engines & Power Plants","2830","WATER TURBINES AND WATER WHEELS; AND COMPONENTS",0.548843814990466,0,2000,2016,NA,NA,0
"199","Engines & Power Plants","2835","GAS TURBINES & JET ENG EXCEPT AIR",6.92360061748707,0.000978936345165569,2000,2016,2006,2016,0.000141391221020613
"200","Engines & Power Plants","2840","GAS TURBINES & JET ENGINES AIRCRAFT",81.8541364198542,-0.000551063500580389,2000,2016,2006,2016,-6.73226210284377e-06
"201","Engines & Power Plants","2845","ROCKET ENGINES AND COMPONENTS",0.138282280715602,0,2000,2016,NA,NA,0
"202","Engines & Power Plants","2850","GASOLINE ROTARY ENGINES AND COMPONENTS",0.137401969718896,0.000154885963477897,2000,2016,2011,2015,0.00112724703870527
"203","Engines & Power Plants","2895","MISC ENGINES & COMPONENTS",1.27751838145809,-0.000274638706011892,2000,2016,2007,2016,-0.000214978281328864
"204","Engines & Power Plants","2910","ENGINE FUEL SYS COMPONENTS NONAIR",0.931923020241613,0.00671869153738852,2000,2016,2004,2016,0.00720949197675857
"205","Engines & Power Plants","2915","ENGINE FUEL SYSTEM COMPONENTS AIR",3.37517112723276,0.0171302350530013,2000,2016,2006,2013,0.00507536785758358
"206","Engines & Power Plants","2920","ENGINE ELECT SYS COMPS NONAIRCRAFT",0.975489100745468,0.00128570746318422,2000,2016,2007,2015,0.00131801315073811
"207","Engines & Power Plants","2925","ENGINE ELECT SYS COMPS - AIRCRAFT",0.590470079521592,9.48210275250601e-05,2000,2016,2008,2016,0.000160585660160606
"208","Engines & Power Plants","2930","ENGINE COOLING SYS COMPS - NONAIR",0.490923624604173,0.000320725945285821,2000,2016,2007,2013,0.00065331128756417
"209","Engines & Power Plants","2935","ENGINE COOLING SYS COMPONENTS - AIR",0.135638108384156,0.00029368406733364,2000,2016,2007,2013,0.00216520320750761
"210","Engines & Power Plants","2940","ENGINE AIR & OIL FILTERS - NONAIR",0.296149176395111,0.00107125971103322,2000,2016,2008,2016,0.00361729762031817
"211","Engines & Power Plants","2945","ENGINE AIR & OIL FILTERS - AIR",0.196991472803614,0.000157068719710918,2000,2016,2007,2014,0.000797337658709234
"212","Engines & Power Plants","2950","TURBOSUPERCHARGER AND COMPONENTS",0.103665393357972,8.4028865927038e-05,2000,2016,2007,2013,0.000810577794624997
"213","Engines & Power Plants","2990","MISC ENGINE ACCESSORIES - NONAIR",0.508422956733748,0.00058975058741322,2000,2016,2006,2015,0.00115996057928215
"214","Engines & Power Plants","2995","MISC ENGINE ACCESSORIES - AIRCRAFT",2.42876856116564,0.00214216907825623,2000,2016,2007,2016,0.000881998026698824
"215","Engines & Power Plants","4470","NUCLEAR REACTORS",36.2912516111448,0.57019944311833,2000,2016,2007,2016,0.0157117602122939
"216","Engines & Power Plants","6105","MOTORS, ELECTRICAL",1.1570591752188,0.00115784623102905,2000,2016,2006,2016,0.00100068022087989
"217","Engines & Power Plants","6110","ELECTRICAL CONTROL EQUIPMENT",2.08944792157457,0.00532703441851066,2000,2016,2004,2016,0.00254949375072067
"218","Engines & Power Plants","6115","GENERATORS & GENERATOR SETS ELECT",6.08106012923922,0.0726452654659476,2000,2016,2004,2016,0.0119461514805044
"219","Engines & Power Plants","6116","FUEL CELL POWER UNITS, COMP, ACC",0.104758482490315,8.53747160408126e-06,2000,2016,2013,2013,8.14967093941112e-05
"220","Engines & Power Plants","6117","SOLAR ELECTRIC POWER SYSTEMS",0.382252994391256,0.00461286543688437,2000,2016,2004,2016,0.0120675717510871
"221","Engines & Power Plants","6120","TRANSFORMERS - DISTRIB & POWER STA",0.942593094894918,0.00275887745878488,2000,2016,2006,2016,0.00292690183465904
"222","Engines & Power Plants","6125","CONVERTERS, ELECTRICAL, ROTATING",0.0926191815866814,0.000691906327075282,2000,2016,2007,2015,0.00747044311148154
"223","Engines & Power Plants","6130","CONVERTERS, ELECTRICAL, NONROTATING",2.70862824042549,0.0549465856605084,2000,2016,2004,2016,0.020285761198398
"224","Engines & Power Plants","6135","BATTERIES, NONRECHARGEABLE",1.62660511384852,0.00176301804160756,2000,2016,2003,2016,0.00108386357979429
"225","Engines & Power Plants","6140","BATTERIES, RECHARGEABLE",2.31179886283741,0.00163241746828701,2000,2016,2005,2016,0.000706124349539411
"226","Engines & Power Plants","6620","ENGINE INSTRUMENTS",0.742199428912154,0.000322714971210001,2000,2016,2007,2016,0.000434808972681381
"227","ERS","J010","MAINT-REP OF WEAPONS",11.3619233277655,0.0302686539421378,2000,2016,2006,2016,0.00266404314383722
"228","ERS","J011","MAINT-REP OF NUCLEAR ORDNANCE",0.345172118913015,0.000330696259831306,2001,2016,2008,2008,0.000958061910888704
"229","ERS","J012","MAINT-REP OF FIRE CONT EQ",1.96409912130504,0.00123187062616722,2000,2016,2007,2015,0.000627193715838899
"230","ERS","J013","MAINT-REP OF AMMO & EXPLOSIVES",0.0357242094948369,0,2000,2016,NA,NA,0
"231","ERS","J014","MAINT-REP OF GUIDED MISSILES",5.98639985920846,0.00525199033309583,2000,2016,2004,2014,0.000877320335529719
"232","ERS","J015","MAINT-REP OF AIRCRAFT",63.2138746130548,0.677887150774469,2000,2016,2005,2016,0.0107237082827774
"233","ERS","J016","MAINT-REP OF AIRCRAFT COMPONENTS",23.8258787448377,0.130046016356844,2000,2016,2006,2016,0.00545818342104257
"234","ERS","J017","MAINT-REP OF AIRCRAFT GROUND EQ",1.39814199569727,0.00592997160816658,2000,2016,2011,2015,0.00424132286020723
"235","ERS","J018","MAINT-REP OF SPACE VEHICLES",1.64637643560503,0,2000,2016,2014,2016,0
"236","ERS","J019","MAINT-REP OF SHIPS-SML CRAFT-DOCKS",13.5671902547128,0.0235100695484502,2000,2016,2004,2016,0.00173286208176255
"237","ERS","J020","MAINT-REP OF SHIP & MARINE EQ",4.05730768110178,0.00191673188229155,2000,2016,2007,2016,0.000472414722506588
"238","ERS","J022","MAINT-REP OF RAILWAY EQ",0.0679406968420341,0.000176274363427358,2000,2016,2008,2012,0.00259453275607704
"239","ERS","J023","MAINT-REP OF VEHICLES-TRAILERS-CYC",6.95182401304142,0.0632307246701986,2000,2016,2001,2016,0.00909555888520475
"240","ERS","J024","MAINT-REP OF TRACTORS",0.0848409262712145,0.000446599607005375,2000,2016,2008,2016,0.00526396429923115
"241","ERS","J025","MAINT-REP OF VEHICULAR EQ",0.6940577956981,0.00373658756043562,2000,2016,2006,2016,0.005383683583119
"242","ERS","J026","MAINT-REP OF TIRES & TUBES",0.00998047233330401,2.89864388689359e-05,2000,2016,2007,2008,0.00290431533708184
"243","ERS","J028","MAINT-REP OF ENGINES & TURBINES",12.2416128124292,0.0374277686516756,2000,2016,2005,2016,0.00305742137291537
"244","ERS","J029","MAINT-REP OF ENGINE ACCESSORIES",0.347315844941151,6.59434633297372e-05,2000,2016,2006,2016,0.000189865980174071
"245","ERS","J030","MAINT-REP OF MECH POWER TRANS EQ",0.256718279102124,0.0034035095612317,2000,2016,2006,2016,0.0132577608931297
"246","ERS","J031","MAINT-REP OF BEARINGS",0.0234478191934566,0,2000,2016,NA,NA,0
"247","ERS","J032","MAINT-REP OF WOODWORKING MACHINE",0.0116094910798291,0,2001,2016,NA,NA,0
"248","ERS","J034","MAINT-REP OF METALWORK MACHINE",0.139916095384891,1.23310738337543e-05,2000,2016,2007,2015,8.81319179171852e-05
"249","ERS","J035","MAINT-REP OF SERVICE & TRADE EQ",0.972751034329241,0.000754846819006976,2000,2016,2006,2016,0.000775991792727807
"250","ERS","J036","MAINT-REP OF SP INDUSTRY MACHINERY",1.20611388628183,0.000679397925606162,2000,2016,2006,2016,0.00056329500334383
"251","ERS","J037","MAINT-REP OF AGRICULTURE MACHINE",0.0113053885861811,1.25612270956016e-05,2000,2016,2012,2016,0.00111108317948094
"252","ERS","J038","MAINT-REP OF CONTRUCT EQ",0.256376187963443,0.000646467012182266,2000,2016,2010,2012,0.00252155637899744
"253","ERS","J039","MAINT-REP OF MATERIALS HANDLING EQ",0.910057355741387,0.0149437791699103,2000,2016,2006,2016,0.0164207003829294
"254","ERS","J040","MAINT-REP OF ROPE-CABLE-CHAIN",0.0458798930316891,0,2000,2016,NA,NA,0
"255","ERS","J041","MAINT-REP OF REFRIGERATION - AC EQ",2.79703108573219,0.00595959245276542,2000,2016,2003,2016,0.00213068509791172
"256","ERS","J042","MAINT-REP OF FIRE-RESCUE-SAFETY EQ",0.24609380823587,0.0020263297389008,2000,2016,2007,2013,0.0082339728635458
"257","ERS","J043","MAINT-REP OF PUMPS & COMPRESSORS",0.239451113055213,0.000234727359491426,2000,2016,2006,2014,0.000980272576295365
"258","ERS","J044","MAINT-REP OF FURNACE-NUCLEAR REAC",0.107746670766358,9.56992056043827e-05,2000,2016,2003,2014,0.000888187123775736
"259","ERS","J045","MAINT-REP OF PLUMBING-HEATING EQ",0.798246219056465,0.00241341020555026,2000,2016,2006,2015,0.00302339071320994
"260","ERS","J046","MAINT-REP OF WATER PURIFICATION EQ",0.170036825623167,0.000182657692771801,2000,2016,2007,2013,0.0010742243164231
"261","ERS","J047","MAINT-REP OF PIPE-TUBING-HOSE",0.0448261127340283,0.000173513630834078,2000,2016,2007,2015,0.00387081592070242
"262","ERS","J048","MAINT-REP OF VALVES",0.110371076023511,4.0076005761581e-06,2000,2016,2011,2013,3.63102428692858e-05
"263","ERS","J049","MAINT-REP OF MAINT REPAIR SHOP EQ",3.55216224769794,0.00199390817864364,2000,2016,2005,2016,0.000561322383271156
"264","ERS","J051","MAINT-REP OF HAND TOOLS",0.0726255210030321,8.70808309504553e-06,2000,2016,2010,2010,0.000119903898447516
"265","ERS","J052","MAINT-REP OF MEASURING TOOLS",0.238322578157912,0.000594064235670907,2000,2016,2010,2014,0.00249268969924151
"266","ERS","J053","MAINT-REP OF HARDWARE & ABRASIVES",0.101185715964925,0.00116827538024403,2000,2016,2009,2016,0.011545852782709
"267","ERS","J054","MAINT-REP OF PREFAB STRUCTURES",0.169321879960554,0.000141545978084339,2000,2016,2007,2016,0.000835957987929936
"268","ERS","J055","MAINT-REP OF LUMBER & MILLWORK",0.0071752672070146,3.78316517475028e-06,2000,2016,2013,2013,0.000527250772076032
"269","ERS","J056","MAINT-REP OF CONTRUCT MATERIAL",0.618616963981918,0.000404449244650945,2000,2016,2007,2014,0.000653795916050512
"270","ERS","J059","MAINT-REP OF ELECT-ELCT EQ",8.48140424472123,0.0203683810421757,2000,2016,2002,2016,0.00240153404489037
"271","ERS","J061","MAINT-REP OF POWER DISTRIBUTION EQ",0.747461013164127,0.100099202671001,2000,2016,2006,2016,0.133918961535217
"272","ERS","J062","MAINT-REP OF LIGHTING FIXTURES",0.0568549710666324,3.58881409456429e-05,2000,2016,2007,2012,0.000631222569853794
"273","ERS","J063","MAINT-REP OF ALARM & SIGNAL SYSTEM",2.18129872553576,0.0672054278017863,2000,2016,2007,2016,0.0308098230723899
"274","ERS","J065","MAINT-REP OF MEDICAL-DENTAL-VET EQ",3.9054667278015,0.00833029569181616,2000,2016,2006,2016,0.00213298339799338
"275","ERS","J066","MAINT-REP OF INSTRUMENTS & LAB EQ",3.78027075030348,0.00175183533080742,2000,2016,2006,2016,0.00046341530713555
"276","ERS","J067","MAINT-REP OF PHOTOGRAPHIC EQ",0.119123557525404,0.00513041577150486,2000,2016,2012,2015,0.0430680201135763
"277","ERS","J068","MAINT-REP OF CHEMICAL PRODUCTS",0.0324207444729837,0,2000,2016,NA,NA,0
"278","ERS","J069","MAINT-REP OF TRAINING AIDS-DEVICES",23.9930435281655,0.0861373496403637,2000,2016,2007,2016,0.0035900968353284
"279","ERS","J071","MAINT-REP OF FURNITURE",0.112268325718617,-7.37308520148464e-05,2000,2016,2006,2013,-0.000656737789068318
"280","ERS","J072","MAINT-REP OF HOUSEHOLD FURNISHINGS",0.331826227978799,9.69431857798555e-05,2000,2016,2009,2015,0.000292150461916016
"281","ERS","J073","MAINT-REP OF FOOD PREP-SERVING EQ",0.391369924478552,0.000529007252287335,2000,2016,2006,2016,0.00135168090136759
"282","ERS","J074","MAINT-REP OF OFFICE MACHINES",0.908819850664948,0.00208219869345554,2000,2016,2005,2016,0.00229110168745993
"283","ERS","J075","MAINT-REP OF OFFICE SUPPLIES",0.0595694111388359,3.428545807742e-05,2000,2016,2007,2016,0.000575554759094602
"284","ERS","J076","MAINT-REP OF BOOKS-MAPS-PUBS",0.0238939364012997,0,2000,2016,NA,NA,0
"285","ERS","J077","MAINT-REP OF MUSICAL INST-RADIO-TV",0.0190974299424074,1.26372077434332e-05,2000,2016,2008,2008,0.00066172295337873
"286","ERS","J078","MAINT-REP OF RECREATIONAL EQ",0.0394325558361465,0.00068834895306101,2000,2016,2007,2016,0.0174563615891726
"287","ERS","J079","MAINT-REP OF CLEANING EQ",0.0643129493843771,9.94383690454398e-05,2000,2016,2008,2012,0.00154616403068579
"288","ERS","J080","MAINT-REP OF BRUSHES-PAINTS-SEALER",0.0516883734962192,3.93148347581946e-06,2000,2016,2016,2016,7.60612727755311e-05
"289","ERS","J081","MAINT-REP OF CONTAINERS-PACKAGING",0.111275513284499,0.00677405180458334,2000,2016,2007,2012,0.0608763923403712
"290","ERS","J083","MAINT-REP OF TEXTILES-LEATHER-FURS",0.0102656263426433,0.000725660104366553,2000,2016,2006,2016,0.070688341864945
"291","ERS","J084","MAINT-REP OF CLOTHING - INDIVID EQ",0.0283689349584411,4.165e-06,2000,2016,2015,2015,0.000146815522193607
"292","ERS","J085","MAINT-REP OF TOILETRIES",0.0215181692664976,0.000785099602519736,2001,2016,2010,2011,0.0364854273984211
"293","ERS","J087","MAINT-REP OF AGRICULTURAL SUPPLIES",0.0247989421157357,0,2000,2016,NA,NA,0
"294","ERS","J088","MAINT-REP OF LIVE ANIMALS",0.0249832010782477,0,2000,2016,NA,NA,0
"295","ERS","J089","MAINT-REP OF SUBSISTENCE",0.00135883795947426,0,2000,2016,NA,NA,0
"296","ERS","J091","MAINT-REP OF FUELS-LUBRICANTS-OILS",0.063130624498462,6.09837944249907e-05,2000,2016,2010,2010,0.000965993840698921
"297","ERS","J093","MAINT-REP OF NONMETALIC FAB MAT",0.00662385061491522,-6.08808047022517e-07,2000,2016,2007,2007,-9.19115001856529e-05
"298","ERS","J094","MAINT-REP OF NONMETALIC CRUDE MAT",0.00146963658434589,0,2001,2016,NA,NA,0
"299","ERS","J095","MAINT-REP OF METAL BARS & SHEETS",0.174682541525863,0,2000,2016,NA,NA,0
"300","ERS","J096","MAINT-REP OF ORES & MINERALS",0.00239799232837062,0,2004,2016,NA,NA,0
"301","ERS","J099","MAINT-REP OF MISC EQ",13.5502338039621,0.0385609439371308,2000,2016,2003,2016,0.00284577701720952
"302","ERS","J998","NON-NUCLEAR SHIP REPAIR (EAST)",21.0933504939077,0.045267096047837,2000,2016,2003,2016,0.00214603630944792
"303","ERS","J999","NON-NUCLEAR SHIP REPAIR (WEST)",18.3281703251522,0.0631416840763762,2000,2016,2006,2016,0.00344506205236021
"304","ERS","K010","MODIFICATION OF EQUIPMENT- WEAPONS",0.275239976063062,3.16084e-06,2000,2016,2015,2015,1.14839422863334e-05
"305","ERS","K011","MOD OF NUCLEAR ORDNANCE",0.000221706020213098,0,2003,2007,NA,NA,0
"306","ERS","K012","MOD OF FIRE CONT EQ",0.0377225791409912,0,2000,2016,NA,NA,0
"307","ERS","K013","MOD OF AMMO & EXPLOSIVES",0.0407609957246886,6.26131828565258e-05,2000,2016,2006,2013,0.0015361053316615
"308","ERS","K014","MOD OF GUIDED MISSILES",1.12666732021515,0.00280128663252795,2000,2016,2004,2005,0.00248634763986322
"309","ERS","K015","MOD OF AIRCRAFT",2.54289937208042,0.000114079850619097,2000,2016,2007,2007,4.48621175779224e-05
"310","ERS","K016","MOD OF AIRCRAFT COMPONENTS",4.79880812957079,0.0184088645805603,2000,2016,2010,2014,0.00383613265700765
"311","ERS","K017","MOD OF AIRCRAFT GROUND EQ",0.0187257931293017,0,2000,2016,NA,NA,0
"312","ERS","K018","MOD OF SPACE VEHICLES",0.854147148756266,0,2000,2016,NA,NA,0
"313","ERS","K019","MOD OF SHIPS-SML CRAFT-DOCKS",2.71899859959421,5.61651220329417e-05,2001,2016,2007,2007,2.06565468777086e-05
"314","ERS","K020","MOD OF SHIP & MARINE EQ",0.572865973234364,4.20071208834117e-06,2000,2016,2014,2014,7.33280083755756e-06
"315","ERS","K022","Modification of Eq/Railway Equipment",2.20062009524453e-05,0,2004,2004,NA,NA,0
"316","ERS","K023","MOD OF VEHICLES-TRAILERS-CYC",0.467415863682182,1.83711140647979e-05,2000,2016,2007,2013,3.93035741664287e-05
"317","ERS","K024","MODIFICATION OF EQUIPMENT- TRACTORS",0.000973838636519076,0,2004,2016,NA,NA,0
"318","ERS","K025","MOD OF VEHICULAR EQ",0.12953955628117,0.000295286387944181,2000,2016,2003,2014,0.00227950748343813
"319","ERS","K026","MOD OF TIRES & TUBES",0.00692438146645652,0,2002,2016,NA,NA,0
"320","ERS","K028","MOD OF ENGINES & TURBINES",0.0299048448859095,-5.52799999883249e-08,2000,2016,2009,2009,-1.84852990206853e-06
"321","ERS","K029","MOD OF ENGINE ACCESSORIES",0.00228825083308309,0,2000,2016,NA,NA,0
"322","ERS","K030","MOD OF MECH POWER TRANS EQ",0.0185028889017145,0,2000,2015,NA,NA,0
"323","ERS","K031","MODIFICATION OF EQUIPMENT- BEARINGS",0.000124454789355093,0,2006,2016,NA,NA,0
"324","ERS","K032","MOD OF WOODWORKING MACHINE",0.000178891981858479,0,2004,2012,NA,NA,0
"325","ERS","K034","MOD OF METALWORK MACHINE",0.0682066178323553,0,2000,2016,NA,NA,0
"326","ERS","K035","MOD OF SERVICE & TRADE EQ",0.0100050862440867,0,2000,2016,NA,NA,0
"327","ERS","K036","MOD OF SP INDUSTRY MACHINERY",0.0315240286805103,0,2000,2016,NA,NA,0
"328","ERS","K037","MOD OF AGRICULTURE MACHINE",0.000331780447792503,0,2002,2016,NA,NA,0
"329","ERS","K038","MOD OF CONTRUCT EQ",0.00132067287365072,0,2000,2016,NA,NA,0
"330","ERS","K039","MOD OF MATERIALS HANDLING EQ",0.0156473121158447,0,2000,2016,NA,NA,0
"331","ERS","K040","MOD OF ROPE-CABLE-CHAIN",0.00132208298463173,0,2000,2015,NA,NA,0
"332","ERS","K041","MOD OF REFRIGERATION - AC EQ",0.0236887810037731,2.15739545365122e-05,2000,2016,2012,2012,0.000910724554930706
"333","ERS","K042","MOD OF FIRE-RESCUE-SAFETY EQ",0.509518126141774,1.68540080814143e-05,2000,2016,2007,2007,3.30783287515951e-05
"334","ERS","K043","MOD OF PUMPS & COMPRESSORS",0.00516218210020614,0,2000,2016,NA,NA,0
"335","ERS","K044","MOD OF FURNACE-NUCLEAR REAC",0.0399494752715417,4.32150525581407e-05,2000,2016,2007,2007,0.00108174268283632
"336","ERS","K045","MOD OF PLUMBING-HEATING EQ",0.021450268828238,0,2000,2016,NA,NA,0
"337","ERS","K046","MOD OF WATER PURIFICATION EQ",0.00339477658284097,0,2000,2016,NA,NA,0
