"","SourceFiscalYear","AccountDSI","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","BudgetSubActivity","BudgetSubActivityTitle","IncludeInTOA","AddOrNonAdd","Classified","FiscalYear","OriginType","ActualTotal","EnactedTotal","EnactedType","PBtotal","PBtype"
"1346",2014,"2010A","Military Personnel, Army","ARMY","01","Pay and Allowances of Officers","040","Special Pays","Y","Add","U",2014,"OCO",NA,NA,NA,NA,38486
"1347",2014,"2010A","Military Personnel, Army","ARMY","01","Pay and Allowances of Officers","045","Allowances","Y","Add","U",2014,"OCO",NA,NA,NA,NA,19132
"1348",2014,"2010A","Military Personnel, Army","ARMY","01","Pay and Allowances of Officers","050","Separation Pay","Y","Add","U",2014,"OCO",NA,NA,NA,NA,88867
"1349",2014,"2010A","Military Personnel, Army","ARMY","01","Pay and Allowances of Officers","055","Social Security Tax","Y","Add","U",2014,"OCO",NA,NA,NA,NA,65940
"1350",2014,"2010A","Military Personnel, Army","ARMY","02","Pay and Allowances of Enlisted","060","Basic Pay","Y","Add","U",2014,"OCO",NA,NA,NA,NA,1925501
"1351",2014,"2010A","Military Personnel, Army","ARMY","02","Pay and Allowances of Enlisted","065","Retired Pay Accrual","Y","Add","U",2014,"OCO",NA,NA,NA,NA,543288
"1352",2014,"2010A","Military Personnel, Army","ARMY","02","Pay and Allowances of Enlisted","080","Basic Allowance for Housing","Y","Add","U",2014,"OCO",NA,NA,NA,NA,763796
"1353",2014,"2010A","Military Personnel, Army","ARMY","02","Pay and Allowances of Enlisted","085","Incentive Pays","Y","Add","U",2014,"OCO",NA,NA,NA,NA,2427
"1354",2014,"2010A","Military Personnel, Army","ARMY","02","Pay and Allowances of Enlisted","090","Special Pays","Y","Add","U",2014,"OCO",NA,NA,NA,NA,176568
"1355",2014,"2010A","Military Personnel, Army","ARMY","02","Pay and Allowances of Enlisted","095","Allowances","Y","Add","U",2014,"OCO",NA,NA,NA,NA,110227
"1356",2014,"2010A","Military Personnel, Army","ARMY","02","Pay and Allowances of Enlisted","100","Separation Pay","Y","Add","U",2014,"OCO",NA,NA,NA,NA,180287
"1357",2014,"2010A","Military Personnel, Army","ARMY","02","Pay and Allowances of Enlisted","105","Social Security Tax","Y","Add","U",2014,"OCO",NA,NA,NA,NA,147361
"1358",2014,"2010A","Military Personnel, Army","ARMY","03","Pay And Allowances Of Cadets","110","Academy Cadets","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1359",2014,"2010A","Military Personnel, Army","ARMY","04","Subsistence of Enlisted Personnel","115","Basic Allowance for Subsistence","Y","Add","U",2014,"OCO",NA,NA,NA,NA,251345
"1360",2014,"2010A","Military Personnel, Army","ARMY","04","Subsistence of Enlisted Personnel","120","Subsistence-In-Kind","Y","Add","U",2014,"OCO",NA,NA,NA,NA,500504
"1361",2014,"2010A","Military Personnel, Army","ARMY","04","Subsistence of Enlisted Personnel","121","Family Subsistence Supplemental Allowance","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1362",2014,"2010A","Military Personnel, Army","ARMY","05","Permanent Change of Station Travel","125","Accession Travel","Y","Add","U",2014,"OCO",NA,NA,NA,NA,11091
"1363",2014,"2010A","Military Personnel, Army","ARMY","05","Permanent Change of Station Travel","130","Training Travel","Y","Add","U",2014,"OCO",NA,NA,NA,NA,8926
"1364",2014,"2010A","Military Personnel, Army","ARMY","05","Permanent Change of Station Travel","135","Operational Travel","Y","Add","U",2014,"OCO",NA,NA,NA,NA,105220
"1365",2014,"2010A","Military Personnel, Army","ARMY","05","Permanent Change of Station Travel","140","Rotational Travel","Y","Add","U",2014,"OCO",NA,NA,NA,NA,54677
"1366",2014,"2010A","Military Personnel, Army","ARMY","05","Permanent Change of Station Travel","145","Separation Travel","Y","Add","U",2014,"OCO",NA,NA,NA,NA,14169
"1367",2014,"2010A","Military Personnel, Army","ARMY","05","Permanent Change of Station Travel","150","Travel of Organized Units","Y","Add","U",2014,"OCO",NA,NA,NA,NA,622
"1368",2014,"2010A","Military Personnel, Army","ARMY","05","Permanent Change of Station Travel","155","Non-Temporary Storage","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1369",2014,"2010A","Military Personnel, Army","ARMY","05","Permanent Change of Station Travel","160","Temporary Lodging Expense","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1370",2014,"2010A","Military Personnel, Army","ARMY","06","Other Military Personnel Costs","170","Apprehension of Military Deserters","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1371",2014,"2010A","Military Personnel, Army","ARMY","06","Other Military Personnel Costs","175","Interest on Uniformed Services Savings","Y","Add","U",2014,"OCO",NA,NA,NA,NA,4745
"1372",2014,"2010A","Military Personnel, Army","ARMY","06","Other Military Personnel Costs","180","Death Gratuities","Y","Add","U",2014,"OCO",NA,NA,NA,NA,7449
"1373",2014,"2010A","Military Personnel, Army","ARMY","06","Other Military Personnel Costs","185","Unemployment Benefits","Y","Add","U",2014,"OCO",NA,NA,NA,NA,204833
"1374",2014,"2010A","Military Personnel, Army","ARMY","06","Other Military Personnel Costs","195","Education Benefits","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1375",2014,"2010A","Military Personnel, Army","ARMY","06","Other Military Personnel Costs","200","Adoption Expenses","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1376",2014,"2010A","Military Personnel, Army","ARMY","06","Other Military Personnel Costs","210","Transportation Subsidy","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1377",2014,"2010A","Military Personnel, Army","ARMY","06","Other Military Personnel Costs","212","Reserve Income Replacement Program","Y","Add","U",2014,"OCO",NA,NA,NA,NA,40
"1378",2014,"2010A","Military Personnel, Army","ARMY","06","Other Military Personnel Costs","215","Partial Dislocation Allowance","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1379",2014,"2010A","Military Personnel, Army","ARMY","06","Other Military Personnel Costs","216","SGLI Extra Hazard Payments","Y","Add","U",2014,"OCO",NA,NA,NA,NA,73261
"1380",2014,"2010A","Military Personnel, Army","ARMY","06","Other Military Personnel Costs","217","Reserve Officers Training Corps (ROTC)","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1381",2014,"2010A","Military Personnel, Army","ARMY","06","Other Military Personnel Costs","218","Junior ROTC","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1382",2014,"2010A","Military Personnel, Army","ARMY","06","Other Military Personnel Costs","219","Traumatic Injury Protection Coverage (T-SGLI)","Y","Add","U",2014,"OCO",NA,NA,NA,NA,35827
"1383",2014,"2010A","Military Personnel, Army","ARMY","06","Other Military Personnel Costs","221","Stop-Loss Retroactive Payments","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1384",2014,"2010A","Military Personnel, Army","ARMY","06","Other Military Personnel Costs","228","Preventive Health Allowance Demonstration Project","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1385",2014,"2010A","Military Personnel, Army","ARMY","20","Undistributed","CR1","Adj to Match Continuing Resolution","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1386",2014,"2010A","Military Personnel, Army","ARMY","","Less Reimbursables","","Less Reimbursables","N","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1387",2014,"1004A","MEDICARE - Retiree Health Care Contribution, A","ARMY","01","Health Care Contribution - Officers","300","Military Personnel, Army","Y","Add","U",2014,"OCO",NA,NA,NA,NA,18060
"1388",2014,"1004A","MEDICARE - Retiree Health Care Contribution, A","ARMY","02","Health Care Contribution - Enlisted","300","Military Personnel, Army","Y","Add","U",2014,"OCO",NA,NA,NA,NA,109213
"1389",2014,"1004A","MEDICARE - Retiree Health Care Contribution, A","ARMY","20","Undistributed","CR1","Adj to Match Continuing Resolution","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1390",2014,"2070A","Reserve Personnel, Army","ARMY","01","Reserve Component Training and Support","010","Pay Group A Training  (15 Days & Drills 24/48)","Y","Add","U",2014,"OCO",NA,NA,NA,NA,10494
"1391",2014,"2070A","Reserve Personnel, Army","ARMY","01","Reserve Component Training and Support","020","Pay Group B Training  (Backfill For Active Duty)","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1392",2014,"2070A","Reserve Personnel, Army","ARMY","01","Reserve Component Training and Support","030","Pay Group F Training  (Recruits)","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1393",2014,"2070A","Reserve Personnel, Army","ARMY","01","Reserve Component Training and Support","040","Pay Group P Training  (Pipeline Recruits)","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1394",2014,"2070A","Reserve Personnel, Army","ARMY","01","Reserve Component Training and Support","060","Mobilization Training","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1395",2014,"2070A","Reserve Personnel, Army","ARMY","01","Reserve Component Training and Support","070","School Training","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1396",2014,"2070A","Reserve Personnel, Army","ARMY","01","Reserve Component Training and Support","080","Special Training","Y","Add","U",2014,"OCO",NA,NA,NA,NA,30458
"1397",2014,"2070A","Reserve Personnel, Army","ARMY","01","Reserve Component Training and Support","090","Administration and Support","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1398",2014,"2070A","Reserve Personnel, Army","ARMY","01","Reserve Component Training and Support","100","Education Benefits","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1399",2014,"2070A","Reserve Personnel, Army","ARMY","01","Reserve Component Training and Support","120","Health Profession Scholarship","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1400",2014,"2070A","Reserve Personnel, Army","ARMY","01","Reserve Component Training and Support","130","Other Programs (Admin & Support)","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1401",2014,"2070A","Reserve Personnel, Army","ARMY","20","Undistributed","CR1","Adj to Match Continuing Resolution","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1402",2014,"1005A","MEDICARE - Retiree Health Care Contribution, A RES","ARMY","01","Health Care Contribution - Reserve Component","300","Reserve Personnel, Army","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1403",2014,"1005A","MEDICARE - Retiree Health Care Contribution, A RES","ARMY","20","Undistributed","CR1","Adj to Match Continuing Resolution","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1404",2014,"2060A","National Guard Personnel, Army","ARMY","01","Reserve Component Training and Support","010","Pay Group A Training  (15 Days & Drills 24/48)","Y","Add","U",2014,"OCO",NA,NA,NA,NA,50638
"1405",2014,"2060A","National Guard Personnel, Army","ARMY","01","Reserve Component Training and Support","030","Pay Group F Training  (Recruits)","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1406",2014,"2060A","National Guard Personnel, Army","ARMY","01","Reserve Component Training and Support","040","Pay Group P Training  (Pipeline Recruits)","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1407",2014,"2060A","National Guard Personnel, Army","ARMY","01","Reserve Component Training and Support","070","School Training","Y","Add","U",2014,"OCO",NA,NA,NA,NA,19444
"1408",2014,"2060A","National Guard Personnel, Army","ARMY","01","Reserve Component Training and Support","080","Special Training","Y","Add","U",2014,"OCO",NA,NA,NA,NA,286096
"1409",2014,"2060A","National Guard Personnel, Army","ARMY","01","Reserve Component Training and Support","090","Administration and Support","Y","Add","U",2014,"OCO",NA,NA,NA,NA,37186
"1410",2014,"2060A","National Guard Personnel, Army","ARMY","01","Reserve Component Training and Support","100","Education Benefits","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1411",2014,"2060A","National Guard Personnel, Army","ARMY","20","Undistributed","CR1","Adj to Match Continuing Resolution","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1412",2014,"1006A","MEDICARE - Retiree Health Care Contribution, A GUARD","ARMY","01","Health Care Contribution - Reserve Component","300","National Guard Personnel, Army","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1413",2014,"1006A","MEDICARE - Retiree Health Care Contribution, A GUARD","ARMY","20","Undistributed","CR1","Adj to Match Continuing Resolution","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1414",2014,"1453N","Military Personnel, Navy","NAVY","01","Pay and Allowances of Officers","005","Basic Pay","Y","Add","U",2014,"OCO",NA,NA,NA,NA,99067
"1415",2014,"1453N","Military Personnel, Navy","NAVY","01","Pay and Allowances of Officers","010","Retired Pay Accrual","Y","Add","U",2014,"OCO",NA,NA,NA,NA,24271
"1416",2014,"1453N","Military Personnel, Navy","NAVY","01","Pay and Allowances of Officers","025","Basic Allowance for Housing","Y","Add","U",2014,"OCO",NA,NA,NA,NA,31959
"1417",2014,"1453N","Military Personnel, Navy","NAVY","01","Pay and Allowances of Officers","030","Basic Allowance for Subsistence","Y","Add","U",2014,"OCO",NA,NA,NA,NA,3427
"1418",2014,"1453N","Military Personnel, Navy","NAVY","01","Pay and Allowances of Officers","035","Incentive Pays","Y","Add","U",2014,"OCO",NA,NA,NA,NA,749
"1419",2014,"1453N","Military Personnel, Navy","NAVY","01","Pay and Allowances of Officers","040","Special Pays","Y","Add","U",2014,"OCO",NA,NA,NA,NA,4858
"1420",2014,"1453N","Military Personnel, Navy","NAVY","01","Pay and Allowances of Officers","045","Allowances","Y","Add","U",2014,"OCO",NA,NA,NA,NA,7458
"1421",2014,"1453N","Military Personnel, Navy","NAVY","01","Pay and Allowances of Officers","050","Separation Pay","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1422",2014,"1453N","Military Personnel, Navy","NAVY","01","Pay and Allowances of Officers","055","Social Security Tax","Y","Add","U",2014,"OCO",NA,NA,NA,NA,7579
"1423",2014,"1453N","Military Personnel, Navy","NAVY","02","Pay And Allowances Of Enlisted Personnel","060","Basic Pay","Y","Add","U",2014,"OCO",NA,NA,NA,NA,108938
"1424",2014,"1453N","Military Personnel, Navy","NAVY","02","Pay And Allowances Of Enlisted Personnel","065","Retired Pay Accrual","Y","Add","U",2014,"OCO",NA,NA,NA,NA,26690
"1425",2014,"1453N","Military Personnel, Navy","NAVY","02","Pay And Allowances Of Enlisted Personnel","080","Basic Allowance for Housing","Y","Add","U",2014,"OCO",NA,NA,NA,NA,51780
"1426",2014,"1453N","Military Personnel, Navy","NAVY","02","Pay And Allowances Of Enlisted Personnel","085","Incentive Pays","Y","Add","U",2014,"OCO",NA,NA,NA,NA,296
"1427",2014,"1453N","Military Personnel, Navy","NAVY","02","Pay And Allowances Of Enlisted Personnel","090","Special Pays","Y","Add","U",2014,"OCO",NA,NA,NA,NA,11931
"1428",2014,"1453N","Military Personnel, Navy","NAVY","02","Pay And Allowances Of Enlisted Personnel","095","Allowances","Y","Add","U",2014,"OCO",NA,NA,NA,NA,16447
"1429",2014,"1453N","Military Personnel, Navy","NAVY","02","Pay And Allowances Of Enlisted Personnel","100","Separation Pay","Y","Add","U",2014,"OCO",NA,NA,NA,NA,179
"1430",2014,"1453N","Military Personnel, Navy","NAVY","02","Pay And Allowances Of Enlisted Personnel","105","Social Security Tax","Y","Add","U",2014,"OCO",NA,NA,NA,NA,8334
"1431",2014,"1453N","Military Personnel, Navy","NAVY","03","Pay And Allowances Of Cadets","110","Midshipmen","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1432",2014,"1453N","Military Personnel, Navy","NAVY","04","Subsistence of Enlisted Personnel","115","Basic Allowance for Subsistence","Y","Add","U",2014,"OCO",NA,NA,NA,NA,12359
"1433",2014,"1453N","Military Personnel, Navy","NAVY","04","Subsistence of Enlisted Personnel","120","Subsistence-In-Kind","Y","Add","U",2014,"OCO",NA,NA,NA,NA,22956
"1434",2014,"1453N","Military Personnel, Navy","NAVY","04","Subsistence of Enlisted Personnel","121","Family Subsistence Supplemental Allowance","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1435",2014,"1453N","Military Personnel, Navy","NAVY","05","Permanent Change of Station Travel","125","Accession Travel","Y","Add","U",2014,"OCO",NA,NA,NA,NA,3071
"1436",2014,"1453N","Military Personnel, Navy","NAVY","05","Permanent Change of Station Travel","130","Training Travel","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1437",2014,"1453N","Military Personnel, Navy","NAVY","05","Permanent Change of Station Travel","135","Operational Travel","Y","Add","U",2014,"OCO",NA,NA,NA,NA,1353
"1438",2014,"1453N","Military Personnel, Navy","NAVY","05","Permanent Change of Station Travel","140","Rotational Travel","Y","Add","U",2014,"OCO",NA,NA,NA,NA,2559
"1439",2014,"1453N","Military Personnel, Navy","NAVY","05","Permanent Change of Station Travel","145","Separation Travel","Y","Add","U",2014,"OCO",NA,NA,NA,NA,4472
"1440",2014,"1453N","Military Personnel, Navy","NAVY","05","Permanent Change of Station Travel","150","Travel of Organized Units","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1441",2014,"1453N","Military Personnel, Navy","NAVY","05","Permanent Change of Station Travel","155","Non-Temporary Storage","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1442",2014,"1453N","Military Personnel, Navy","NAVY","05","Permanent Change of Station Travel","160","Temporary Lodging Expense","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1443",2014,"1453N","Military Personnel, Navy","NAVY","05","Permanent Change of Station Travel","165","Other","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1444",2014,"1453N","Military Personnel, Navy","NAVY","06","Other Military Personnel Costs","170","Apprehension of Military Deserters","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1445",2014,"1453N","Military Personnel, Navy","NAVY","06","Other Military Personnel Costs","175","Interest on Uniformed Services Savings","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1446",2014,"1453N","Military Personnel, Navy","NAVY","06","Other Military Personnel Costs","180","Death Gratuities","Y","Add","U",2014,"OCO",NA,NA,NA,NA,1200
"1447",2014,"1453N","Military Personnel, Navy","NAVY","06","Other Military Personnel Costs","185","Unemployment Benefits","Y","Add","U",2014,"OCO",NA,NA,NA,NA,62168
"1448",2014,"1453N","Military Personnel, Navy","NAVY","06","Other Military Personnel Costs","195","Education Benefits","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1449",2014,"1453N","Military Personnel, Navy","NAVY","06","Other Military Personnel Costs","200","Adoption Expenses","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1450",2014,"1453N","Military Personnel, Navy","NAVY","06","Other Military Personnel Costs","210","Transportation Subsidy","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1451",2014,"1453N","Military Personnel, Navy","NAVY","06","Other Military Personnel Costs","212","Reserve Income Replacement Program","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1452",2014,"1453N","Military Personnel, Navy","NAVY","06","Other Military Personnel Costs","215","Partial Dislocation Allowance","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1453",2014,"1453N","Military Personnel, Navy","NAVY","06","Other Military Personnel Costs","216","SGLI Extra Hazard Payments","Y","Add","U",2014,"OCO",NA,NA,NA,NA,44243
"1454",2014,"1453N","Military Personnel, Navy","NAVY","06","Other Military Personnel Costs","217","Reserve Officers Training Corps (ROTC)","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1455",2014,"1453N","Military Personnel, Navy","NAVY","06","Other Military Personnel Costs","218","Junior ROTC","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1456",2014,"1453N","Military Personnel, Navy","NAVY","06","Other Military Personnel Costs","221","Stop-Loss Retroactive Payments","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1457",2014,"1453N","Military Personnel, Navy","NAVY","06","Other Military Personnel Costs","228","Preventive Health Allowance Demonstration Project","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1458",2014,"1453N","Military Personnel, Navy","NAVY","06","Other Military Personnel Costs","240","Cancelled Account Payment","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1459",2014,"1453N","Military Personnel, Navy","NAVY","20","Undistributed","CR1","Adj to Match Continuing Resolution","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1460",2014,"1453N","Military Personnel, Navy","NAVY","","Less Reimbursables","","Less Reimbursables","N","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1461",2014,"1000N","MEDICARE - Retiree Health Care Contribution, N","NAVY","01","Health Care Contribution - Officers","300","Navy","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1462",2014,"1000N","MEDICARE - Retiree Health Care Contribution, N","NAVY","02","Health Care Contribution - Enlisted","300","Navy","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1463",2014,"1000N","MEDICARE - Retiree Health Care Contribution, N","NAVY","20","Undistributed","CR1","Adj to Match Continuing Resolution","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1464",2014,"1105N","Military Personnel, Marine Corps","NAVY","01","Pay and Allowances of Officers","005","Basic Pay","Y","Add","U",2014,"OCO",NA,NA,NA,NA,143065
"1465",2014,"1105N","Military Personnel, Marine Corps","NAVY","01","Pay and Allowances of Officers","010","Retired Pay Accrual","Y","Add","U",2014,"OCO",NA,NA,NA,NA,41321
"1466",2014,"1105N","Military Personnel, Marine Corps","NAVY","01","Pay and Allowances of Officers","025","Basic Allowance for Housing","Y","Add","U",2014,"OCO",NA,NA,NA,NA,48408
"1467",2014,"1105N","Military Personnel, Marine Corps","NAVY","01","Pay and Allowances of Officers","030","Basic Allowance for Subsistence","Y","Add","U",2014,"OCO",NA,NA,NA,NA,6073
"1468",2014,"1105N","Military Personnel, Marine Corps","NAVY","01","Pay and Allowances of Officers","035","Incentive Pays","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1469",2014,"1105N","Military Personnel, Marine Corps","NAVY","01","Pay and Allowances of Officers","040","Special Pays","Y","Add","U",2014,"OCO",NA,NA,NA,NA,4120
"1470",2014,"1105N","Military Personnel, Marine Corps","NAVY","01","Pay and Allowances of Officers","045","Allowances","Y","Add","U",2014,"OCO",NA,NA,NA,NA,4155
"1471",2014,"1105N","Military Personnel, Marine Corps","NAVY","01","Pay and Allowances of Officers","050","Separation Pay","Y","Add","U",2014,"OCO",NA,NA,NA,NA,43118
"1472",2014,"1105N","Military Personnel, Marine Corps","NAVY","01","Pay and Allowances of Officers","055","Social Security Tax","Y","Add","U",2014,"OCO",NA,NA,NA,NA,10937
"1473",2014,"1105N","Military Personnel, Marine Corps","NAVY","02","Pay And Allowances Of Enlisted Personnel","060","Basic Pay","Y","Add","U",2014,"OCO",NA,NA,NA,NA,267486
"1474",2014,"1105N","Military Personnel, Marine Corps","NAVY","02","Pay And Allowances Of Enlisted Personnel","065","Retired Pay Accrual","Y","Add","U",2014,"OCO",NA,NA,NA,NA,81344
"1475",2014,"1105N","Military Personnel, Marine Corps","NAVY","02","Pay And Allowances Of Enlisted Personnel","080","Basic Allowance for Housing","Y","Add","U",2014,"OCO",NA,NA,NA,NA,89578
"1476",2014,"1105N","Military Personnel, Marine Corps","NAVY","02","Pay And Allowances Of Enlisted Personnel","085","Incentive Pays","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1477",2014,"1105N","Military Personnel, Marine Corps","NAVY","02","Pay And Allowances Of Enlisted Personnel","090","Special Pays","Y","Add","U",2014,"OCO",NA,NA,NA,NA,25141
"1478",2014,"1105N","Military Personnel, Marine Corps","NAVY","02","Pay And Allowances Of Enlisted Personnel","095","Allowances","Y","Add","U",2014,"OCO",NA,NA,NA,NA,16905
"1479",2014,"1105N","Military Personnel, Marine Corps","NAVY","02","Pay And Allowances Of Enlisted Personnel","100","Separation Pay","Y","Add","U",2014,"OCO",NA,NA,NA,NA,78956
"1480",2014,"1105N","Military Personnel, Marine Corps","NAVY","02","Pay And Allowances Of Enlisted Personnel","105","Social Security Tax","Y","Add","U",2014,"OCO",NA,NA,NA,NA,20463
"1481",2014,"1105N","Military Personnel, Marine Corps","NAVY","04","Subsistence of Enlisted Personnel","115","Basic Allowance for Subsistence","Y","Add","U",2014,"OCO",NA,NA,NA,NA,45965
"1482",2014,"1105N","Military Personnel, Marine Corps","NAVY","04","Subsistence of Enlisted Personnel","120","Subsistence-In-Kind","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1483",2014,"1105N","Military Personnel, Marine Corps","NAVY","04","Subsistence of Enlisted Personnel","121","Family Subsistence Supplemental Allowance","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1484",2014,"1105N","Military Personnel, Marine Corps","NAVY","05","Permanent Change of Station Travel","125","Accession Travel","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1485",2014,"1105N","Military Personnel, Marine Corps","NAVY","05","Permanent Change of Station Travel","130","Training Travel","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1486",2014,"1105N","Military Personnel, Marine Corps","NAVY","05","Permanent Change of Station Travel","135","Operational Travel","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1487",2014,"1105N","Military Personnel, Marine Corps","NAVY","05","Permanent Change of Station Travel","140","Rotational Travel","Y","Add","U",2014,"OCO",NA,NA,NA,NA,19481
"1488",2014,"1105N","Military Personnel, Marine Corps","NAVY","05","Permanent Change of Station Travel","145","Separation Travel","Y","Add","U",2014,"OCO",NA,NA,NA,NA,4371
"1489",2014,"1105N","Military Personnel, Marine Corps","NAVY","05","Permanent Change of Station Travel","150","Travel of Organized Units","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1490",2014,"1105N","Military Personnel, Marine Corps","NAVY","05","Permanent Change of Station Travel","155","Non-Temporary Storage","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1491",2014,"1105N","Military Personnel, Marine Corps","NAVY","05","Permanent Change of Station Travel","160","Temporary Lodging Expense","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1492",2014,"1105N","Military Personnel, Marine Corps","NAVY","05","Permanent Change of Station Travel","165","Other","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1493",2014,"1105N","Military Personnel, Marine Corps","NAVY","06","Other Military Personnel Costs","170","Apprehension of Military Deserters","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1494",2014,"1105N","Military Personnel, Marine Corps","NAVY","06","Other Military Personnel Costs","175","Interest on Uniformed Services Savings","Y","Add","U",2014,"OCO",NA,NA,NA,NA,930
"1495",2014,"1105N","Military Personnel, Marine Corps","NAVY","06","Other Military Personnel Costs","180","Death Gratuities","Y","Add","U",2014,"OCO",NA,NA,NA,NA,7000
"1496",2014,"1105N","Military Personnel, Marine Corps","NAVY","06","Other Military Personnel Costs","185","Unemployment Benefits","Y","Add","U",2014,"OCO",NA,NA,NA,NA,37733
"1497",2014,"1105N","Military Personnel, Marine Corps","NAVY","06","Other Military Personnel Costs","195","Education Benefits","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1498",2014,"1105N","Military Personnel, Marine Corps","NAVY","06","Other Military Personnel Costs","200","Adoption Expenses","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1499",2014,"1105N","Military Personnel, Marine Corps","NAVY","06","Other Military Personnel Costs","210","Transportation Subsidy","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1500",2014,"1105N","Military Personnel, Marine Corps","NAVY","06","Other Military Personnel Costs","215","Partial Dislocation Allowance","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1501",2014,"1105N","Military Personnel, Marine Corps","NAVY","06","Other Military Personnel Costs","216","SGLI Extra Hazard Payments","Y","Add","U",2014,"OCO",NA,NA,NA,NA,22772
"1502",2014,"1105N","Military Personnel, Marine Corps","NAVY","06","Other Military Personnel Costs","218","Junior ROTC","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
"1503",2014,"1105N","Military Personnel, Marine Corps","NAVY","06","Other Military Personnel Costs","221","Stop-Loss Retroactive Payments","Y","Add","U",2014,"OCO",NA,NA,NA,NA,0
