"","SourceFiscalYear","AccountDSI","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","BSA","BSAtitle","LineNumber","LineItem","LineItemTitle","CostType","CostTypeTitle","LineNumber","AddOrNonAdd","Classified","FiscalYear","OriginType","ActualTotal","PBtotal","PBtype","QuantActualTotal","QuantPBtotal","QuantPBtype"
"7087",2014,"1109N","Procurement, Marine Corps","NAVY","03","Guided missiles and equipment","01","Guided Missiles","11 ","3016","Follow On To SMAW","A","Weapon System Cost","11 ","Add","U",2014,"Total",NA,105,NA,NA,0,NA
"7088",2014,"1109N","Procurement, Marine Corps","NAVY","03","Guided missiles and equipment","01","Guided Missiles","12 ","3017","Anti-Armor Weapons System-Heavy (AAWS-H)","A","Weapon System Cost","12 ","Add","U",2014,"Total",NA,1136,NA,NA,0,NA
"7089",2014,"1109N","Procurement, Marine Corps","NAVY","03","Guided missiles and equipment","03","Other Support","13 ","3123","Modification Kits","A","Weapon System Cost","13 ","Add","U",2014,"Total",NA,50057,NA,NA,0,NA
"7090",2014,"1109N","Procurement, Marine Corps","NAVY","04","Communications And Electronics Equipment","04","Command and Control Systems","14 ","4190","Unit Operations Center","A","Weapon System Cost","14 ","Add","U",2014,"Total",NA,16273,NA,NA,0,NA
"7091",2014,"1109N","Procurement, Marine Corps","NAVY","04","Communications And Electronics Equipment","07","Repair and Test Equipment","15 ","4181","Repair and Test Equipment","A","Weapon System Cost","15 ","Add","U",2014,"Total",NA,57144,NA,NA,0,NA
"7092",2014,"1109N","Procurement, Marine Corps","NAVY","04","Communications And Electronics Equipment","09","Other Support (Tel)","16 ","4617","Combat Support System","A","Weapon System Cost","16 ","Add","U",2014,"Total",NA,2930,NA,NA,0,NA
"7093",2014,"1109N","Procurement, Marine Corps","NAVY","04","Communications And Electronics Equipment","09","Other Support (Tel)","17 ","4652","Modification Kits","A","Weapon System Cost","17 ","Add","U",2014,"Total",NA,2831,NA,NA,0,NA
"7094",2014,"1109N","Procurement, Marine Corps","NAVY","04","Communications And Electronics Equipment","14","Command and Control System (Non-Tel)","18 ","4620","Items Under $5 Million (Comm & Elec)","A","Weapon System Cost","18 ","Add","U",2014,"Total",NA,9807,NA,NA,0,NA
"7095",2014,"1109N","Procurement, Marine Corps","NAVY","04","Communications And Electronics Equipment","14","Command and Control System (Non-Tel)","19 ","4640","Air Operations C2 Systems","A","Weapon System Cost","19 ","Add","U",2014,"Total",NA,18394,NA,NA,0,NA
"7096",2014,"1109N","Procurement, Marine Corps","NAVY","04","Communications And Electronics Equipment","15","Radar + Equipment (Non-Tel)","20 ","4650","Radar Systems","A","Weapon System Cost","20 ","Add","U",2014,"Total",NA,114051,NA,NA,0,NA
"7097",2014,"1109N","Procurement, Marine Corps","NAVY","04","Communications And Electronics Equipment","15","Radar + Equipment (Non-Tel)","21 ","4737","RQ-21 UAS","A","Weapon System Cost","21 ","Add","U",2014,"Total",NA,66612,NA,NA,25,NA
"7098",2014,"1109N","Procurement, Marine Corps","NAVY","04","Communications And Electronics Equipment","16","Intell/Comm Equipment (Non-Tel)","22 ","4733","Fire Support System","A","Weapon System Cost","22 ","Add","U",2014,"Total",NA,3749,NA,NA,0,NA
"7099",2014,"1109N","Procurement, Marine Corps","NAVY","04","Communications And Electronics Equipment","16","Intell/Comm Equipment (Non-Tel)","23 ","4747","Intelligence Support Equipment","A","Weapon System Cost","23 ","Add","U",2014,"Total",NA,78679,NA,NA,0,NA
"7100",2014,"1109N","Procurement, Marine Corps","NAVY","04","Communications And Electronics Equipment","16","Intell/Comm Equipment (Non-Tel)","26 ","4757","RQ-11 UAV","A","Weapon System Cost","26 ","Add","U",2014,"Total",NA,4483,NA,NA,0,NA
"7101",2014,"1109N","Procurement, Marine Corps","NAVY","04","Communications And Electronics Equipment","16","Intell/Comm Equipment (Non-Tel)","27 ","4767","DCGS-MC","A","Weapon System Cost","27 ","Add","U",2014,"Total",NA,9494,NA,NA,0,NA
"7102",2014,"1109N","Procurement, Marine Corps","NAVY","04","Communications And Electronics Equipment","18","Other Comm/Elec Equipment (Non-Tel)","28 ","4930","Night Vision Equipment","A","Weapon System Cost","28 ","Add","U",2014,"Total",NA,6171,NA,NA,0,NA
"7103",2014,"1109N","Procurement, Marine Corps","NAVY","04","Communications And Electronics Equipment","19","Other Support (Non-Tel)","29 ","4630","Common Computer Resources","A","Weapon System Cost","29 ","Add","U",2014,"Total",NA,126821,NA,NA,0,NA
"7104",2014,"1109N","Procurement, Marine Corps","NAVY","04","Communications And Electronics Equipment","19","Other Support (Non-Tel)","30 ","4631","Command Post Systems","A","Weapon System Cost","30 ","Add","U",2014,"Total",NA,83559,NA,NA,0,NA
"7105",2014,"1109N","Procurement, Marine Corps","NAVY","04","Communications And Electronics Equipment","19","Other Support (Non-Tel)","31 ","4633","Radio Systems","A","Weapon System Cost","31 ","Add","U",2014,"Total",NA,74718,NA,NA,0,NA
"7106",2014,"1109N","Procurement, Marine Corps","NAVY","04","Communications And Electronics Equipment","19","Other Support (Non-Tel)","32 ","4634","Comm Switching & Control Systems","A","Weapon System Cost","32 ","Add","U",2014,"Total",NA,47613,NA,NA,0,NA
"7107",2014,"1109N","Procurement, Marine Corps","NAVY","04","Communications And Electronics Equipment","19","Other Support (Non-Tel)","33 ","4635","Comm & Elec Infrastructure Support","A","Weapon System Cost","33 ","Add","U",2014,"Total",NA,19573,NA,NA,0,NA
"7108",2014,"1109N","Procurement, Marine Corps",NA,"04","Communications And Electronics Equipment","99","Classified Programs",NA,"9999999999","Classified Programs",NA,NA,NA,"Add","U",2014,"Total",NA,5659,NA,NA,0,NA
"7109",2014,"1109N","Procurement, Marine Corps","NAVY","05","Support Vehicles","01","Administrative Vehicles","34 ","5003","Commercial Passenger Vehicles","A","Weapon System Cost","34 ","Add","U",2014,"Total",NA,1039,NA,NA,0,NA
"7110",2014,"1109N","Procurement, Marine Corps","NAVY","05","Support Vehicles","01","Administrative Vehicles","35 ","5006","Commercial Cargo Vehicles","A","Weapon System Cost","35 ","Add","U",2014,"Total",NA,31050,NA,NA,0,NA
"7111",2014,"1109N","Procurement, Marine Corps","NAVY","05","Support Vehicles","02","Tactical Vehicles","36 ","5045","5/4T Truck HMMWV (MYP)","A","Weapon System Cost","36 ","Add","U",2014,"Total",NA,36333,NA,NA,0,NA
"7112",2014,"1109N","Procurement, Marine Corps","NAVY","05","Support Vehicles","02","Tactical Vehicles","37 ","5050","Motor Transport Modifications","A","Weapon System Cost","37 ","Add","U",2014,"Total",NA,3137,NA,NA,0,NA
"7113",2014,"1109N","Procurement, Marine Corps","NAVY","05","Support Vehicles","02","Tactical Vehicles","38 ","5088","Medium Tactical Vehicle Replacement","A","Weapon System Cost","38 ","Add","U",2014,"Total",NA,0,NA,NA,0,NA
"7114",2014,"1109N","Procurement, Marine Corps","NAVY","05","Support Vehicles","02","Tactical Vehicles","39 ","5093","Logistics Vehicle System Rep","A","Weapon System Cost","39 ","Add","U",2014,"Total",NA,0,NA,NA,0,NA
"7115",2014,"1109N","Procurement, Marine Corps","NAVY","05","Support Vehicles","02","Tactical Vehicles","40 ","5097","Family of Tactical Trailers","A","Weapon System Cost","40 ","Add","U",2014,"Total",NA,27385,NA,NA,0,NA
"7116",2014,"1109N","Procurement, Marine Corps","NAVY","05","Support Vehicles","03","Other Support","41 ","5230","Items Less Than $5 Million","A","Weapon System Cost","41 ","Add","U",2014,"Total",NA,7016,NA,NA,0,NA
"7117",2014,"1109N","Procurement, Marine Corps","NAVY","06","Engineer and Other Equipment","01","Engineer and Other Equipment","42 ","6054","Environmental Control Equip Assort","A","Weapon System Cost","42 ","Add","U",2014,"Total",NA,14491,NA,NA,0,NA
"7118",2014,"1109N","Procurement, Marine Corps","NAVY","06","Engineer and Other Equipment","01","Engineer and Other Equipment","43 ","6274","Bulk Liquid Equipment","A","Weapon System Cost","43 ","Add","U",2014,"Total",NA,25387,NA,NA,0,NA
"7119",2014,"1109N","Procurement, Marine Corps","NAVY","06","Engineer and Other Equipment","01","Engineer and Other Equipment","44 ","6277","Tactical Fuel Systems","A","Weapon System Cost","44 ","Add","U",2014,"Total",NA,21957,NA,NA,0,NA
"7120",2014,"1109N","Procurement, Marine Corps","NAVY","06","Engineer and Other Equipment","01","Engineer and Other Equipment","45 ","6366","Power Equipment Assorted","A","Weapon System Cost","45 ","Add","U",2014,"Total",NA,63357,NA,NA,0,NA
"7121",2014,"1109N","Procurement, Marine Corps","NAVY","06","Engineer and Other Equipment","01","Engineer and Other Equipment","46 ","6518","Amphibious Support Equipment","A","Weapon System Cost","46 ","Add","U",2014,"Total",NA,4827,NA,NA,0,NA
"7122",2014,"1109N","Procurement, Marine Corps","NAVY","06","Engineer and Other Equipment","01","Engineer and Other Equipment","47 ","6520","EOD Systems","A","Weapon System Cost","47 ","Add","U",2014,"Total",NA,82941,NA,NA,0,NA
"7123",2014,"1109N","Procurement, Marine Corps","NAVY","06","Engineer and Other Equipment","02","Materials Handling Equipment","48 ","6438","Physical Security Equipment","A","Weapon System Cost","48 ","Add","U",2014,"Total",NA,16809,NA,NA,0,NA
"7124",2014,"1109N","Procurement, Marine Corps","NAVY","06","Engineer and Other Equipment","02","Materials Handling Equipment","49 ","6441","Garrison Mobile Engineer Equipment (GMEE)","A","Weapon System Cost","49 ","Add","U",2014,"Total",NA,3408,NA,NA,0,NA
"7125",2014,"1109N","Procurement, Marine Corps","NAVY","06","Engineer and Other Equipment","02","Materials Handling Equipment","50 ","6462","Material Handling Equip","A","Weapon System Cost","50 ","Add","U",2014,"Total",NA,48549,NA,NA,0,NA
"7126",2014,"1109N","Procurement, Marine Corps","NAVY","06","Engineer and Other Equipment","02","Materials Handling Equipment","51 ","6468","First Destination Transportation","A","Weapon System Cost","51 ","Add","U",2014,"Total",NA,190,NA,NA,0,NA
"7127",2014,"1109N","Procurement, Marine Corps","NAVY","06","Engineer and Other Equipment","03","General Property","52 ","6522","Field Medical Equipment","A","Weapon System Cost","52 ","Add","U",2014,"Total",NA,23129,NA,NA,0,NA
"7128",2014,"1109N","Procurement, Marine Corps","NAVY","06","Engineer and Other Equipment","03","General Property","53 ","6532","Training Devices","A","Weapon System Cost","53 ","Add","U",2014,"Total",NA,8346,NA,NA,0,NA
"7129",2014,"1109N","Procurement, Marine Corps","NAVY","06","Engineer and Other Equipment","03","General Property","54 ","6543","Container Family","A","Weapon System Cost","54 ","Add","U",2014,"Total",NA,1857,NA,NA,0,NA
"7130",2014,"1109N","Procurement, Marine Corps","NAVY","06","Engineer and Other Equipment","03","General Property","55 ","6544","Family of Construction Equipment","A","Weapon System Cost","55 ","Add","U",2014,"Total",NA,36583,NA,NA,0,NA
"7131",2014,"1109N","Procurement, Marine Corps","NAVY","06","Engineer and Other Equipment","03","General Property","56 ","6613","Rapid Deployable Kitchen","A","Weapon System Cost","56 ","Add","U",2014,"Total",NA,2390,NA,NA,0,NA
"7132",2014,"1109N","Procurement, Marine Corps","NAVY","06","Engineer and Other Equipment","04","Other Support","57 ","6670","Items Less Than $5 Million","A","Weapon System Cost","57 ","Add","U",2014,"Total",NA,6525,NA,NA,0,NA
"7133",2014,"1109N","Procurement, Marine Corps","NAVY","07","Spares and Repair Parts","01","Spares and Repair Parts","58 ","7000","Spares and Repair Parts","A","Weapon System Cost","58 ","Add","U",2014,"Total",NA,13700,NA,NA,0,NA
"7134",2014,"1109N","Procurement, Marine Corps","NAVY","20","Undistributed","99","Undistributed","59 ","FY2013CR","Adj to Match Continuing Resolution","A","Weapon System Cost","59 ","Add","U",2014,"Total",NA,0,NA,NA,0,NA
"7135",2014,"3010F","Aircraft Procurement, Air Force","AF","01","Combat Aircraft","03","Tactical Forces","1  ","ATA000","F-35","A","Weapon System Cost","1  ","Add","U",2014,"Total",NA,3354170,NA,NA,19,NA
"7136",2014,"3010F","Aircraft Procurement, Air Force","AF","01","Combat Aircraft","03","Tactical Forces","1  ","ATA000","F-35","B","Less: Advance Procurement (PY)","1  ","Add","U",2014,"Total",NA,-293400,NA,NA,0,NA
"7137",2014,"3010F","Aircraft Procurement, Air Force","AF","01","Combat Aircraft","03","Tactical Forces","2  ","ATA000","F-35","C","Advance Procurement (CY)","2  ","Add","U",2014,"Total",NA,363783,NA,NA,0,NA
"7138",2014,"3010F","Aircraft Procurement, Air Force","AF","01","Combat Aircraft","03","Tactical Forces","3  ","ATF000","F-22A","A","Weapon System Cost","3  ","Add","U",2014,"Total",NA,0,NA,NA,0,NA
"7139",2014,"3010F","Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","02","Tactical Airlift","4  ","C017A0","C-17A (MYP)","A","Weapon System Cost","4  ","Add","U",2014,"Total",NA,0,NA,NA,0,NA
"7140",2014,"3010F","Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","03","Other Airlift","5  ","C130J0","C-130J","A","Weapon System Cost","5  ","Add","U",2014,"Total",NA,537517,NA,NA,6,NA
"7141",2014,"3010F","Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","03","Other Airlift","5  ","C130J0","C-130J","B","Less: Advance Procurement (PY)","5  ","Add","U",2014,"Total",NA,0,NA,NA,0,NA
"7142",2014,"3010F","Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","03","Other Airlift","6  ","C130J0","C-130J","C","Advance Procurement (CY)","6  ","Add","U",2014,"Total",NA,162000,NA,NA,0,NA
"7143",2014,"3010F","Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","03","Other Airlift","7  ","C130JH","HC-130J","A","Weapon System Cost","7  ","Add","U",2014,"Total",NA,132121,NA,NA,1,NA
"7144",2014,"3010F","Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","03","Other Airlift","7  ","C130JH","HC-130J","B","Less: Advance Procurement (PY)","7  ","Add","U",2014,"Total",NA,0,NA,NA,0,NA
"7145",2014,"3010F","Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","03","Other Airlift","8  ","C130JH","HC-130J","C","Advance Procurement (CY)","8  ","Add","U",2014,"Total",NA,88000,NA,NA,0,NA
"7146",2014,"3010F","Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","03","Other Airlift","9  ","C130JM","MC-130J","A","Weapon System Cost","9  ","Add","U",2014,"Total",NA,389434,NA,NA,4,NA
"7147",2014,"3010F","Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","03","Other Airlift","9  ","C130JM","MC-130J","B","Less: Advance Procurement (PY)","9  ","Add","U",2014,"Total",NA,0,NA,NA,0,NA
"7148",2014,"3010F","Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","03","Other Airlift","10 ","C130JM","MC-130J","C","Advance Procurement (CY)","10 ","Add","U",2014,"Total",NA,104000,NA,NA,0,NA
"7149",2014,"3010F","Aircraft Procurement, Air Force","AF","02","Airlift Aircraft","03","Other Airlift","11 ","LCA000","C-27J","A","Weapon System Cost","11 ","Add","U",2014,"Total",NA,0,NA,NA,0,NA
"7150",2014,"3010F","Aircraft Procurement, Air Force","AF","03","Trainer Aircraft","01","UPT Trainers","12 ","PFP000","USAFA Powered Flight Program","A","Weapon System Cost","12 ","Add","U",2014,"Total",NA,0,NA,NA,0,NA
"7151",2014,"3010F","Aircraft Procurement, Air Force","AF","04","Other Aircraft","01","Helicopters","13 ","H060MH","HH-60 Loss Replacement/RECAP","A","Weapon System Cost","13 ","Add","U",2014,"Total",NA,0,NA,NA,0,NA
"7152",2014,"3010F","Aircraft Procurement, Air Force","AF","04","Other Aircraft","01","Helicopters","14 ","HCX000","Common Vertical Lift Support Platform (CVLSP)","A","Weapon System Cost","14 ","Add","U",2014,"Total",NA,0,NA,NA,0,NA
"7153",2014,"3010F","Aircraft Procurement, Air Force","AF","04","Other Aircraft","01","Helicopters","15 ","V022A0","CV-22 (MYP)","A","Weapon System Cost","15 ","Add","U",2014,"Total",NA,245798,NA,NA,3,NA
"7154",2014,"3010F","Aircraft Procurement, Air Force","AF","04","Other Aircraft","01","Helicopters","15 ","V022A0","CV-22 (MYP)","B","Less: Advance Procurement (PY)","15 ","Add","U",2014,"Total",NA,-15000,NA,NA,0,NA
"7155",2014,"3010F","Aircraft Procurement, Air Force","AF","04","Other Aircraft","01","Helicopters","16 ","V022A0","CV-22 (MYP)","C","Advance Procurement (CY)","16 ","Add","U",2014,"Total",NA,0,NA,NA,0,NA
"7156",2014,"3010F","Aircraft Procurement, Air Force","AF","04","Other Aircraft","04","Mission Support Aircraft","17 ","CAPAC0","Civil Air Patrol A/C","A","Weapon System Cost","17 ","Add","U",2014,"Total",NA,2541,NA,NA,6,NA
"7157",2014,"3010F","Aircraft Procurement, Air Force","AF","04","Other Aircraft","04","Mission Support Aircraft","18 ","LAAR00","Light Attack Armed Recon Acft","A","Weapon System Cost","18 ","Add","U",2014,"Total",NA,0,NA,NA,0,NA
"7158",2014,"3010F","Aircraft Procurement, Air Force","AF","04","Other Aircraft","04","Mission Support Aircraft","19 ","WASP00","STUASL0","A","Weapon System Cost","19 ","Add","U",2014,"Total",NA,0,NA,NA,0,NA
"7159",2014,"3010F","Aircraft Procurement, Air Force","AF","04","Other Aircraft","05","Other Aircraft","20 ","10TRGT","Target Drones","A","Weapon System Cost","20 ","Add","U",2014,"Total",NA,138669,NA,NA,41,NA
"7160",2014,"3010F","Aircraft Procurement, Air Force","AF","04","Other Aircraft","05","Other Aircraft","21 ","C037A0","C-37A","A","Weapon System Cost","21 ","Add","U",2014,"Total",NA,0,NA,NA,0,NA
"7161",2014,"3010F","Aircraft Procurement, Air Force","AF","04","Other Aircraft","05","Other Aircraft","22 ","C130JA","AC-130J","A","Weapon System Cost","22 ","Add","U",2014,"Total",NA,470019,NA,NA,5,NA
"7162",2014,"3010F","Aircraft Procurement, Air Force","AF","04","Other Aircraft","05","Other Aircraft","23 ","C130JA","AC-130J","C","Advance Procurement (CY)","23 ","Add","U",2014,"Total",NA,0,NA,NA,0,NA
"7163",2014,"3010F","Aircraft Procurement, Air Force","AF","04","Other Aircraft","05","Other Aircraft","24 ","HAEUAV","RQ-4","A","Weapon System Cost","24 ","Add","U",2014,"Total",NA,27000,NA,NA,0,NA
"7164",2014,"3010F","Aircraft Procurement, Air Force","AF","04","Other Aircraft","05","Other Aircraft","24 ","HAEUAV","RQ-4","B","Less: Advance Procurement (PY)","24 ","Add","U",2014,"Total",NA,0,NA,NA,0,NA
"7165",2014,"3010F","Aircraft Procurement, Air Force","AF","04","Other Aircraft","05","Other Aircraft","25 ","HAEUAV","RQ-4","C","Advance Procurement (CY)","25 ","Add","U",2014,"Total",NA,0,NA,NA,0,NA
"7166",2014,"3010F","Aircraft Procurement, Air Force","AF","04","Other Aircraft","05","Other Aircraft","26 ","MC0130","AC-130J","A","Weapon System Cost","26 ","Add","U",2014,"Total",NA,0,NA,NA,0,NA
"7167",2014,"3010F","Aircraft Procurement, Air Force","AF","04","Other Aircraft","05","Other Aircraft","26 ","MC0130","AC-130J","B","Less: Advance Procurement (PY)","26 ","Add","U",2014,"Total",NA,0,NA,NA,0,NA
"7168",2014,"3010F","Aircraft Procurement, Air Force","AF","04","Other Aircraft","05","Other Aircraft","27 ","PRDTB1","MQ-9","A","Weapon System Cost","27 ","Add","U",2014,"Total",NA,272217,NA,NA,12,NA
"7169",2014,"3010F","Aircraft Procurement, Air Force","AF","04","Other Aircraft","05","Other Aircraft","28 ","RQ440P","RQ-4 Block 40 Proc","A","Weapon System Cost","28 ","Add","U",2014,"Total",NA,1747,NA,NA,0,NA
"7170",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","01","Strategic Aircraft","29 ","B00200","B-2A","A","Weapon System Cost","29 ","Add","U",2014,"Total",NA,20019,NA,NA,0,NA
"7171",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","01","Strategic Aircraft","30 ","B01B00","B-1B","A","Weapon System Cost","30 ","Add","U",2014,"Total",NA,132222,NA,NA,0,NA
"7172",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","01","Strategic Aircraft","31 ","B05200","B-52","A","Weapon System Cost","31 ","Add","U",2014,"Total",NA,111002,NA,NA,0,NA
"7173",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","01","Strategic Aircraft","32 ","LAIRCM","Large Aircraft Infrared Countermeasures","A","Weapon System Cost","32 ","Add","U",2014,"Total",NA,121247,NA,NA,0,NA
"7174",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","02","Tactical Aircraft","33 ","A01000","A-10","A","Weapon System Cost","33 ","Add","U",2014,"Total",NA,47598,NA,NA,0,NA
"7175",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","02","Tactical Aircraft","34 ","F01500","F-15","A","Weapon System Cost","34 ","Add","U",2014,"Total",NA,354624,NA,NA,0,NA
"7176",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","02","Tactical Aircraft","35 ","F01600","F-16","A","Weapon System Cost","35 ","Add","U",2014,"Total",NA,11794,NA,NA,0,NA
"7177",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","02","Tactical Aircraft","36 ","F02200","F-22A","A","Weapon System Cost","36 ","Add","U",2014,"Total",NA,285830,NA,NA,0,NA
"7178",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","02","Tactical Aircraft","37 ","F03500","F-35 Modifications","A","Weapon System Cost","37 ","Add","U",2014,"Total",NA,157777,NA,NA,0,NA
"7179",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","03","Airlift Aircraft","38 ","C00500","C-5","A","Weapon System Cost","38 ","Add","U",2014,"Total",NA,2456,NA,NA,0,NA
"7180",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","03","Airlift Aircraft","38 ","C00500","C-5","B","Less: Advance Procurement (PY)","38 ","Add","U",2014,"Total",NA,0,NA,NA,0,NA
"7181",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","03","Airlift Aircraft","39 ","C005M0","C-5M","A","Weapon System Cost","39 ","Add","U",2014,"Total",NA,1197767,NA,NA,0,NA
"7182",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","03","Airlift Aircraft","39 ","C005M0","C-5M","B","Less: Advance Procurement (PY)","39 ","Add","U",2014,"Total",NA,-175800,NA,NA,0,NA
"7183",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","03","Airlift Aircraft","40 ","C005M0","C-5M","C","Advance Procurement (CY)","40 ","Add","U",2014,"Total",NA,0,NA,NA,0,NA
"7184",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","03","Airlift Aircraft","41 ","C009C0","C-9C","A","Weapon System Cost","41 ","Add","U",2014,"Total",NA,0,NA,NA,0,NA
"7185",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","03","Airlift Aircraft","42 ","C01700","C-17A","A","Weapon System Cost","42 ","Add","U",2014,"Total",NA,143197,NA,NA,0,NA
"7186",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","03","Airlift Aircraft","43 ","C02100","C-21","A","Weapon System Cost","43 ","Add","U",2014,"Total",NA,103,NA,NA,0,NA
"7187",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","03","Airlift Aircraft","44 ","C03200","C-32A","A","Weapon System Cost","44 ","Add","U",2014,"Total",NA,9780,NA,NA,0,NA
"7188",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","03","Airlift Aircraft","45 ","C03700","C-37A","A","Weapon System Cost","45 ","Add","U",2014,"Total",NA,452,NA,NA,0,NA
"7189",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","03","Airlift Aircraft","46 ","C1300A","C-130 AMP","A","Weapon System Cost","46 ","Add","U",2014,"Total",NA,0,NA,NA,0,NA
"7190",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","04","Trainer Aircraft","47 ","GLID00","Glider Mods","A","Weapon System Cost","47 ","Add","U",2014,"Total",NA,128,NA,NA,0,NA
"7191",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","04","Trainer Aircraft","48 ","JPAT00","T-6","A","Weapon System Cost","48 ","Add","U",2014,"Total",NA,6427,NA,NA,0,NA
"7192",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","04","Trainer Aircraft","49 ","T00100","T-1","A","Weapon System Cost","49 ","Add","U",2014,"Total",NA,277,NA,NA,0,NA
"7193",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","04","Trainer Aircraft","50 ","T03800","T-38","A","Weapon System Cost","50 ","Add","U",2014,"Total",NA,28686,NA,NA,0,NA
"7194",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","51 ","00U200","U-2 Mods","A","Weapon System Cost","51 ","Add","U",2014,"Total",NA,0,NA,NA,0,NA
"7195",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","52 ","11U200","U-2 Mods","A","Weapon System Cost","52 ","Add","U",2014,"Total",NA,56891,NA,NA,0,NA
"7196",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","53 ","C01000","KC-10A (ATCA)","A","Weapon System Cost","53 ","Add","U",2014,"Total",NA,70918,NA,NA,0,NA
"7197",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","54 ","C01200","C-12","A","Weapon System Cost","54 ","Add","U",2014,"Total",NA,1876,NA,NA,0,NA
"7198",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","55 ","C012WM","MC-12W","A","Weapon System Cost","55 ","Add","U",2014,"Total",NA,5000,NA,NA,0,NA
"7199",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","56 ","C02000","C-20 Mods","A","Weapon System Cost","56 ","Add","U",2014,"Total",NA,192,NA,NA,0,NA
"7200",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","57 ","C02500","VC-25A Mod","A","Weapon System Cost","57 ","Add","U",2014,"Total",NA,263,NA,NA,0,NA
"7201",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","58 ","C04000","C-40","A","Weapon System Cost","58 ","Add","U",2014,"Total",NA,6119,NA,NA,0,NA
"7202",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","59 ","C13000","C-130","A","Weapon System Cost","59 ","Add","U",2014,"Total",NA,60195,NA,NA,0,NA
"7203",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","60 ","C13001","C-130 Intel","A","Weapon System Cost","60 ","Add","U",2014,"Total",NA,0,NA,NA,0,NA
"7204",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","61 ","C1300J","C-130J Mods","A","Weapon System Cost","61 ","Add","U",2014,"Total",NA,10475,NA,NA,0,NA
"7205",2014,"3010F","Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","05","Other Aircraft","62 ","C13500","C-135","A","Weapon System Cost","62 ","Add","U",2014,"Total",NA,46556,NA,NA,0,NA
