"","SourceFiscalYear","AccountDSI","Account","MilDeptDW","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","StateCountry","StateCountryTitle","FacilityCategoryTitle","LocationTitle","ConstructionProject","ConstructionProjectTitle","Classified","FiscalYear","BudgetMetric","OriginType","ActualTotal","EnactedTotal","PBtype"
"2640",2017,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","GY","GERMANY","Airfield Operational Buildings","Ramstein AB","TYFR013010","37 AS Squadron Operations/Aircraft Maint Unit","U","2017","AppnAmount","Base",NA,NA,13437
"2641",2017,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","GY","GERMANY","Electric Power Transmission & Dist Lines","Spangdahlem AB","VYHK173001","EIC - Site Development and Infrastructure","U","2017","AppnAmount","Base",NA,NA,43465
"2642",2017,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","GU","GUAM","Install & Ready-Issue Ammunition Storage","Joint Region Marianas","AJJY073105P2","APR - Munitions Storage Igloos, Ph 2","U","2017","AppnAmount","Base",NA,NA,35300
"2643",2017,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","GU","GUAM","Aircraft Maintenance Facilities","Joint Region Marianas","AJJY173001","Block 40 Maintenance Hangar","U","2017","AppnAmount","Base",NA,NA,31158
"2644",2017,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","GU","GUAM","Communication Buildings","Joint Region Marianas","AJJY173010","APR - SATCOM C4I Facility","U","2017","AppnAmount","Base",NA,NA,14200
"2645",2017,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","JA","JAPAN","Install & Ready-Issue Ammunition Storage","Kadena AB","LXFB123876","APR - Replace Munitions Structures","U","2017","AppnAmount","Base",NA,NA,19815
"2646",2017,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","JA","JAPAN","Training Buildings","Yokota AB","ZNRE063004","Construct Combat Arms Training & Maint Fac","U","2017","AppnAmount","Base",NA,NA,8243
"2647",2017,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","JA","JAPAN","Aircraft Maintenance Facilities","Yokota AB","ZNRE153001A","C-130J Corrosion Control Hangar","U","2017","AppnAmount","Base",NA,NA,23777
"2648",2017,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","ML","MARIANA ISLANDS","Land Purchase, Condemnation, Donation or Transfer","Unspecified Location","PAF160300","APR - Land Acquisition","U","2017","AppnAmount","Base",NA,NA,9000
"2649",2017,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","TK","TURKEY","Replace Firecrash/Rescue Station","Incirlik AB","LJYC133003","Airfield Fire/Crash Rescue Station","U","2017","AppnAmount","Base",NA,NA,13449
"2650",2017,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","UK","UNITED KINGDOM","Replace Tele. and Security Forces Facility","Croughton RAF","EXSW143011","Main Gate Complex","U","2017","AppnAmount","Base",NA,NA,16500
"2651",2017,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","UK","UNITED KINGDOM","Airfield Operational Buildings","Croughton RAF","EXSW143013","JIAC Consolidation - Ph 3","U","2017","AppnAmount","Base",NA,NA,53082
"2652",2017,"3300F","3300","F","MilCon, Air Force","AF","01","MAJOR CONSTRUCTION","AE","United Arab Emirates","Aircraft Maintenance Facilities","Al Dhafra","DHAF152900","Large Aircraft Maintenance Hangar","U","2017","AppnAmount","Base",NA,NA,35400
"2653",2017,"3300F","3300","F","MilCon, Air Force","AF","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","Milcon Unspecified Minor Construction","Various Worldwide Locations","PAYZ170003","Unspecified Minor Military Construction","U","2017","AppnAmount","Base",NA,NA,30000
"2654",2017,"3300F","3300","F","MilCon, Air Force","AF","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Various Worldwide Locations","PAYZ170002","Planning & Design","U","2017","AppnAmount","Base",NA,NA,143582
"2655",2017,"3830F","3830","F","MilCon, ANG","AF","01","MAJOR CONSTRUCTION","CT","CONNECTICUT","Airfield Operational Buildings","Bradley IAP","CEKT139042","Construct Small Air Terminal","U","2017","AppnAmount","Base",NA,NA,6300
"2656",2017,"3830F","3830","F","MilCon, ANG","AF","01","MAJOR CONSTRUCTION","FL","FLORIDA","Replace Firecrash/Rescue Station","Jacksonville IAP","LSGA019179","Replace Fire Crash/Rescue Station","U","2017","AppnAmount","Base",NA,NA,9000
"2657",2017,"3830F","3830","F","MilCon, ANG","AF","01","MAJOR CONSTRUCTION","HI","HAWAII","Aircraft Maintenance Facilities","Joint Base Pearl Harbor-Hickam","KNMD159060","F-22 Composite Repair Facility","U","2017","AppnAmount","Base",NA,NA,11000
"2658",2017,"3830F","3830","F","MilCon, ANG","AF","01","MAJOR CONSTRUCTION","IA","IOWA","Training Buildings","Sioux Gateway Airport","VSSB099014","Construct Consolidated Support Functions","U","2017","AppnAmount","Base",NA,NA,12600
"2659",2017,"3830F","3830","F","MilCon, ANG","AF","01","MAJOR CONSTRUCTION","MN","MINNESOTA","Weapons and Spares Maintenance Facilities","Duluth IAP","FMKM089018","Load Crew Training/Weapon Shops","U","2017","AppnAmount","Base",NA,NA,7600
"2660",2017,"3830F","3830","F","MilCon, ANG","AF","01","MAJOR CONSTRUCTION","NH","NEW HAMPSHIRE","Training Buildings","Pease International Trade Port","SZCQ139902","KC-46A Install Fuselage Trainer Bldg 251","U","2017","AppnAmount","Base",NA,NA,1500
"2661",2017,"3830F","3830","F","MilCon, ANG","AF","01","MAJOR CONSTRUCTION","NC","NORTH CAROLINA","Aircraft Maintenance Facilities","Charlotte/Douglas IAP","FJRP159062","C-17 Corrosion Control/Fuel Cell Hangar","U","2017","AppnAmount","Base",NA,NA,29600
"2662",2017,"3830F","3830","F","MilCon, ANG","AF","01","MAJOR CONSTRUCTION","NC","NORTH CAROLINA","Operating Fuel Storage Facilities","Charlotte/Douglas IAP","FJRP159073","C-17 Type III Hydrant Refueling System","U","2017","AppnAmount","Base",NA,NA,21000
"2663",2017,"3830F","3830","F","MilCon, ANG","AF","01","MAJOR CONSTRUCTION","SC","SOUTH CAROLINA","Training Buildings","Mcentire ANGS","PSTE009070","Replace Operations and Training Facility","U","2017","AppnAmount","Base",NA,NA,8400
"2664",2017,"3830F","3830","F","MilCon, ANG","AF","01","MAJOR CONSTRUCTION","TX","TEXAS","Airfield Operational Buildings","Ellington Field","FWJH099082","Consolidate Crew Readiness Facility","U","2017","AppnAmount","Base",NA,NA,4500
"2665",2017,"3830F","3830","F","MilCon, ANG","AF","01","MAJOR CONSTRUCTION","VT","VERMONT","Training Buildings","Burlington IAP","CURZ159055","F-35 Beddown 4- Bay Flight Simulator","U","2017","AppnAmount","Base",NA,NA,4500
"2666",2017,"3830F","3830","F","MilCon, ANG","AF","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","Milcon Unspecified Minor Construction","Unspecified Worldwide Locations","PAYZ170006","Unspecified Minor Construction","U","2017","AppnAmount","Base",NA,NA,17495
"2667",2017,"3830F","3830","F","MilCon, ANG","AF","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Various Worldwide Locations","PAYZ170005","Planning and Design","U","2017","AppnAmount","Base",NA,NA,10462
"2668",2017,"3730F","3730","F","MilCon, AF Res","AF","01","MAJOR CONSTRUCTION","NC","NORTH CAROLINA","Aircraft Maintenance Facilities","Seymour Johnson AFB","VKAG159021","KC-46A Two Bay Corrosion/Fuel Cell Hangar","U","2017","AppnAmount","Base",NA,NA,90000
"2669",2017,"3730F","3730","F","MilCon, AF Res","AF","01","MAJOR CONSTRUCTION","NC","NORTH CAROLINA","Training Buildings","Seymour Johnson AFB","VKAG159022","KC-46A ADAL Bldg for AGE/Fuselage Training","U","2017","AppnAmount","Base",NA,NA,5700
"2670",2017,"3730F","3730","F","MilCon, AF Res","AF","01","MAJOR CONSTRUCTION","NC","NORTH CAROLINA","Airfield Operational Buildings","Seymour Johnson AFB","VKAG159025","KC-46A ADAL Squadron Operations Facilities","U","2017","AppnAmount","Base",NA,NA,2250
"2671",2017,"3730F","3730","F","MilCon, AF Res","AF","01","MAJOR CONSTRUCTION","PA","PENNSYLVANIA","Aircraft Maintenance Facilities","Pittsburgh IAP","JLSS169001","C-17 Construct Two Bay Corrosion/Fuel Hangar","U","2017","AppnAmount","Base",NA,NA,54000
"2672",2017,"3730F","3730","F","MilCon, AF Res","AF","01","MAJOR CONSTRUCTION","PA","PENNSYLVANIA","Aircraft Fuel Dispensing Facilities","Pittsburgh IAP","JLSS169002","C-17 ADAL Fuel Hydrant System","U","2017","AppnAmount","Base",NA,NA,22800
"2673",2017,"3730F","3730","F","MilCon, AF Res","AF","01","MAJOR CONSTRUCTION","PA","PENNSYLVANIA","Airfield Aprons","Pittsburgh IAP","JLSS169003","C-17 Const/OverlayTaxiway and Apron","U","2017","AppnAmount","Base",NA,NA,8200
"2674",2017,"3730F","3730","F","MilCon, AF Res","AF","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","Milcon Unspecified Minor Construction","Unspecified Worldwide Locations","PAYZ170341","Unspecified Minor Construction","U","2017","AppnAmount","Base",NA,NA,1500
"2675",2017,"3730F","3730","F","MilCon, AF Res","AF","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","PAYZ170313","Planning & Design","U","2017","AppnAmount","Base",NA,NA,4500
"2676",2017,"0740F","0740","F","Fam Hsg Con, AF","AF","03","CONSTRUCTION IMPROVEMENTS","ZU","WORLDWIDE UNSPECIFIED","FH Post Acquisition Construction Improvements","Unspecified Worldwide Locations","PAYZ713FNA","Construction Improvements","U","2017","AppnAmount","Base",NA,NA,56984
"2677",2017,"0740F","0740","F","Fam Hsg Con, AF","AF","04","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","Family Housing P&D","Unspecified Worldwide Locations","PAYZ714FNA","Planning & Design","U","2017","AppnAmount","Base",NA,NA,4368
"2678",2017,"0745F","0745","F","Fam Hsg O&M, AF","AF","05","UTILITIES","ZU","WORLDWIDE UNSPECIFIED","FH Utilities Account","Unspecified Worldwide Locations","5100000745","Utilities","U","2017","AppnAmount","Base",NA,NA,37241
"2679",2017,"0745F","0745","F","Fam Hsg O&M, AF","AF","06","Operations","ZU","WORLDWIDE UNSPECIFIED","FH Management Account","Unspecified Worldwide Locations","6100000745","Management","U","2017","AppnAmount","Base",NA,NA,42919
"2680",2017,"0745F","0745","F","Fam Hsg O&M, AF","AF","06","Operations","ZU","WORLDWIDE UNSPECIFIED","FH Services Account","Unspecified Worldwide Locations","6200000745","Services","U","2017","AppnAmount","Base",NA,NA,13026
"2681",2017,"0745F","0745","F","Fam Hsg O&M, AF","AF","06","Operations","ZU","WORLDWIDE UNSPECIFIED","FH Furnishings Account","Unspecified Worldwide Locations","6400000745","Furnishings","U","2017","AppnAmount","Base",NA,NA,31690
"2682",2017,"0745F","0745","F","Fam Hsg O&M, AF","AF","06","Operations","ZU","WORLDWIDE UNSPECIFIED","FH Miscellaneous Account","Unspecified Worldwide Locations","6900000745","Miscellaneous","U","2017","AppnAmount","Base",NA,NA,1745
"2683",2017,"0745F","0745","F","Fam Hsg O&M, AF","AF","07","LEASING","ZU","WORLDWIDE UNSPECIFIED","FH Leasing Account","Unspecified Worldwide Locations","7000000745","Leasing","U","2017","AppnAmount","Base",NA,NA,20530
"2684",2017,"0745F","0745","F","Fam Hsg O&M, AF","AF","08","Maintenance","ZU","WORLDWIDE UNSPECIFIED","FH Maintenance Of Real Property","Unspecified Worldwide Locations","8000000745","Maintenance","U","2017","AppnAmount","Base",NA,NA,85469
"2685",2017,"0745F","0745","F","Fam Hsg O&M, AF","AF","12","HOUSING PVT  SUPPORT","ZU","WORLDWIDE UNSPECIFIED","FH Privatization Support","Unspecified Worldwide Locations","1200000745","Housing Privatization Support","U","2017","AppnAmount","Base",NA,NA,41809
"2686",2017,"051603F","051603","F","DoD BRAC - Air Force","AF","01","DoD BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","F1400001","DoD BRAC Activities - Air Force","U","2017","AppnAmount","Base",NA,NA,56365
"2687",2017,"0500D","0500","D","Mil Con, Def-Wide","DEFW","01","MAJOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","Energy Conservation","Unspecified Worldwide Locations","D03D0001","Energy Conservation Investment Program","U","2017","AppnAmount","Base",NA,NA,150000
"2688",2017,"0500D","0500","D","Mil Con, Def-Wide","DEFW","01","MAJOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","Contingency Construction","Unspecified Worldwide Locations","D03D0002","Contingency Construction","U","2017","AppnAmount","Base",NA,NA,10000
"2689",2017,"0500D","0500","D","Mil Con, Def-Wide","DHA","01","MAJOR CONSTRUCTION","GA","GEORGIA","Dispensaries & Clinics","Fort Gordon","D1772381","Medical Clinic Replacement","U","2017","AppnAmount","Base",NA,NA,25000
"2690",2017,"0500D","0500","D","Mil Con, Def-Wide","DHA","01","MAJOR CONSTRUCTION","ME","MAINE","Dispensaries & Clinics","Kittery","D1771509","Medical/Dental Clinic Replacement","U","2017","AppnAmount","Base",NA,NA,27100
"2691",2017,"0500D","0500","D","Mil Con, Def-Wide","DHA","01","MAJOR CONSTRUCTION","MD","MARYLAND","Medical Centers & Hospitals","Bethesda Naval Hospital","D1780906","MEDCEN Addition/Alteration Incr 1","U","2017","AppnAmount","Base",NA,NA,50000
"2692",2017,"0500D","0500","D","Mil Con, Def-Wide","DHA","01","MAJOR CONSTRUCTION","NC","NORTH CAROLINA","Dental Clinics","Camp Lejeune, North Carolina","D1714019","Dental Clinic Replacement","U","2017","AppnAmount","Base",NA,NA,31000
"2693",2017,"0500D","0500","D","Mil Con, Def-Wide","DHA","01","MAJOR CONSTRUCTION","TX","TEXAS","Dispensaries & Clinics","Sheppard AFB","D1772738","Medical/Dental Clinic Replacement","U","2017","AppnAmount","Base",NA,NA,91910
"2694",2017,"0500D","0500","D","Mil Con, Def-Wide","DHA","01","MAJOR CONSTRUCTION","GY","GERMANY","Medical Centers & Hospitals","Rhine Ordnance Barracks","D1781412","Medical Center Replacement Incr 6","U","2017","AppnAmount","Base",NA,NA,58063
"2695",2017,"0500D","0500","D","Mil Con, Def-Wide","DHA","01","MAJOR CONSTRUCTION","JA","JAPAN","Med & Med Support Fac","Kadena AB","D1714022","Medical Materiel Warehouse","U","2017","AppnAmount","Base",NA,NA,20881
"2696",2017,"0500D","0500","D","Mil Con, Def-Wide","DISA","01","MAJOR CONSTRUCTION","AZ","ARIZONA","Admin Bldgs","Fort Huachuca","17DISA01","JITC Building 52110 Renovation","U","2017","AppnAmount","Base",NA,NA,4493
"2697",2017,"0500D","0500","D","Mil Con, Def-Wide","DLA","01","MAJOR CONSTRUCTION","AK","ALASKA","Other Liquid Fuel & Dispensing Facilities","Joint Base Elmendorf-Richardson","17DLA206","Construct Truck Offload Facility","U","2017","AppnAmount","Base",NA,NA,4900
"2698",2017,"0500D","0500","D","Mil Con, Def-Wide","DLA","01","MAJOR CONSTRUCTION","CA","CALIFORNIA","POL Pipelines","Travis AFB","17DLA201","Replace Hydrant Fuel System","U","2017","AppnAmount","Base",NA,NA,26500
"2699",2017,"0500D","0500","D","Mil Con, Def-Wide","DLA","01","MAJOR CONSTRUCTION","FL","FLORIDA","Other Liquid Fuel & Dispensing Facilities","Patrick AFB","17DLA200","Replace Fuel Tanks","U","2017","AppnAmount","Base",NA,NA,10100
"2700",2017,"0500D","0500","D","Mil Con, Def-Wide","DLA","01","MAJOR CONSTRUCTION","SC","SOUTH CAROLINA","Aircraft Fuel Dispensing Facilities","Joint Base Charleston","17DLA205","Construct Hydrant Fuel System","U","2017","AppnAmount","Base",NA,NA,17000
"2701",2017,"0500D","0500","D","Mil Con, Def-Wide","DLA","01","MAJOR CONSTRUCTION","TX","TEXAS","Depot & Arsenal Covered Storage","Red River Army Depot","17DLA209","Construct Warehouse & Open Storage","U","2017","AppnAmount","Base",NA,NA,44700
"2702",2017,"0500D","0500","D","Mil Con, Def-Wide","DLA","01","MAJOR CONSTRUCTION","DG","DIEGO GARCIA","POL Pipelines","Diego Garcia","17DLA204","Improve Wharf Refueling Capability","U","2017","AppnAmount","Base",NA,NA,30000
"2703",2017,"0500D","0500","D","Mil Con, Def-Wide","DLA","01","MAJOR CONSTRUCTION","JA","JAPAN","Other Liquid Fuel & Dispensing Facilities","Iwakuni","17DLA207","Construct Truck Offload & Loading Facilities","U","2017","AppnAmount","Base",NA,NA,6664
"2704",2017,"0500D","0500","D","Mil Con, Def-Wide","DLA","01","MAJOR CONSTRUCTION","KW","KWAJALEIN","Bulk Liquid Fuel Storage","Kwajalein Atoll","17DLA203","Replace Fuel Storage Tanks","U","2017","AppnAmount","Base",NA,NA,85500
"2705",2017,"0500D","0500","D","Mil Con, Def-Wide","DLA","01","MAJOR CONSTRUCTION","UK","UNITED KINGDOM","Aircraft Fuel Dispensing Facilities","Royal Air Force Lakenheath","17DLA202","Construct Hydrant Fuel System","U","2017","AppnAmount","Base",NA,NA,13500
"2706",2017,"0500D","0500","D","Mil Con, Def-Wide","DODEA","01","MAJOR CONSTRUCTION","DE","DELAWARE","Education Facilities","Dover AFB","15WUDE01","Welch ES/Dover MS Replacement","U","2017","AppnAmount","Base",NA,NA,44115
"2707",2017,"0500D","0500","D","Mil Con, Def-Wide","DODEA","01","MAJOR CONSTRUCTION","GY","GERMANY","Education Facilities","Kaiserlautern AB","14SEGY01","Sembach Elementary/Middle School Replacement","U","2017","AppnAmount","Base",NA,NA,45221
"2708",2017,"0500D","0500","D","Mil Con, Def-Wide","DODEA","01","MAJOR CONSTRUCTION","JA","JAPAN","Education Facilities","Kadena AB","15KMJA01","Kadena Elementary School Replacement","U","2017","AppnAmount","Base",NA,NA,84918
"2709",2017,"0500D","0500","D","Mil Con, Def-Wide","DODEA","01","MAJOR CONSTRUCTION","UK","UNITED KINGDOM","Education Facilities","Croughton RAF","17CRUK01","Croughton Elem/Middle/High School Replacement","U","2017","AppnAmount","Base",NA,NA,71424
"2710",2017,"0500D","0500","D","Mil Con, Def-Wide","MDA","01","MAJOR CONSTRUCTION","AK","ALASKA","Communication Buildings","Clear AFS","D1700657","Long Range Discrim Radar Sys Complex Ph1","U","2017","AppnAmount","Base",NA,NA,155000
"2711",2017,"0500D","0500","D","Mil Con, Def-Wide","MDA","01","MAJOR CONSTRUCTION","AK","ALASKA","Util/Misc","Fort Greely","D1700653","Missile Defense Complex Switchgear Facility","U","2017","AppnAmount","Base",NA,NA,9560
"2712",2017,"0500D","0500","D","Mil Con, Def-Wide","MDA","01","MAJOR CONSTRUCTION","WK","WAKE ISLAND","RDT&E Range Facilities","Wake Island","D1700662","Test Support Facility","U","2017","AppnAmount","Base",NA,NA,11670
"2713",2017,"0500D","0500","D","Mil Con, Def-Wide","NGA","01","MAJOR CONSTRUCTION","MO","MISSOURI","Land Purchase, Condemnation, Donation or Transfer","St Louis","117NGA99","Land Acquisition-Next NGA West (N2W) Campus","U","2017","AppnAmount","Base",NA,NA,801
"2714",2017,"0500D","0500","D","Mil Con, Def-Wide","NSA","01","MAJOR CONSTRUCTION","MD","MARYLAND","Other Operational","Fort Meade","D16G0008","NSAW Recapitalize Building #2 Incr 2","U","2017","AppnAmount","Base",NA,NA,195000
"2715",2017,"0500D","0500","D","Mil Con, Def-Wide","NSA","01","MAJOR CONSTRUCTION","MD","MARYLAND","Electric Power Transmission & Dist Lines","Fort Meade","D17G0005","NSAW Campus Feeders Phase 3","U","2017","AppnAmount","Base",NA,NA,17000
"2716",2017,"0500D","0500","D","Mil Con, Def-Wide","NSA","01","MAJOR CONSTRUCTION","MD","MARYLAND","Other Operational","Fort Meade","D17G0008","Access Control Facility","U","2017","AppnAmount","Base",NA,NA,21000
"2717",2017,"0500D","0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","CA","CALIFORNIA","Operational Support Buildings","Coronado","1700P889","SOF Seal Team Ops Facility","U","2017","AppnAmount","Base",NA,NA,47290
"2718",2017,"0500D","0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","CA","CALIFORNIA","Operational Support Buildings","Coronado","1700P890","SOF Seal Team Ops Facility","U","2017","AppnAmount","Base",NA,NA,47290
"2719",2017,"0500D","0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","CA","CALIFORNIA","Operational Support Buildings","Coronado","1700P919","SOF Special RECON Team ONE Operations Fac","U","2017","AppnAmount","Base",NA,NA,20949
"2720",2017,"0500D","0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","CA","CALIFORNIA","Training Buildings","Coronado","1700P952","SOF Human Performance Training Center","U","2017","AppnAmount","Base",NA,NA,15578
"2721",2017,"0500D","0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","CA","CALIFORNIA","Training Buildings","Coronado","1700P966","SOF Training Detachment ONE Ops Facility","U","2017","AppnAmount","Base",NA,NA,44305
"2722",2017,"0500D","0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","GA","GEORGIA","Aircraft Maintenance Facilities","Fort Benning","17061065","SOF Tactical Unmanned Aerial Vehicle Hangar","U","2017","AppnAmount","Base",NA,NA,4820
"2723",2017,"0500D","0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","NC","NORTH CAROLINA","Tank and Automotive Maintenance Facilities","Fort Bragg","17069552","SOF Tactical Equipment Maintenance Facility","U","2017","AppnAmount","Base",NA,NA,23598
"2724",2017,"0500D","0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","NC","NORTH CAROLINA","Misc Items & Equip Maint Facilities","Fort Bragg","17074813","SOF Parachute Rigging Facility","U","2017","AppnAmount","Base",NA,NA,21420
"2725",2017,"0500D","0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","NC","NORTH CAROLINA","Airfield Operational Buildings","Fort Bragg","17076514","SOF Special Tactics Facility (PH3)","U","2017","AppnAmount","Base",NA,NA,30670
"2726",2017,"0500D","0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","NC","NORTH CAROLINA","Training Buildings","Fort Bragg","17085958","SOF Combat Medic Training Facility","U","2017","AppnAmount","Base",NA,NA,10905
"2727",2017,"0500D","0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","JA","JAPAN","Simulation Facilities","Kadena AB","17123484","SOF Simulator Facility (MC-130)","U","2017","AppnAmount","Base",NA,NA,12602
"2728",2017,"0500D","0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","JA","JAPAN","Aircraft Maintenance Facilities","Kadena AB","17C03021","SOF Maintenance Hangar","U","2017","AppnAmount","Base",NA,NA,42823
"2729",2017,"0500D","0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","JA","JAPAN","Aircraft Maintenance Facilities","Yokota AB","17C03007","Hangar/AMU","U","2017","AppnAmount","Base",NA,NA,39466
"2730",2017,"0500D","0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","JA","JAPAN","Airfield Operational Buildings","Yokota AB","17C03008","Operations and Warehouse Facilities","U","2017","AppnAmount","Base",NA,NA,26710
"2731",2017,"0500D","0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","JA","JAPAN","Simulation Facilities","Yokota AB","17C03010","Simulator Facility","U","2017","AppnAmount","Base",NA,NA,6261
"2732",2017,"0500D","0500","D","Mil Con, Def-Wide","SOCOM","01","MAJOR CONSTRUCTION","JA","JAPAN","Airfield Aprons","Yokota AB","17C03022","Airfield Apron","U","2017","AppnAmount","Base",NA,NA,41294
"2733",2017,"0500D","0500","D","Mil Con, Def-Wide","WHS","01","MAJOR CONSTRUCTION","VA","VIRGINIA","Operational Support Buildings","Pentagon","D011502B","Pentagon Metro Entrance Facility","U","2017","AppnAmount","Base",NA,NA,12111
"2734",2017,"0500D","0500","D","Mil Con, Def-Wide","WHS","01","MAJOR CONSTRUCTION","VA","VIRGINIA","Communications Facilities Other Than Buildings","Pentagon","D011504B","Upgrade IT Facilities Infrastructure-RRMC","U","2017","AppnAmount","Base",NA,NA,8105
"2735",2017,"0500D","0500","D","Mil Con, Def-Wide","DEFW","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","Milcon Unspecified Minor Construction","Unspecified Worldwide Locations","D03D0003","Unspecified Minor Construction","U","2017","AppnAmount","Base",NA,NA,3000
"2736",2017,"0500D","0500","D","Mil Con, Def-Wide","DHA","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","Milcon Unspecified Minor Construction","Unspecified Worldwide Locations","D1781434","Unspecified Minor Construction","U","2017","AppnAmount","Base",NA,NA,8500
"2737",2017,"0500D","0500","D","Mil Con, Def-Wide","DODEA","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","Milcon Unspecified Minor Construction","Unspecified Worldwide Locations","10000003","Unspecified Minor Construction","U","2017","AppnAmount","Base",NA,NA,3000
"2738",2017,"0500D","0500","D","Mil Con, Def-Wide","MDA","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","Milcon Unspecified Minor Construction","Unspecified Worldwide Locations","17999902","Worldwide Unspecified Minor Construction","U","2017","AppnAmount","Base",NA,NA,2414
"2739",2017,"0500D","0500","D","Mil Con, Def-Wide","NSA","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","Milcon Unspecified Minor Construction","Unspecified Worldwide Locations","D15G0010","Unspecified Minor Milcon","U","2017","AppnAmount","Base",NA,NA,3913
"2740",2017,"0500D","0500","D","Mil Con, Def-Wide","SOCOM","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","Milcon Unspecified Minor Construction","Unspecified Worldwide Locations","17999998","Unspecified Minor Construction","U","2017","AppnAmount","Base",NA,NA,5994
"2741",2017,"0500D","0500","D","Mil Con, Def-Wide","TJS","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","Milcon Unspecified Minor Construction","Unspecified Worldwide Locations","D90J0001","Exercise Related Minor Construction","U","2017","AppnAmount","Base",NA,NA,8631
"2742",2017,"0500D","0500","D","Mil Con, Def-Wide","DEFW","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","D03D0004","Planning and Design","U","2017","AppnAmount","Base",NA,NA,13450
"2743",2017,"0500D","0500","D","Mil Con, Def-Wide","DEFW","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","D15ECIPPD","ECIP Design","U","2017","AppnAmount","Base",NA,NA,10000
"2744",2017,"0500D","0500","D","Mil Con, Def-Wide","DLA","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Various Worldwide Locations","17DLA000","Planning & Design","U","2017","AppnAmount","Base",NA,NA,27660
"2745",2017,"0500D","0500","D","Mil Con, Def-Wide","DODEA","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","10DESIGN","Planning and Design","U","2017","AppnAmount","Base",NA,NA,23585
