"","SourceFiscalYear","AccountDSI","Account","MilDeptDW","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","StateCountry","StateCountryTitle","FacilityCategoryTitle","LocationTitle","ConstructionProject","ConstructionProjectTitle","Classified","FiscalYear","BudgetMetric","OriginType","ActualTotal","EnactedTotal","PBtype"
"3087",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","AL","ALABAMA","Training Ranges","Fort Mc Clellan","13010278","Live Fire Shoot House","U","2013","TOAamount","Total",5223,NA,NA
"3088",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","AR","ARKANSAS","Tank and Automotive Maintenance Facilities","Searcy","13050139","Field Maintenance Shop","U","2013","TOAamount","Total",6577,NA,NA
"3089",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","CA","CALIFORNIA","Tank and Automotive Maintenance Facilities","Fort Irwin","13060413","Maneuver Area Training & Equipment Site Ph3","U","2013","TOAamount","Total",24181,NA,NA
"3090",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","CT","CONNECTICUT","Tank and Automotive Maintenance Facilities","Camp Hartell","13090043","Combined Support Maintenance Shop","U","2013","TOAamount","Total",30951,NA,NA
"3091",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","DE","DELAWARE","Training Buildings","Bethany Beach","13100010","Regional Training Institute Ph1","U","2013","TOAamount","Total",5319,NA,NA
"3092",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","FL","FLORIDA","Training Facilities Other Than Buildings","Camp Blanding","13120192","Combined Arms Collective Training Fac","U","2013","TOAamount","Total",8705,NA,NA
"3093",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","FL","FLORIDA","Training Buildings","Miramar","13120102","Readiness Center","U","2013","TOAamount","Total",19345,NA,NA
"3094",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","HI","HAWAII","Aircraft Maintenance Facilities","Kapolei","13150023","Army Aviation Support Facility Ph1","U","2013","TOAamount","Total",27082,NA,NA
"3095",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","ID","IDAHO","Enlisted Personnel Unaccompanied Personnel Housing","Orchard Trainig Area","13160100","ORTC(Barracks)Ph2","U","2013","TOAamount","Total",38693,NA,NA
"3096",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","IN","INDIANA","Training Buildings","South Bend","13180144","Armed Forces Reserve Center Add/Alt","U","2013","TOAamount","Total",20311,NA,NA
"3097",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","IN","INDIANA","Tank and Automotive Maintenance Facilities","Terre Haute","13180106","Field Maintenance Shop","U","2013","TOAamount","Total",8705,NA,NA
"3098",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","IA","IOWA","Training Ranges","Camp Dodge","13190142","Urban Assault Course","U","2013","TOAamount","Total",2902,NA,NA
"3099",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","KS","KANSAS","Aircraft Maintenance Facilities","Topeka","13200102","Taxiway, Ramp & Hangar Alterations","U","2013","TOAamount","Total",9188,NA,NA
"3100",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","KY","KENTUCKY","Aircraft Maintenance Facilities","Frankfort","13210001","Army Aviation Support Facility","U","2013","TOAamount","Total",30953,NA,NA
"3101",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","MA","MASSACHUSETTS","Tank and Automotive Maintenance Facilities","Camp Edwards","13250065","Unit Training Equipment Site","U","2013","TOAamount","Total",21279,NA,NA
"3102",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","MN","MINNESOTA","Training Buildings","Arden Hills","13270238","Readiness Center","U","2013","TOAamount","Total",16443,NA,NA
"3103",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","MN","MINNESOTA","Training Ranges","Camp Ripley","13270236","Scout Reconnaisance Range","U","2013","TOAamount","Total",16443,NA,NA
"3104",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","MO","MISSOURI","Training Buildings","Fort Leonard Wood","13290176","Regional Training Institute","U","2013","TOAamount","Total",17410,NA,NA
"3105",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","MO","MISSOURI","Training Buildings","Kansas City","13290215","Readiness Center Add/Alt","U","2013","TOAamount","Total",1837,NA,NA
"3106",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","MO","MISSOURI","Training Buildings","Monett","13290216","Readiness Center Add/Alt","U","2013","TOAamount","Total",793,NA,NA
"3107",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","MO","MISSOURI","Training Buildings","Perryville","13290217","Readiness Center Add/Alt","U","2013","TOAamount","Total",677,NA,NA
"3108",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","MT","MONTANA","Training Buildings","Miles City","13300032","Readiness Center","U","2013","TOAamount","Total",10639,NA,NA
"3109",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","NJ","NEW JERSEY","Training Buildings","Sea Girt","13340110","Regional Training Institute","U","2013","TOAamount","Total",32885,NA,NA
"3110",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","NJ","NEW JERSEY","Tank and Automotive Maintenance Facilities","Sea Girt","13340124","National Guard Field Maintenance Shop","U","2013","TOAamount","Total",3390,NA,NA
"3111",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","NJ","NEW JERSEY","Dispensaries & Clinics","Sea Girt","13340126","Troop Dispensary/ Health Clinic","U","2013","TOAamount","Total",4842,NA,NA
"3112",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","NJ","NEW JERSEY","Installation, Repair & Operation Maint Fac.","Sea Girt","13340127","Engineering/Housing Maintenance Shop","U","2013","TOAamount","Total",3632,NA,NA
"3113",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","NJ","NEW JERSEY","Training Buildings","Sea Girt","13340128","General Instruction Building","U","2013","TOAamount","Total",5036,NA,NA
"3114",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","NJ","NEW JERSEY","Electric Power Source","Sea Girt","13340129","Standby Generator","U","2013","TOAamount","Total",1937,NA,NA
"3115",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","NJ","NEW JERSEY","Communication Lines","Sea Girt","13340130","Communication Lines, Underground","U","2013","TOAamount","Total",2228,NA,NA
"3116",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","NY","NEW YORK","Tank and Automotive Maintenance Facilities","Stormville","13360139","Combined Support Maint Shop Ph1","U","2013","TOAamount","Total",23213,NA,NA
"3117",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","OH","OHIO","Tank and Automotive Maintenance Facilities","Chillicothe","13390256","Field Maintenance Shop Add/Alt","U","2013","TOAamount","Total",2998,NA,NA
"3118",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","OH","OHIO","Training Buildings","Delaware","13390230","Readiness Center","U","2013","TOAamount","Total",11607,NA,NA
"3119",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","OK","OKLAHOMA","Training Buildings","Camp Gruber","13400066","Operations Readiness Training Complex","U","2013","TOAamount","Total",24181,NA,NA
"3120",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","UT","UTAH","Enlisted Personnel Unaccompanied Personnel Housing","Camp Williams","13490076","BEQ Facility (Regional Training Institute)","U","2013","TOAamount","Total",14508,NA,NA
"3121",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","UT","UTAH","Enlisted Personnel Unaccompanied Personnel Housing","Camp Williams","13490444","Regional Training Institute Ph2","U","2013","TOAamount","Total",20311,NA,NA
"3122",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","WA","WASHINGTON","Training Buildings","Fort Lewis","13530015","Readiness Center","U","2013","TOAamount","Total",33853,NA,NA
"3123",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","WV","WEST VIRGINIA","Training Buildings","Logan","13540075","Readiness Center","U","2013","TOAamount","Total",13734,NA,NA
"3124",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","WI","WISCONSIN","Tank and Automotive Maintenance Facilities","Wausau","13550142","Field Maintenance Shop","U","2013","TOAamount","Total",9673,NA,NA
"3125",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","GU","GUAM","Training Buildings","Barrigada","13140040","JFHQ Ph4","U","2013","TOAamount","Total",8221,NA,NA
"3126",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","PR","PUERTO RICO","Training Buildings","Camp Santiago","13430806","Readiness Center","U","2013","TOAamount","Total",3675,NA,NA
"3127",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","PR","PUERTO RICO","Airfield Operational Buildings","Ceiba","13430804","Refill Station Building","U","2013","TOAamount","Total",2128,NA,NA
"3128",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","PR","PUERTO RICO","Training Buildings","Guaynabo","13430081","Readiness Center (JFHQ)","U","2013","TOAamount","Total",14508,NA,NA
"3129",2015,"2085A","2085","A","MILCON, ARNG","ARMY","01","MAJOR CONSTRUCTION","PR","PUERTO RICO","Training Buildings","Gurabo","13430803","Readiness Center","U","2013","TOAamount","Total",14218,NA,NA
"3130",2015,"2085A","2085","A","MILCON, ARNG","ARMY","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","Milcon Unspecified Minor Construction","Unspecified Worldwide Locations","13990022","Unspecified Minor Construction","U","2013","TOAamount","Total",14562,NA,NA
"3131",2015,"2085A","2085","A","MILCON, ARNG","ARMY","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","02990033","Planning & Design","U","2013","TOAamount","Total",0,NA,NA
"3132",2015,"2085A","2085","A","MILCON, ARNG","ARMY","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","13990033","Planning and Design","U","2013","TOAamount","Total",28155,NA,NA
"3133",2015,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","CA","CALIFORNIA","Training Buildings","Fort Hunter Liggett","13071482","ORTC","U","2013","TOAamount","Total",59283,NA,NA
"3134",2015,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","CA","CALIFORNIA","Enlisted Personnel Unaccompanied Personnel Housing","Fort Hunter Liggett","13072160","UPH Barracks","U","2013","TOAamount","Total",3985,NA,NA
"3135",2015,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","CA","CALIFORNIA","Training Buildings","Tustin","13067652","Army Reserve Center","U","2013","TOAamount","Total",25010,NA,NA
"3136",2015,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","IL","ILLINOIS","Training Buildings","Fort Sheridan","13067659","Army Reserve Center","U","2013","TOAamount","Total",25937,NA,NA
"3137",2015,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","MD","MARYLAND","Training Buildings","Aberdeen Proving Ground","13067705","Army Reserve Center","U","2013","TOAamount","Total",19453,NA,NA
"3138",2015,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","MD","MARYLAND","Training Buildings","Baltimore","13068077","Add/Alt Army Reserve Center","U","2013","TOAamount","Total",9265,NA,NA
"3139",2015,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","MA","MASSACHUSETTS","Training Ranges","Devens Reserve Forces Training Area","13067725","Automatic Record Fire Range","U","2013","TOAamount","Total",4447,NA,NA
"3140",2015,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","MA","MASSACHUSETTS","Training Ranges","Devens Reserve Forces Training Area","13071721","Combat Pistol/MP Firearms Qualification","U","2013","TOAamount","Total",3429,NA,NA
"3141",2015,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","NV","NEVADA","Training Buildings","Las Vegas","13067660","Army Reserve Center/AMSA","U","2013","TOAamount","Total",19453,NA,NA
"3142",2015,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","NJ","NEW JERSEY","Training Ranges","Joint Base Mcguire-Dix-Lakehurst","13071720","Automated Infantry Squad Battle Course","U","2013","TOAamount","Total",6857,NA,NA
"3143",2015,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","WA","WASHINGTON","Training Buildings","Joint Base Lewis-Mcchord","13067715","Army Reserve Center","U","2013","TOAamount","Total",37052,NA,NA
"3144",2015,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","WI","WISCONSIN","Install & Org Covered Storage","Fort Mccoy","13067689","Central Issue Facility","U","2013","TOAamount","Total",11302,NA,NA
"3145",2015,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","WI","WISCONSIN","Unaccom Personnel Housing Mess Fac","Fort Mccoy","13071997","Dining Facility","U","2013","TOAamount","Total",7967,NA,NA
"3146",2015,"2086A","2086","A","MILCON, Army R","ARMY","01","MAJOR CONSTRUCTION","WI","WISCONSIN","Tank and Automotive Maintenance Facilities","Fort Mccoy","13072088","ECS Tactical Equip. Maint. Facilty (TEMF)","U","2013","TOAamount","Total",25010,NA,NA
"3147",2015,"2086A","2086","A","MILCON, Army R","ARMY","02","MINOR CONSTRUCTION","ZU","WORLDWIDE UNSPECIFIED","Milcon Unspecified Minor Construction","Unspecified Worldwide Locations","13067731","Unspecified Minor Construction","U","2013","TOAamount","Total",10094,NA,NA
"3148",2015,"2086A","2086","A","MILCON, Army R","ARMY","03","Planning & Design","ZU","WORLDWIDE UNSPECIFIED","Milcon Planning & Design","Unspecified Worldwide Locations","13067732","Planning and Design","U","2013","TOAamount","Total",14777,NA,NA
"3149",2015,"0720A","0720","A","Fam Hsg Con, Army","ARMY","04","PLANNING & DESIGN","ZU","WORLDWIDE UNSPECIFIED","Fam Hsg Dewellings","Unspecified Worldwide Locations","13066728","Family Housing P&D","U","2013","TOAamount","Total",10176,NA,NA
"3150",2015,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","05","UTILITIES","ZU","WORLDWIDE UNSPECIFIED","FH Utilities Account","Unspecified Worldwide Locations","13059060","Utilities Account","U","2013","TOAamount","Total",82362,NA,NA
"3151",2015,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","06","Operation","ZU","WORLDWIDE UNSPECIFIED","FH Services Account","Unspecified Worldwide Locations","13059056","Services Account","U","2013","TOAamount","Total",12176,NA,NA
"3152",2015,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","06","Operation","ZU","WORLDWIDE UNSPECIFIED","FH Management Account","Unspecified Worldwide Locations","13059058","Management Account","U","2013","TOAamount","Total",44139,NA,NA
"3153",2015,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","06","Operation","ZU","WORLDWIDE UNSPECIFIED","FH Miscellaneous Account","Unspecified Worldwide Locations","13059062","Miscellaneous Account","U","2013","TOAamount","Total",742,NA,NA
"3154",2015,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","06","Operation","ZU","WORLDWIDE UNSPECIFIED","FH Furnishings Account","Unspecified Worldwide Locations","13059064","Furnishings Account","U","2013","TOAamount","Total",25027,NA,NA
"3155",2015,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","06","Operation","ZU","WORLDWIDE UNSPECIFIED","FH Management Account","Unspecified Worldwide Locations","13059291","Management Account","U","2013","TOAamount","Total",3523,NA,NA
"3156",2015,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","07","LEASING","ZU","WORLDWIDE UNSPECIFIED","FH Leasing Account","Unspecified Worldwide Locations","13059068","Leasing","U","2013","TOAamount","Total",188783,NA,NA
"3157",2015,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","08","Maintenance","ZU","WORLDWIDE UNSPECIFIED","FH Maintenance Of Real Property","Unspecified Worldwide Locations","13059070","Maintenance of Real Property","U","2013","TOAamount","Total",101522,NA,NA
"3158",2015,"0725A","0725","A","Fam Hsg O&M, Army","ARMY","12","HOUSING PVT  SUPPORT","ZU","WORLDWIDE UNSPECIFIED","FH Privatization Support","Unspecified Worldwide Locations","13059072","Privatization Support Costs","U","2013","TOAamount","Total",22478,NA,NA
"3159",2015,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0002","USA-121: Fort Gillem, GA","U","2013","TOAamount","Total",5126,NA,NA
"3160",2015,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0003","USA-222: Fort Mcpherson, GA","U","2013","TOAamount","Total",7712,NA,NA
"3161",2015,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0004","Program Management Various Locations","U","2013","TOAamount","Total",54470,NA,NA
"3162",2015,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0005","USA-223: Fort Monmouth, NJ","U","2013","TOAamount","Total",9989,NA,NA
"3163",2015,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0007","USA-36: Red River Army Depot","U","2013","TOAamount","Total",298,NA,NA
"3164",2015,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0008","USA-113: Fort Monroe, VA","U","2013","TOAamount","Total",6948,NA,NA
"3165",2015,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0015","USA-236: RC Transformation In CT","U","2013","TOAamount","Total",100,NA,NA
"3166",2015,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0021","USA-244: RC Transformation In IA","U","2013","TOAamount","Total",17,NA,NA
"3167",2015,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0029","USA-251: RC Transformation In Mt","U","2013","TOAamount","Total",4,NA,NA
"3168",2015,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0034","USA-242: RC Transformation In NY","U","2013","TOAamount","Total",372,NA,NA
"3169",2015,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0039","USA-184: Rc Transformation In Or","U","2013","TOAamount","Total",2,NA,NA
"3170",2015,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0040","USA-253: RC Transformation In PA","U","2013","TOAamount","Total",100,NA,NA
"3171",2015,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0044","Usa-225: Rc Transformation In Tx","U","2013","TOAamount","Total",7,NA,NA
"3172",2015,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0046","Usa-232: Rc Transformation In Wa","U","2013","TOAamount","Total",9,NA,NA
"3173",2015,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0051","USA-63: U.S. Army Garrison (Selfridge)","U","2013","TOAamount","Total",6,NA,NA
"3174",2015,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0053","USA-167: USAR Command and Control - NE","U","2013","TOAamount","Total",175,NA,NA
"3175",2015,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0054","USA-166: USAR Command and Control - NW","U","2013","TOAamount","Total",59,NA,NA
"3176",2015,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0151","Ind-112: River Bank Army Ammo Plant, Ca","U","2013","TOAamount","Total",20913,NA,NA
"3177",2015,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0154","Ind-119: Newport Chemical Depot, In","U","2013","TOAamount","Total",748,NA,NA
"3178",2015,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0155","Ind-106: Kansas Army Ammunition Plant, Ks","U","2013","TOAamount","Total",22321,NA,NA
"3179",2015,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0160","Ind-120: Umatilla Chemical Depot, Or","U","2013","TOAamount","Total",4164,NA,NA
"3180",2015,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0162","Ind-122: Lone Star Army Ammo Plant, Tx","U","2013","TOAamount","Total",9922,NA,NA
"3181",2015,"051201A","051201","A","FY 2005 BRAC - A","ARMY","01","FY2005 BRAC","ZU","WORLDWIDE UNSPECIFIED","Base Realignment & Closure Account V","Unspecified Worldwide Locations","COMM0169","Med-2: Walter Reed Nmmc, Bethesda, Md","U","2013","TOAamount","Total",8330,NA,NA
"3182",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","AZ","ARIZONA","Safety, Disp, & Rehab Fac","Yuma","62974378","Security Operations Complex","U","2013","TOAamount","Total",12558,NA,NA
"3183",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","AZ","ARIZONA","Airfield Aprons","Yuma","62974566","Combat Aircraft Loading Apron","U","2013","TOAamount","Total",15093,NA,NA
"3184",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","CA","CALIFORNIA","Communication Buildings","Camp Pendleton, California","006811132","Communication Information Systems Ops Complex","U","2013","TOAamount","Total",74492,NA,NA
"3185",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","CA","CALIFORNIA","Roads","Camp Pendleton, California","006811176","San Jacinto Road Extension","U","2013","TOAamount","Total",4790,NA,NA
"3186",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","CA","CALIFORNIA","Simulation Facilities","Camp Pendleton, California","67604113","MV22 Aviation Simulator Building","U","2013","TOAamount","Total",3908,NA,NA
"3187",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","CA","CALIFORNIA","Training Buildings","Lemoore","63042900","BAMS Maintenance Training Facility","U","2013","TOAamount","Total",12076,NA,NA
"3188",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","CA","CALIFORNIA","Aircraft Maintenance Facilities","Miramar","67865181","Hangar 5 Renovations & Addition","U","2013","TOAamount","Total",26339,NA,NA
"3189",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","CA","CALIFORNIA","Operational Support Facilities Other Than Buildings","San Diego","00243313","Entry Contol Point (Gate Five)","U","2013","TOAamount","Total",11095,NA,NA
"3190",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","CA","CALIFORNIA","Training Buildings","San Diego","00245500","LCS Training Facility","U","2013","TOAamount","Total",56117,NA,NA
"3191",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","CA","CALIFORNIA","Land Purchase, Condemnation, Donation or Transfer","Twentynine Palms, California","67399992","Land Expansion - Phase 2","U","2013","TOAamount","Total",44631,NA,NA
"3192",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","CA","CALIFORNIA","Rdt&E Science Laborartories","Moreno Valley","61065229","Strategic Systems Evaluation Lab Consolidatio","U","2013","TOAamount","Total",28885,NA,NA
"3193",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","CA","CALIFORNIA","Enlisted Personnel Unaccompanied Personnel Housing","Coronado","00246730","Bachelor Quarters","U","2013","TOAamount","Total",71817,NA,NA
"3194",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","CA","CALIFORNIA","Simulation Facilities","Coronado","00246909","H-60S Simulator Training Facility","U","2013","TOAamount","Total",2340,NA,NA
"3195",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","FL","FLORIDA","Training Buildings","Jacksonville","00207655","BAMS Mission Control Complex","U","2013","TOAamount","Total",20753,NA,NA
"3196",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","HI","HAWAII","Electric Power Transmission & Dist Lines","Kaneohe Bay","00318904","MV-22 Hangar and Infrastructure","U","2013","TOAamount","Total",78017,NA,NA
"3197",2015,"1205N","1205","N","Mil Con, Navy","NAVY","01","MAJOR CONST","HI","HAWAII","Aircraft Maintenance Facilities","Kaneohe Bay","00318905","Aircraft Staging Area","U","2013","TOAamount","Total",13860,NA,NA
