"","SourceFiscalYear","AccountDSI","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","BSA","BSAtitle","LineNumber","LineItem","LineItemTitle","CostType","CostTypeTitle","LineNumber","AddOrNonAdd","Classified","FiscalYear","OriginType","ActualTotal","EnactedTotal","EnactedTotalQuantity","EnactedType","PBtotal","PBtype","QuantActualTotal","QuantEnactedType","QuantPBtotal","QuantPBtype"
"5174",2015,"0300D","Procurement, Defense-Wide","CBDP","03","Chemical/Biological Defense","01","CBDP","94 ","5001GP2000","Contamination Avoidance","A","Weapon System Cost","94 ","Add","U",2015,"Base",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5175",2015,"0300D","Procurement, Defense-Wide","CBDP","03","Chemical/Biological Defense","01","CBDP","95 ","7001SA1000","Chemical Biological Situational Awareness","A","Weapon System Cost","95 ","Add","U",2015,"Base",NA,NA,NA,NA,NA,170137,NA,NA,NA,0
"5176",2015,"0300D","Procurement, Defense-Wide","CBDP","03","Chemical/Biological Defense","01","CBDP","96 ","8001PH1000","CB Protection & Hazard Mitigation","A","Weapon System Cost","96 ","Add","U",2015,"Base",NA,NA,NA,NA,NA,150392,NA,NA,NA,0
"5177",2015,"0350D","National Guard and Reserve Equipment","DEFW","01","Reserve Equipment","30","Army Reserve","1  ","013005","Miscellaneous Equipment","A","Weapon System Cost","1  ","Add","U",2015,"Base",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5178",2015,"0350D","National Guard and Reserve Equipment","DEFW","01","Reserve Equipment","40","Navy Reserve","2  ","014005","Miscellaneous Equipment","A","Weapon System Cost","2  ","Add","U",2015,"Base",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5179",2015,"0350D","National Guard and Reserve Equipment","DEFW","01","Reserve Equipment","50","Marine Corps Reserve","3  ","015005","Miscellaneous Equipment","A","Weapon System Cost","3  ","Add","U",2015,"Base",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5180",2015,"0350D","National Guard and Reserve Equipment","DEFW","01","Reserve Equipment","60","Air Force Reserve","4  ","016005","Miscellaneous Equipment","A","Weapon System Cost","4  ","Add","U",2015,"Base",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5181",2015,"0350D","National Guard and Reserve Equipment","DEFW","02","National Guard Equipment","10","Army National Guard","5  ","021005","Miscellaneous Equipment","A","Weapon System Cost","5  ","Add","U",2015,"Base",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5182",2015,"0350D","National Guard and Reserve Equipment","DEFW","02","National Guard Equipment","20","Air National Guard","6  ","022005","Miscellaneous Equipment","A","Weapon System Cost","6  ","Add","U",2015,"Base",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5183",2015,"0360D","Defense Production Act Purchases","OSD","01","Defense Production Act Purchases","10","Defense Production Act Purchases","1  ","TITLE3","Defense Production Act Purchases","A","Weapon System Cost","1  ","Add","U",2015,"Base",NA,NA,NA,NA,NA,21638,NA,NA,NA,0
"5184",2015,"0390D","Chem Agents & Munitions Destruction","ARMY","01","Operation And Maintenance","01","Operation & Maintenance","1  ","O&M","Chem Demilitarization - O&M","A","Weapon System Cost","1  ","Add","U",2015,"Base",NA,NA,NA,NA,NA,222728,NA,NA,NA,0
"5185",2015,"0390D","Chem Agents & Munitions Destruction","ARMY","02","Research, Development, Test, And Evaluation","01","RDT&E","2  ","RDT&E","Chem Demilitarization - RDT&E","A","Weapon System Cost","2  ","Add","U",2015,"Base",NA,NA,NA,NA,NA,595913,NA,NA,NA,0
"5186",2015,"0390D","Chem Agents & Munitions Destruction","ARMY","03","Procurement","01","Procurement","3  ","PROC","Chem Demilitarization - Proc","A","Weapon System Cost","3  ","Add","U",2015,"Base",NA,NA,NA,NA,NA,10227,NA,NA,NA,0
"5187",2015,"0303D","Joint Urgent Operational Needs Fund","DEFW","01","Joint Urgent Operational Needs Funds","10","Joint Urgent Operational Needs Fund","1  ","110","Joint Urgent Operational Needs Fund","A","Weapon System Cost","1  ","Add","U",2015,"Base",NA,NA,NA,NA,NA,20000,NA,NA,NA,0
"5188",2015,"*  Aircraft Procurement Army - This total reflects cancellation of $80,000 proposed in the FY 2015 President's Budget, but does not reflect cancellation of $117,000 proposed in the OCO amendment to the FY 2015 President's Budget.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5189",2015,"*  Missile Procurement Air Force - This total reflects cancellation of $67,000 proposed in the FY 2015 President's Budget.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5190",2015,"** Other Procurement Army - This total reflects cancellation of $118,685 proposed in the FY 2015 President;s Budget.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5191",2015,"2031A","Aircraft Procurement, Army","ARMY","01","Aircraft","10","Fixed Wing","1  ","1301A11301","Saturn Arch (MIP)","A","Weapon System Cost","1  ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5192",2015,"2031A","Aircraft Procurement, Army","ARMY","01","Aircraft","10","Fixed Wing","2  ","9440A11300","Utility F/W Aircraft","A","Weapon System Cost","2  ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5193",2015,"2031A","Aircraft Procurement, Army","ARMY","01","Aircraft","10","Fixed Wing","3  ","9662A02005","Aerial Common Sensor (ACS) (MIP)","A","Weapon System Cost","3  ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,36000,NA,NA,NA,2
"5194",2015,"2031A","Aircraft Procurement, Army","ARMY","01","Aircraft","10","Fixed Wing","4  ","9670A00005","MQ-1 UAV","A","Weapon System Cost","4  ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5195",2015,"2031A","Aircraft Procurement, Army","ARMY","01","Aircraft","10","Fixed Wing","5  ","9675A00010","RQ-11 (RAVEN)","A","Weapon System Cost","5  ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5196",2015,"2031A","Aircraft Procurement, Army","ARMY","01","Aircraft","20","Rotary","6  ","4742A05001","Helicopter, Light Utility (LUH)","A","Weapon System Cost","6  ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5197",2015,"2031A","Aircraft Procurement, Army","ARMY","01","Aircraft","20","Rotary","7  ","5757A05111","AH-64 Apache Block IIIA Reman","A","Weapon System Cost","7  ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5198",2015,"2031A","Aircraft Procurement, Army","ARMY","01","Aircraft","20","Rotary","7  ","5757A05111","AH-64 Apache Block IIIA Reman","B","Less: Advance Procurement (PY)","7  ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5199",2015,"2031A","Aircraft Procurement, Army","ARMY","01","Aircraft","20","Rotary","8  ","5757A05111","AH-64 Apache Block IIIA Reman","C","Advance Procurement (CY)","8  ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5200",2015,"2031A","Aircraft Procurement, Army","ARMY","01","Aircraft","20","Rotary","9  ","5840A05133","AH-64 Apache Block IIIB New Build","A","Weapon System Cost","9  ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5201",2015,"2031A","Aircraft Procurement, Army","ARMY","01","Aircraft","20","Rotary","9  ","5840A05133","AH-64 Apache Block IIIB New Build","B","Less: Advance Procurement (PY)","9  ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5202",2015,"2031A","Aircraft Procurement, Army","ARMY","01","Aircraft","20","Rotary","10 ","5840A05133","AH-64 Apache Block IIIB New Build","C","Advance Procurement (CY)","10 ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5203",2015,"2031A","Aircraft Procurement, Army","ARMY","01","Aircraft","20","Rotary","11 ","6337A02345","Kiowa Warrior WRA","A","Weapon System Cost","11 ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5204",2015,"2031A","Aircraft Procurement, Army","ARMY","01","Aircraft","20","Rotary","12 ","6772AA0005","UH-60 Blackhawk M Model (MYP)","A","Weapon System Cost","12 ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5205",2015,"2031A","Aircraft Procurement, Army","ARMY","01","Aircraft","20","Rotary","12 ","6772AA0005","UH-60 Blackhawk M Model (MYP)","B","Less: Advance Procurement (PY)","12 ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5206",2015,"2031A","Aircraft Procurement, Army","ARMY","01","Aircraft","20","Rotary","13 ","6772AA0005","UH-60 Blackhawk M Model (MYP)","C","Advance Procurement (CY)","13 ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5207",2015,"2031A","Aircraft Procurement, Army","ARMY","01","Aircraft","20","Rotary","14 ","6775A05101","CH-47 Helicopter","A","Weapon System Cost","14 ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5208",2015,"2031A","Aircraft Procurement, Army","ARMY","01","Aircraft","20","Rotary","14 ","6775A05101","CH-47 Helicopter","B","Less: Advance Procurement (PY)","14 ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5209",2015,"2031A","Aircraft Procurement, Army","ARMY","01","Aircraft","20","Rotary","15 ","6775A05101","CH-47 Helicopter","C","Advance Procurement (CY)","15 ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5210",2015,"2031A","Aircraft Procurement, Army","ARMY","02","Modification of Aircraft","10","Modification of Aircraft","16 ","0023A01001","MQ-1 Payload (MIP)","A","Weapon System Cost","16 ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5211",2015,"2031A","Aircraft Procurement, Army","ARMY","02","Modification of Aircraft","10","Modification of Aircraft","17 ","0420A00020","MQ-1 Payload - UAS","A","Weapon System Cost","17 ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5212",2015,"2031A","Aircraft Procurement, Army","ARMY","02","Modification of Aircraft","10","Modification of Aircraft","18 ","1032AZ2000","Guardrail Mods (MIP)","A","Weapon System Cost","18 ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5213",2015,"2031A","Aircraft Procurement, Army","ARMY","02","Modification of Aircraft","10","Modification of Aircraft","19 ","1036AZ2001","Multi Sensor ABN Recon (MIP)","A","Weapon System Cost","19 ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5214",2015,"2031A","Aircraft Procurement, Army","ARMY","02","Modification of Aircraft","10","Modification of Aircraft","20 ","2706AA6605","AH-64 Mods","A","Weapon System Cost","20 ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5215",2015,"2031A","Aircraft Procurement, Army","ARMY","02","Modification of Aircraft","10","Modification of Aircraft","21 ","3264AA0252","CH-47 Cargo Helicopter Mods (MYP)","A","Weapon System Cost","21 ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5216",2015,"2031A","Aircraft Procurement, Army","ARMY","02","Modification of Aircraft","10","Modification of Aircraft","22 ","4194AA0270","Utility/Cargo Airplane Mods","A","Weapon System Cost","22 ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5217",2015,"2031A","Aircraft Procurement, Army","ARMY","02","Modification of Aircraft","10","Modification of Aircraft","23 ","6949AA0480","Utility Helicopter Mods","A","Weapon System Cost","23 ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5218",2015,"2031A","Aircraft Procurement, Army","ARMY","02","Modification of Aircraft","10","Modification of Aircraft","24 ","7542AZ2200","Kiowa Mods Warrior","A","Weapon System Cost","24 ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5219",2015,"2031A","Aircraft Procurement, Army","ARMY","02","Modification of Aircraft","10","Modification of Aircraft","25 ","8658AA0712","Network and Mission Plan","A","Weapon System Cost","25 ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5220",2015,"2031A","Aircraft Procurement, Army","ARMY","02","Modification of Aircraft","10","Modification of Aircraft","26 ","8659AA0723","Comms, Nav Surveillance","A","Weapon System Cost","26 ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5221",2015,"2031A","Aircraft Procurement, Army","ARMY","02","Modification of Aircraft","10","Modification of Aircraft","27 ","8859AA0711","GATM Rollup","A","Weapon System Cost","27 ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5222",2015,"2031A","Aircraft Procurement, Army","ARMY","02","Modification of Aircraft","10","Modification of Aircraft","28 ","9555A00018","RQ-7 UAV MODS","A","Weapon System Cost","28 ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5223",2015,"2031A","Aircraft Procurement, Army","ARMY","04","Support Equipment and Facilities","10","Ground Support Avionics","29 ","3632AZ3504","Aircraft Survivability Equipment","A","Weapon System Cost","29 ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5224",2015,"2031A","Aircraft Procurement, Army","ARMY","04","Support Equipment and Facilities","10","Ground Support Avionics","30 ","5044AZ3507","Survivability CM","A","Weapon System Cost","30 ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5225",2015,"2031A","Aircraft Procurement, Army","ARMY","04","Support Equipment and Facilities","10","Ground Support Avionics","31 ","5397AZ3517","CMWS","A","Weapon System Cost","31 ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5226",2015,"2031A","Aircraft Procurement, Army","ARMY","04","Support Equipment and Facilities","30","Other Support","32 ","0832AZ3000","Avionics Support Equipment","A","Weapon System Cost","32 ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5227",2015,"2031A","Aircraft Procurement, Army","ARMY","04","Support Equipment and Facilities","30","Other Support","33 ","5212AZ3100","Common Ground Equipment","A","Weapon System Cost","33 ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5228",2015,"2031A","Aircraft Procurement, Army","ARMY","04","Support Equipment and Facilities","30","Other Support","34 ","6380AZ3110","Aircrew Integrated Systems","A","Weapon System Cost","34 ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5229",2015,"2031A","Aircraft Procurement, Army","ARMY","04","Support Equipment and Facilities","30","Other Support","35 ","6818AA0050","Air Traffic Control","A","Weapon System Cost","35 ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5230",2015,"2031A","Aircraft Procurement, Army","ARMY","04","Support Equipment and Facilities","30","Other Support","36 ","8132AZ3300","Industrial Facilities","A","Weapon System Cost","36 ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5231",2015,"2031A","Aircraft Procurement, Army","ARMY","04","Support Equipment and Facilities","30","Other Support","37 ","9154A50100","Launcher, 2.75 Rocket","A","Weapon System Cost","37 ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5232",2015,"2032A","Missile Procurement, Army","ARMY","02","Other Missiles","10","Surface-to-Air Missile System","1  ","7152C49100","Patriot System Summary","A","Weapon System Cost","1  ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5233",2015,"2032A","Missile Procurement, Army","ARMY","02","Other Missiles","10","Surface-to-Air Missile System","2  ","7153C50016","Lower Tier Air and Missile Defense (AMD)","A","Weapon System Cost","2  ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5234",2015,"2032A","Missile Procurement, Army","ARMY","02","Other Missiles","10","Surface-to-Air Missile System","3  ","8260C53101","MSE Missile","A","Weapon System Cost","3  ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5235",2015,"2032A","Missile Procurement, Army","ARMY","02","Other Missiles","20","Air-To-Surface Missile System","4  ","1338C70000","Hellfire Sys Summary","A","Weapon System Cost","4  ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,29100,NA,NA,NA,137
"5236",2015,"2032A","Missile Procurement, Army","ARMY","02","Other Missiles","30","Anti-Tank/Assault Missile Sys","5  ","0648CC0007","Javelin (Aaws-M) System Summary","A","Weapon System Cost","5  ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5237",2015,"2032A","Missile Procurement, Army","ARMY","02","Other Missiles","30","Anti-Tank/Assault Missile Sys","6  ","2104C59300","Tow 2 System Summary","A","Weapon System Cost","6  ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5238",2015,"2032A","Missile Procurement, Army","ARMY","02","Other Missiles","30","Anti-Tank/Assault Missile Sys","6  ","2104C59300","Tow 2 System Summary","B","Less: Advance Procurement (PY)","6  ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5239",2015,"2032A","Missile Procurement, Army","ARMY","02","Other Missiles","30","Anti-Tank/Assault Missile Sys","7  ","2104C59300","Tow 2 System Summary","C","Advance Procurement (CY)","7  ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5240",2015,"2032A","Missile Procurement, Army","ARMY","02","Other Missiles","30","Anti-Tank/Assault Missile Sys","8  ","6005C64400","Guided MLRS Rocket (GMLRS)","A","Weapon System Cost","8  ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5241",2015,"2032A","Missile Procurement, Army","ARMY","02","Other Missiles","30","Anti-Tank/Assault Missile Sys","9  ","6060C65405","MLRS Reduced Range Practice Rockets (RRPR)","A","Weapon System Cost","9  ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5242",2015,"2032A","Missile Procurement, Army","ARMY","02","Other Missiles","30","Anti-Tank/Assault Missile Sys","10 ","6200C02901","High Mobility Artillery Rocket System","A","Weapon System Cost","10 ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5243",2015,"2032A","Missile Procurement, Army","ARMY","02","Other Missiles","30","Anti-Tank/Assault Missile Sys","11 ","6472C98510","Army Tactical Msl Sys (Atacms) - Sys Sum","A","Weapon System Cost","11 ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5244",2015,"2032A","Missile Procurement, Army","ARMY","03","Modification of Missiles","10","Modifications","12 ","0962C50700","Patriot Mods","A","Weapon System Cost","12 ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5245",2015,"2032A","Missile Procurement, Army","ARMY","03","Modification of Missiles","10","Modifications","13 ","2684C20000","Stinger Mods","A","Weapon System Cost","13 ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5246",2015,"2032A","Missile Procurement, Army","ARMY","03","Modification of Missiles","10","Modifications","14 ","2690CE8710","Avenger Mods","A","Weapon System Cost","14 ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5247",2015,"2032A","Missile Procurement, Army","ARMY","03","Modification of Missiles","10","Modifications","15 ","3972C61700","Itas/Tow Mods","A","Weapon System Cost","15 ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5248",2015,"2032A","Missile Procurement, Army","ARMY","03","Modification of Missiles","10","Modifications","16 ","6552C67500","MLRS Mods","A","Weapon System Cost","16 ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5249",2015,"2032A","Missile Procurement, Army","ARMY","03","Modification of Missiles","10","Modifications","17 ","6580C67501","Himars Modifications","A","Weapon System Cost","17 ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5250",2015,"2032A","Missile Procurement, Army","ARMY","04","Spares and Repair Parts","10","Spares and Repair Parts","18 ","1242CA0250","Spares and Repair Parts","A","Weapon System Cost","18 ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5251",2015,"2032A","Missile Procurement, Army","ARMY","05","Support Equipment and Facilities","10","Support Equipment & Facilities","19 ","1242C93000","Air Defense Targets","A","Weapon System Cost","19 ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5252",2015,"2032A","Missile Procurement, Army","ARMY","05","Support Equipment and Facilities","10","Support Equipment & Facilities","20 ","3902CL2000","Items Less Than $5.0m (Missiles)","A","Weapon System Cost","20 ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5253",2015,"2032A","Missile Procurement, Army","ARMY","05","Support Equipment and Facilities","10","Support Equipment & Facilities","21 ","4662CA0100","Production Base Support","A","Weapon System Cost","21 ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5254",2015,"2033A","Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","10","Tracked Combat Vehicles","1  ","7180G85100","Stryker Vehicle","A","Weapon System Cost","1  ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5255",2015,"2033A","Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","20","Modification of Tracked Combat Vehicles","2  ","0230GM0100","STRYKER (MOD)","A","Weapon System Cost","2  ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5256",2015,"2033A","Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","20","Modification of Tracked Combat Vehicles","3  ","1284GZ2300","Fist Vehicle (MOD)","A","Weapon System Cost","3  ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5257",2015,"2033A","Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","20","Modification of Tracked Combat Vehicles","4  ","1678GZ2400","Bradley Program (MOD)","A","Weapon System Cost","4  ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5258",2015,"2033A","Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","20","Modification of Tracked Combat Vehicles","5  ","2072GA0400","Howitzer, Med Sp Ft 155mm M109a6 (MOD)","A","Weapon System Cost","5  ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5259",2015,"2033A","Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","20","Modification of Tracked Combat Vehicles","6  ","2073GZ0410","Paladin Integrated Management (PIM)","A","Weapon System Cost","6  ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5260",2015,"2033A","Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","20","Modification of Tracked Combat Vehicles","7  ","3700GA0570","Improved Recovery Vehicle (M88A2 Hercules)","A","Weapon System Cost","7  ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5261",2015,"2033A","Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","20","Modification of Tracked Combat Vehicles","8  ","4520GZ3250","Assault Bridge (Mod)","A","Weapon System Cost","8  ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5262",2015,"2033A","Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","20","Modification of Tracked Combat Vehicles","9  ","4872G82925","Assault Breacher Vehicle","A","Weapon System Cost","9  ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5263",2015,"2033A","Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","20","Modification of Tracked Combat Vehicles","10 ","5129G80571","M88 FOV MODS","A","Weapon System Cost","10 ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5264",2015,"2033A","Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","20","Modification of Tracked Combat Vehicles","11 ","5225GZ3001","Joint Assault Bridge","A","Weapon System Cost","11 ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5265",2015,"2033A","Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","20","Modification of Tracked Combat Vehicles","12 ","6406GA0700","M1 Abrams Tank (MOD)","A","Weapon System Cost","12 ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5266",2015,"2033A","Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","20","Modification of Tracked Combat Vehicles","13 ","6500GA0750","Abrams Upgrade Program","A","Weapon System Cost","13 ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5267",2015,"2033A","Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","30","Support Equipment & Facilities","14 ","5960GA0050","Production Base Support (TCV-WTCV)","A","Weapon System Cost","14 ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5268",2015,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","10","Weapons & Other Combat Vehicles","15 ","1696G16101","Integrated Air Burst Weapon System Family","A","Weapon System Cost","15 ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5269",2015,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","10","Weapons & Other Combat Vehicles","16 ","6580G02200","Mortar Systems","A","Weapon System Cost","16 ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5270",2015,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","10","Weapons & Other Combat Vehicles","17 ","8181G01501","XM320 Grenade Launcher Module (GLM)","A","Weapon System Cost","17 ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5271",2015,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","10","Weapons & Other Combat Vehicles","18 ","8194G01507","Compact Semi-Automatic Sniper System","A","Weapon System Cost","18 ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5272",2015,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","10","Weapons & Other Combat Vehicles","19 ","8201G13501","Carbine","A","Weapon System Cost","19 ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5273",2015,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","10","Weapons & Other Combat Vehicles","20 ","8262G18300","Shotgun, Modular Accessory System (MASS)","A","Weapon System Cost","20 ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
"5274",2015,"2033A","Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","10","Weapons & Other Combat Vehicles","21 ","8310G04700","Common Remotely Operated Weapons Station","A","Weapon System Cost","21 ","Add","U",2015,"OCO",NA,NA,NA,NA,NA,0,NA,NA,NA,0
