"","SourceFiscalYear","Account","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","StateCountry","StateCountryTitle","FacilityCategoryTitle","LocationTitle","FiscalYear","Project.Title","Treasury.Agency","OriginType","ActualTotal","EnactedTotal","EnactedType","PBtotal","PBtype"
"382",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","SC","SOUTH CAROLINA","TRAINING RANGES","FORT JACKSON","2010","Modified Record Fire Range","A","Total",NA,14400,NA,NA,NA
"383",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","SC","SOUTH CAROLINA","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","FORT JACKSON","2010","Trainee Barracks Complex 2, Ph 1","A","Total",NA,236000,NA,NA,NA
"384",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","SC","SOUTH CAROLINA","UNACCOM PERSONNEL HOUSING MESS FAC","FORT JACKSON","2010","Training Battalion Complex","A","Total",NA,152000,NA,NA,NA
"385",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","BULK LIQUID FUEL STORAGE","FORT BLISS","2010","Aircraft Fuel Storage","A","Total",NA,43200,NA,NA,NA
"386",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","TRAINING RANGES","FORT BLISS","2010","Automated Infantry Platoon Battle Course","A","Total",NA,28000,NA,NA,NA
"387",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","TRAINING RANGES","FORT BLISS","2010","Automated Multipurpose Machine Gun Range","A","Total",NA,27600,NA,NA,NA
"388",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","TRAINING RANGES","FORT BLISS","2010","Automated Sniper Field Fire Range","A","Total",NA,17000,NA,NA,NA
"389",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","ROADS","FORT BLISS","2010","Brigade Staging Area Complex","A","Total",NA,59200,NA,NA,NA
"390",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","TRAINING RANGES","FORT BLISS","2010","Digital Multipurpose Range Complex","A","Total",NA,180000,NA,NA,NA
"391",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","REPLACE TELE. AND SECURITY FORCES FACILITY","FORT BLISS","2010","Fire and Military Police Stations","A","Total",NA,66000,NA,NA,NA
"392",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","TRAINING RANGES","FORT BLISS","2010","Known Distance Range","A","Total",NA,19000,NA,NA,NA
"393",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","TRAINING RANGES","FORT BLISS","2010","Light Demolition Range","A","Total",NA,9600,NA,NA,NA
"394",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","TRAINING RANGES","FORT BLISS","2010","Scout/RECCE Gunnery Complex","A","Total",NA,68000,NA,NA,NA
"395",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","SIMULATION FACILITIES","FORT BLISS","2010","Simulation Center","A","Total",NA,92000,NA,NA,NA
"396",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","TANK AND AUTOMOTIVE MAINTENANCE FACILITIES","FORT BLISS","2010","Vehicle Maintenance & Company Ops Fac","A","Total",NA,124000,NA,NA,NA
"397",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","TANK AND AUTOMOTIVE MAINTENANCE FACILITIES","FORT BLISS","2010","Vehicle Maintenance Shop","A","Total",NA,144000,NA,NA,NA
"398",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","TRAINING RANGES","FORT HOOD, TEXAS","2010","Automated Multipurpose Machine Gun Range","A","Total",NA,26800,NA,NA,NA
"399",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","FAMILY & CHILD SUPPORT FACILITIES","FORT HOOD, TEXAS","2010","Family Life Center","A","Total",NA,43200,NA,NA,NA
"400",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","TRAINING RANGES","FORT HOOD, TEXAS","2010","Urban Assault Course","A","Total",NA,9600,NA,NA,NA
"401",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","TANK AND AUTOMOTIVE MAINTENANCE FACILITIES","FORT HOOD, TEXAS","2010","Vehicle Maintenance Shop","A","Total",NA,92000,NA,NA,NA
"402",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","AIRFIELD OPERATIONAL BUILDINGS","FORT SAM HOUSTON, TEXAS","2010","Access Control Point and Road Improvements","A","Total",NA,43200,NA,NA,NA
"403",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","TX","TEXAS","TRAINING BUILDINGS","FORT SAM HOUSTON, TEXAS","2010","General Instruction Building","A","Total",NA,36000,NA,NA,NA
"404",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","UT","UTAH","POTABLE WATER SUPPLY, TREATMENT & STORAGE","DUGWAY PROVING GROUND","2010","Water Treatment Systems","A","Total",NA,1e+05,NA,NA,NA
"405",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","VA","VIRGINIA","TRAINING RANGES","FORT A.P. HILL","2010","Automated Infantry Platoon Battle Course","A","Total",NA,19600,NA,NA,NA
"406",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","VA","VIRGINIA","TRAINING FACILITIES OTHER THAN BUILDINGS","FORT A.P. HILL","2010","Field Training Area","A","Total",NA,36000,NA,NA,NA
"407",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","VA","VIRGINIA","AIRFIELD OPERATIONAL BUILDINGS","FORT A.P. HILL","2010","Training Aids Center","A","Total",NA,36400,NA,NA,NA
"408",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","VA","VIRGINIA","AVIATION NAVIGATION & TRAFFIC AIDS BUILDING","FORT BELVOIR","2010","Flight Control Tower","A","Total",NA,33600,NA,NA,NA
"409",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","VA","VIRGINIA","ROADS","FORT BELVOIR","2010","Road and Access Control Point","A","Total",NA,38000,NA,NA,NA
"410",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","VA","VIRGINIA","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","FORT EUSTIS","2010","Transient UPH, Advanced Individual Trainee","A","Total",NA,216000,NA,NA,NA
"411",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","VA","VIRGINIA","REFUSE & GARBAGE FAC","FORT EUSTIS","2010","Upgrade Marshalling Area","A","Total",NA,35600,NA,NA,NA
"412",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","VA","VIRGINIA","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","FORT LEE","2010","AIT Barracks Complex Ph 6","A","Total",NA,260000,NA,NA,NA
"413",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","WA","WASHINGTON","AIRFIELD OPERATIONAL BUILDINGS","FORT LEWIS","2010","Animal Building","A","Total",NA,12200,NA,NA,NA
"414",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","WA","WASHINGTON","AIRFIELD OPERATIONAL BUILDINGS","FORT LEWIS","2010","Brigade Complex, Inc 4","A","Total",NA,306000,NA,NA,NA
"415",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","WA","WASHINGTON","ROADS","FORT LEWIS","2010","Ft Lewis-McChord AFB Joint Access","A","Total",NA,36000,NA,NA,NA
"416",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","WA","WASHINGTON","TRAINING RANGES","FORT LEWIS","2010","Live Fire Exercise Shoothouse","A","Total",NA,10200,NA,NA,NA
"417",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","WA","WASHINGTON","TRAINING RANGES","FORT LEWIS","2010","Modified Record Fire Range","A","Total",NA,16400,NA,NA,NA
"418",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","ZV","WORLDWIDE VARIOUS","OTHER OPERATIONAL","WORLDWIDE VARIOUS","2010","NDAA Reduction","A","Total",NA,-920000,NA,NA,NA
"419",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","AIRFIELD OPERATIONAL BUILDINGS","BAGRAM AIR BASE, AFGHANISTAN","2011","Army Aviation HQ Facilities","A","Total",76000,NA,NA,NA,NA
"420",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","BAGRAM AIR BASE, AFGHANISTAN","2011","Barracks","A","Total",72000,NA,NA,NA,NA
"421",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","UNACCOM PERSONNEL HOUSING MESS FAC","BAGRAM AIR BASE, AFGHANISTAN","2011","Consolidated Community Support Area","A","Total",59200,NA,NA,NA,NA
"422",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","ELECTRIC POWER TRANSMISSION & DIST LINES","BAGRAM AIR BASE, AFGHANISTAN","2011","Eastside Electrical Distribution","A","Total",41600,NA,NA,NA,NA
"423",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","SEWAGE & INDUSTRIAL WASTE COLLECTION LINES","BAGRAM AIR BASE, AFGHANISTAN","2011","Eastside Utilities Infrastructure","A","Total",116000,NA,NA,NA,NA
"424",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","AIRFIELD OPERATIONAL BUILDINGS","BAGRAM AIR BASE, AFGHANISTAN","2011","Entry Control Point","A","Total",30000,NA,NA,NA,NA
"425",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AF","AFGHANISTAN","ADMIN BLDGS","BAGRAM AIR BASE, AFGHANISTAN","2011","Joint Defense Operations Center","A","Total",11200,NA,NA,NA,NA
"426",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AK","ALASKA","REPLACE TELE. AND SECURITY FORCES FACILITY","FORT GREELY","2011","Fire Station","A","Total",104000,NA,NA,NA,NA
"427",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AK","ALASKA","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","FORT RICHARDSON","2011","Brigade Complex, Ph 1","A","Total",268152,NA,NA,NA,NA
"428",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AK","ALASKA","TRAINING RANGES","FORT RICHARDSON","2011","Multipurpose Machine Gun Range","A","Total",48800,NA,NA,NA,NA
"429",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AK","ALASKA","SIMULATION FACILITIES","FORT RICHARDSON","2011","Simulations Center","A","Total",136000,NA,NA,NA,NA
"430",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AK","ALASKA","AIRFIELD OPERATIONAL BUILDINGS","FORT WAINWRIGHT","2011","Aviation Task Force Complex, Ph 1 Incr 2","A","Total",90000,NA,NA,NA,NA
"431",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AK","ALASKA","AIRCRAFT MAINTENANCE FACILITIES","FORT WAINWRIGHT","2011","Aviation Task Force Complex, Ph 2A (Hngar)","A","Total",570600,NA,NA,NA,NA
"432",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AK","ALASKA","AIRFIELD OPERATIONAL BUILDINGS","FORT WAINWRIGHT","2011","Aviation Task Force Complex, Ph 2B (COF)","A","Total",108000,NA,NA,NA,NA
"433",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AK","ALASKA","TRAINING RANGES","FORT WAINWRIGHT","2011","Urban Assault Course","A","Total",13400,NA,NA,NA,NA
"434",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AL","ALABAMA","AIRCRAFT MAINTENANCE FACILITIES","FORT RUCKER","2011","Aviation Component Maintenance Shop","A","Total",116000,NA,NA,NA,NA
"435",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AL","ALABAMA","AIRCRAFT MAINTENANCE FACILITIES","FORT RUCKER","2011","Aviation Maintenance Facility","A","Total",144000,NA,NA,NA,NA
"436",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","AL","ALABAMA","AIRFIELD OPERATIONAL BUILDINGS","FORT RUCKER","2011","Training Aids Center","A","Total",18600,NA,NA,NA,NA
"437",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","CA","CALIFORNIA","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","PRESIDIO MONTEREY","2011","Advanced Individual Training Barracks","A","Total",252000,NA,NA,NA,NA
"438",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","CA","CALIFORNIA","TRAINING BUILDINGS","PRESIDIO MONTEREY","2011","General Instruction Building","A","Total",156000,NA,NA,NA,NA
"439",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","CA","CALIFORNIA","COMMUNICATION BUILDINGS","PRESIDIO MONTEREY","2011","Satellite Communications Facility","A","Total",152000,NA,NA,NA,NA
"440",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","CO","COLORADO","TRAINING RANGES","FORT CARSON, COLORADO","2011","Automated Sniper Field Fire Range","A","Total",14600,NA,NA,NA,NA
"441",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","CO","COLORADO","AIRFIELD OPERATIONAL BUILDINGS","FORT CARSON, COLORADO","2011","Battalion Headquarters","A","Total",26800,NA,NA,NA,NA
"442",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","CO","COLORADO","AIRFIELD OPERATIONAL BUILDINGS","FORT CARSON, COLORADO","2011","Brigade Complex","A","Total",224000,NA,NA,NA,NA
"443",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","CO","COLORADO","SIMULATION FACILITIES","FORT CARSON, COLORADO","2011","Simulations Center","A","Total",160000,NA,NA,NA,NA
"444",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","FL","FLORIDA","RELIGIOUS FACILITIES","EGLIN AFB","2011","Chapel","A","Total",27600,NA,NA,NA,NA
"445",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","FL","FLORIDA","AIRFIELD OPERATIONAL BUILDINGS","Miami-Dade County","2011","Command and Control Facility","A","Total",164000,NA,NA,NA,NA
"446",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","FL","FLORIDA","RETAIL SALE & SERVICES FAC","US ARMY GARRISON MIAMI","2011","Commissary","A","Total",76000,NA,NA,NA,NA
"447",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GA","GEORGIA","MUSEUMS & MEMORIALS","FORT BENNING","2011","Museum Operations Support Building","A","Total",128000,NA,NA,NA,NA
"448",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GA","GEORGIA","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","FORT BENNING","2011","Trainee Barracks Ph 2","A","Total",204000,NA,NA,NA,NA
"449",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GA","GEORGIA","AIRFIELD OPERATIONAL BUILDINGS","FORT BENNING","2011","Training Battalion Complex, Ph 2","A","Total",58400,NA,NA,NA,NA
"450",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GA","GEORGIA","TRAINING BUILDINGS","FORT BENNING","2011","Training Battalion Complex, Ph 2","A","Total",58400,NA,NA,NA,NA
"451",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GA","GEORGIA","TANK AND AUTOMOTIVE MAINTENANCE FACILITIES","FORT BENNING","2011","Vehicle Maintenance Shop","A","Total",212000,NA,NA,NA,NA
"452",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GA","GEORGIA","AIRFIELD OPERATIONAL BUILDINGS","FORT GORDON","2011","Training Aids Center","A","Total",16600,NA,NA,NA,NA
"453",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GA","GEORGIA","TRAINING RANGES","FORT STEWART, GEORGIA","2011","Automated Infantry Platoon Battle Course","A","Total",24800,NA,NA,NA,NA
"454",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GA","GEORGIA","TRAINING RANGES","FORT STEWART, GEORGIA","2011","Automated Multipurpose Machine Gun Range","A","Total",36400,NA,NA,NA,NA
"455",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GA","GEORGIA","AIRCRAFT MAINTENANCE FACILITIES","FORT STEWART, GEORGIA","2011","Aviation Unit Operations Complex","A","Total",188000,NA,NA,NA,NA
"456",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GA","GEORGIA","AIRFIELD OPERATIONAL BUILDINGS","FORT STEWART, GEORGIA","2011","Battalion Complex","A","Total",72000,NA,NA,NA,NA
"457",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GA","GEORGIA","TRAINING BUILDINGS","FORT STEWART, GEORGIA","2011","General Instruction Building","A","Total",32800,NA,NA,NA,NA
"458",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GA","GEORGIA","TRAINING RANGES","FORT STEWART, GEORGIA","2011","Modified Record Fire Range","A","Total",15000,NA,NA,NA,NA
"459",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GA","GEORGIA","SIMULATION FACILITIES","FORT STEWART, GEORGIA","2011","Simulations Center","A","Total",104000,NA,NA,NA,NA
"460",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GA","GEORGIA","TRAINING SUPPORT FACILITIES","FORT STEWART, GEORGIA","2011","Training Aids Center","A","Total",28000,NA,NA,NA,NA
"461",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GY","GERMANY","INDOOR ATHLETIC FAC","ANSBACH","2011","Physical Fitness Center","A","Total",55200,NA,NA,NA,NA
"462",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GY","GERMANY","TANK AND AUTOMOTIVE MAINTENANCE FACILITIES","ANSBACH","2011","Vehicle Maintenance Shop","A","Total",72000,NA,NA,NA,NA
"463",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GY","GERMANY","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","GRAFENWOEHR","2011","Barracks","A","Total",302000,NA,NA,NA,NA
"464",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GY","GERMANY","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","RHINE ORDNANCE BARRACKS","2011","Barracks Complex","A","Total",140000,NA,NA,NA,NA
"465",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GY","GERMANY","REPLACE TELE. AND SECURITY FORCES FACILITY","SEMBACH AB","2011","Confinement Facility","A","Total",36400,NA,NA,NA,NA
"466",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GY","GERMANY","AIRFIELD OPERATIONAL BUILDINGS","WIESBADEN AB","2011","Command and Battle Center, Incr 2","A","Total",178500,NA,NA,NA,NA
"467",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GY","GERMANY","OTHER OPERATIONAL","WIESBADEN AB","2011","Construct New ACP","A","Total",20400,NA,NA,NA,NA
"468",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GY","GERMANY","COMMUNICATION BUILDINGS","WIESBADEN AB","2011","Information Processing Center","A","Total",121600,NA,NA,NA,NA
"469",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","GY","GERMANY","AIRFIELD OPERATIONAL BUILDINGS","WIESBADEN AB","2011","Sensitive Compartmented Information Fac","A","Total",364000,NA,NA,NA,NA
"470",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","HI","HAWAII","ROADS","FORT SHAFTER","2011","Command and Control Facility, Ph 1","A","Total",232000,NA,NA,NA,NA
"471",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","HI","HAWAII","MISC UTILITIES-SQUARE FEET","FORT SHAFTER","2011","Flood Mitigation","A","Total",92000,NA,NA,NA,NA
"472",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","HI","HAWAII","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","SCHOFIELD BARRACKS","2011","Barracks","A","Total",752000,NA,NA,NA,NA
"473",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","HI","HAWAII","AIRFIELD OPERATIONAL BUILDINGS","SCHOFIELD BARRACKS","2011","Training Aids Center","A","Total",96000,NA,NA,NA,NA
"474",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","HI","HAWAII","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","TRIPLER ARMY MEDICAL CENTER","2011","Barracks","A","Total",112000,NA,NA,NA,NA
"475",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","HO","HONDURAS","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","SOTO CANO AB","2011","Barracks","A","Total",81600,NA,NA,NA,NA
"476",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","IT","ITALY","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","VICENZA","2011","Bde Complex - Barracks/Community, Incr 4","A","Total",78000,NA,NA,NA,NA
"477",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","IT","ITALY","AIRFIELD OPERATIONAL BUILDINGS","VICENZA","2011","Bde Complex - Operations Spt Fac, Incr 4","A","Total",75000,NA,NA,NA,NA
"478",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","KR","KOREA","ELECTRIC POWER TRANSMISSION & DIST LINES","CAMP WALKER","2011","Electrical Sys Upgrade & Natural Gas Sys","A","Total",78000,NA,NA,NA,NA
"479",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","KS","KANSAS","TANK AND AUTOMOTIVE MAINTENANCE FACILITIES","FORT LEAVENWORTH","2011","Vehicle Maintenance Shop","A","Total",28400,NA,NA,NA,NA
"480",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","KS","KANSAS","TRAINING RANGES","FORT RILEY, KANSAS","2011","Automated Infantry Squad Battle Course","A","Total",16400,NA,NA,NA,NA
"481",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","KS","KANSAS","TRAINING RANGES","FORT RILEY, KANSAS","2011","Automated Qualification/Training Range","A","Total",59200,NA,NA,NA,NA
"482",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","KS","KANSAS","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","FORT RILEY, KANSAS","2011","Battalion Complex, Ph 1","A","Total",124000,NA,NA,NA,NA
"483",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","KS","KANSAS","TRAINING RANGES","FORT RILEY, KANSAS","2011","Known Distance Range","A","Total",28800,NA,NA,NA,NA
"484",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","KY","KENTUCKY","TRAINING RANGES","FORT CAMPBELL, KENTUCKY","2011","Automated Sniper Field Fire Range","A","Total",6000,NA,NA,NA,NA
"485",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","KY","KENTUCKY","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","FORT CAMPBELL, KENTUCKY","2011","Brigade Complex","A","Total",268000,NA,NA,NA,NA
"486",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","KY","KENTUCKY","AIRFIELD OPERATIONAL BUILDINGS","FORT CAMPBELL, KENTUCKY","2011","Company Operations Facilities","A","Total",1e+05,NA,NA,NA,NA
"487",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","KY","KENTUCKY","TRAINING FACILITIES OTHER THAN BUILDINGS","FORT CAMPBELL, KENTUCKY","2011","Rappelling Training Area","A","Total",22400,NA,NA,NA,NA
"488",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","KY","KENTUCKY","AIRFIELD OPERATIONAL BUILDINGS","FORT CAMPBELL, KENTUCKY","2011","Unit Operations Facilities","A","Total",104000,NA,NA,NA,NA
"489",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","KY","KENTUCKY","TRAINING RANGES","FORT CAMPBELL, KENTUCKY","2011","Urban Assault Course","A","Total",13200,NA,NA,NA,NA
"490",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","KY","KENTUCKY","TANK AND AUTOMOTIVE MAINTENANCE FACILITIES","FORT CAMPBELL, KENTUCKY","2011","Vehicle Maintenance Shop","A","Total",62000,NA,NA,NA,NA
"491",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","KY","KENTUCKY","ROADS","FORT KNOX","2011","Access Corridor Improvements","A","Total",24000,NA,NA,NA,NA
"492",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","KY","KENTUCKY","TRAINING FACILITIES OTHER THAN BUILDINGS","FORT KNOX","2011","Mout Collective Training  Facility","A","Total",51200,NA,NA,NA,NA
"493",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","LA","LOUISIANA","ENLISTED PERSONNEL UNACCOMPANIED PERSONNEL HOUSING","FORT POLK, LOUISIANA","2011","Barracks","A","Total",116000,NA,NA,NA,NA
"494",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","LA","LOUISIANA","TRAINING RANGES","FORT POLK, LOUISIANA","2011","Heavy Sniper Range","A","Total",17000,NA,NA,NA,NA
"495",2011,"2050","Milcon, A","ARMY","01","MAJOR CONSTRUCTION","MD","MARYLAND","RDT&E FACILITIES OTHER THAN BUILDINGS","ABERDEEN PROVING GROUND","2011","Auto Tech Evaluate Facility Ph 2","A","Total",58400,NA,NA,NA,NA
